Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2026,Summer,2026-su,EPSY,553,Global Issues in Learning,Same as EPOL 523. See EPOL 523.,4 hours.,Same as EPOL 523. See EPOL 523.,,,42551,A,A,B,,,A,CrossListOpen (Restricted),Online,ONL,04:00 PM,06:50 PM,M,,,"Herrera, L"
2026,Summer,2026-su,EPSY,553,Global Issues in Learning,Same as EPOL 523. See EPOL 523.,4 hours.,Same as EPOL 523. See EPOL 523.,,,42553,ONL,A,B,,,A,CrossListOpen (Restricted),Online,ONL,04:00 PM,06:50 PM,M,,,"Herrera, L"
2026,Summer,2026-su,EPSY,590,Advanced Seminar in Educational Psychology,"Seminar in educational psychology; topics relate to the areas of specialization represented by the various divisions within the department. Approved for Letter and S/U grading. May be repeated to a maximum of 8 hours in the same or separate semesters, if topics vary. Prerequisite: Consent of instructor required.",0 TO 4 hours.,"Approved for Letter and S/U grading. May be repeated to a maximum of 8 hours in the same or separate semesters, if topics vary. Prerequisite: Consent of instructor required.",,,32524,E,A,SF,Counseling Psyc Internship,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Khuri, M"
2026,Summer,2026-su,EPSY,591,Field Study and Thesis Seminar,"Assists doctoral candidates in planning field studies and thesis problems. Students are expected to present their studies at each of four stages: (1) the inception, delimitation, tentative design stage; (2) the proposed design stage; (3) the revised design stage; and (4) the final design stage. Students are expected to analyze critically all presentations. Prerequisite: Limited to students who have been admitted for doctoral study.",4 TO 8 hours.,Prerequisite: Limited to students who have been admitted for doctoral study.,,,10380,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,EPSY,595,Independent Study,"Offers opportunity and challenge of self-directive, independent study; develops the individual's ability as an independent student; and enables the student to pursue needed study in a field in which appropriate courses are not being offered during a given term. Approved for both letter and S/U grading. May be repeated with approval. Prerequisite: Approval of study outline by adviser and the department chairperson prior to enrollment.",0 TO 4 hours.,Approved for both letter and S/U grading. May be repeated with approval. Prerequisite: Approval of study outline by adviser and the department chairperson prior to enrollment.,,,10050,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,ERAM,511,Introductory Qualitative Research Methods,"Designed to introduce qualitative methods for educational research, this course focuses on how to align research questions and theoretical explorations with grounded qualitative research. The course covers techniques such as observations, taking field notes, interviewing, and analyzing qualitative data in online and on-site spaces. Readings will cover both applied aspects of conducting qualitative research and how to position such writing in larger bodies of knowledge, taking into account voice, reflexivity, and theoretical frameworks. Prerequisite: ERAM 550. Restricted to Online EDD: Ed Pol Org &Ldshp students.",4 hours.,Prerequisite: ERAM 550. Restricted to Online EDD: Ed Pol Org &Ldshp students.,,,42549,ONL,A,S18,,,A,Open (Restricted),Online,ONL,04:00 PM,06:50 PM,W,,,"Davila, L"
2026,Summer,2026-su,ERAM,550,Methods of Educational Inquiry,"Same as CI 550, EPSY 550, and SPED 550. See CI 550.",4 hours.,"Same as CI 550, EPSY 550, and SPED 550. See CI 550.",,,42345,OB,A,A,,,A,CrossListOpen (Restricted),Online,ONL,04:00 PM,07:50 PM,M,,,"Nelson, J"
2026,Summer,2026-su,ERAM,550,Methods of Educational Inquiry,"Same as CI 550, EPSY 550, and SPED 550. See CI 550.",4 hours.,"Same as CI 550, EPSY 550, and SPED 550. See CI 550.",,,42346,ONL,A,S18,,,A,CrossListOpen (Restricted),Online,ONL,05:00 PM,07:50 PM,W,,,
2026,Summer,2026-su,ESE,103,Earth's Physical Systems,Same as GGIS 103. See GGIS 103.,4 hours.,Same as GGIS 103. See GGIS 103.,Nat Sci & Tech - Phys Sciences course.,,37846,ONL,A,S2,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Wiley, K"
2026,Summer,2026-su,ESE,104,Geology of the National Parks,Same as GEOL 104. See GEOL 104.,3 hours.,Same as GEOL 104. See GEOL 104.,Nat Sci & Tech - Phys Sciences course.,,38690,B,A,S2,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Pettijohn, C"
2026,Summer,2026-su,ESE,111,Emergence of Life,Same as GEOL 111. See GEOL 111.,3 hours.,Same as GEOL 111. See GEOL 111.,Nat Sci & Tech - Life Sciences course.,,37772,ONL,A,S2B,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Meghani, N"
2026,Summer,2026-su,ESE,117,The Oceans,Same as GEOL 117. See GEOL 117.,3 hours.,Same as GEOL 117. See GEOL 117.,Nat Sci & Tech - Phys Sciences course.,,37297,ONL,A,S1,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Pettijohn, C"
2026,Summer,2026-su,ESE,118,Natural Disasters,Same as GEOL 118 and GLBL 118. See GEOL 118.,3 hours.,Same as GEOL 118 and GLBL 118. See GEOL 118.,Nat Sci & Tech - Phys Sciences course.,,36882,ONL,A,S2A,,3 hours,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Gregg, T"
2026,Summer,2026-su,ESE,120,Severe and Hazardous Weather,Same as ATMS 120. See ATMS 120.,3 hours.,Same as ATMS 120. See ATMS 120.,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,36367,ONL,A,S2,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Choate, J"
2026,Summer,2026-su,ESE,140,Climate and Global Change,Same as ATMS 140. See ATMS 140.,3 hours.,Same as ATMS 140. See ATMS 140.,Nat Sci & Tech - Phys Sciences course.,,40319,ONL,A,S1,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Proistosescu, C"
2026,Summer,2026-su,ESE,210,Social &amp; Environmental Issues,Same as GGIS 210. See GGIS 210.,3 hours.,Same as GGIS 210. See GGIS 210.,Social & Beh Sci - Soc Sci course.,,38272,ONL,A,S2,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Chyon, S"
2026,Summer,2026-su,ESE,320,"Water Planet, Water Crisis","Study of the science of water on planet earth, the developing water crisis, and some possible solutions to it. Topics include water's unique physical and chemical properties; how it profoundly shapes the earth/ocean/atmosphere system; dynamics of oceans, atmosphere, lakes, rivers, groundwater, and ice masses; current fresh water supplies and their distribution on earth relative to population; current and future water crises and the compounding effects of droughts, floods, and global change; and prospects for some technological and economic approaches to easing the crisis. Same as GEOL 370 and GGIS 370.",3 hours.,Same as GEOL 370 and GGIS 370.,,,42140,A,A,S2,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Cole, T"
2026,Summer,2026-su,ESE,360,Environmental Writing,"Equips students to write about the environment for various audiences, with a focus on specific current efforts to promote sustainability on the Urbana-Champaign campus. We will practice effective techniques for each stage of the writing process-from defining topics, to gathering information, to crafting active, engaging prose. Readings will include models of effective environmental writing and ""how to"" pieces by experts. Research will include visits to campus sites and student-conducted interviews with subjects. Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.",3 hours.,Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.,Advanced Composition course.,,38688,A,A,S1,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2026,Summer,2026-su,ESE,379,Introduction to Geographic Information Systems,Same as GGIS 379. See GGIS 379.,4 hours.,Same as GGIS 379. See GGIS 379.,,,38710,ONL,A,S2,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Zhou, Z"
2026,Summer,2026-su,ESE,401,ESE Capstone,"Capstone experience for majors in Earth, Society, and Environment Sustainability. 3 undergraduate hours. No graduate credit. Approved for Letter and S/U grading. May be repeated once.",3 hours.,3 undergraduate hours. No graduate credit. Approved for Letter and S/U grading. May be repeated once.,,,38409,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,ESL,504,English Pronunciation for ITAs,"Sounds, rhythm, and melody of spoken English for current and potential international teaching assistants who are required to teach in English. Includes word and phrase level study; special emphasis on the pronunciation of English vocabulary in students' own academic disciplines. Approved for S/U grading. Prerequisite: Placement based on SPEAK.",0 hours.,Approved for S/U grading. Prerequisite: Placement based on SPEAK.,,Reserved for International Teaching Assistants.,30360,F,A,S2,,,A,Open,Online,ONL,03:00 PM,04:50 PM,MW,,,"Faivre, S;Franks, S"
2026,Summer,2026-su,ESL,506,Oral Communication for ITAs,"Focuses on use of English at the discourse level, with videotaping and critique of student presentation and development of teaching strategies related to university classroom and laboratory contexts. Approved S/U grading only. Prerequisite: Consent of instructor.",0 hours.,Approved S/U grading only. Prerequisite: Consent of instructor.,,Reserved for International Teaching Assistants.,30375,H,A,S2,,,A,Open,Online,ONL,04:00 PM,05:50 PM,MWR,,,"Faivre, S;Franks, S;Young, J"
2026,Summer,2026-su,ESL,508,Seminar for Intl TAs,"Provides students with knowledge, resources and strategies to guide their ongoing development as international teaching assistants. Students analyze model teaching, receive feedback about their own strengths and weaknesses as a teaching assistant, and address key language or pedagogical concerns through a focused and customized term project. Approved for S/U grading only.",0 hours.,Approved for S/U grading only.,,,36000,A,A,S2,,,A,Open,Online,ONL,09:30 AM,11:20 AM,TR,,,"Cooper, L;Faivre, S;Franks, S"
2026,Summer,2026-su,ESL,508,Seminar for Intl TAs,"Provides students with knowledge, resources and strategies to guide their ongoing development as international teaching assistants. Students analyze model teaching, receive feedback about their own strengths and weaknesses as a teaching assistant, and address key language or pedagogical concerns through a focused and customized term project. Approved for S/U grading only.",0 hours.,Approved for S/U grading only.,,,41756,B,A,S2,,,A,Open,Online,ONL,05:00 PM,06:50 PM,MW,,,"Faivre, S;Franks, S;Pennell, J"
2026,Summer,2026-su,ESL,508,Seminar for Intl TAs,"Provides students with knowledge, resources and strategies to guide their ongoing development as international teaching assistants. Students analyze model teaching, receive feedback about their own strengths and weaknesses as a teaching assistant, and address key language or pedagogical concerns through a focused and customized term project. Approved for S/U grading only.",0 hours.,Approved for S/U grading only.,,,42512,C,A,S2,,,A,Open,Online,ONL,02:00 PM,03:50 PM,TR,,,"Faivre, S;Franks, S;Kotnarowski, J"
2026,Summer,2026-su,ESL,512,Introduction to Academic Writing,"Instruction in writing secondary and primary research papers; skills covered include developing research questions and design, evaluating and synthesizing scholarly sources, producing well-reasoned and substantiated arguments, and writing research/project proposal. This course is the second term of a two-term course sequence (ESL 511-ESL 512). Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 511. ESL students only.",0 hours.,Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 511. ESL students only.,,,39720,A,A,S2,,,A,Open,Online,ONL,09:00 AM,10:50 AM,W,,,"Faivre, S"
2026,Summer,2026-su,ESL,521,Written and Oral Business Communication,"Instruction for essential skills in business communication both in academic and professional settings; skills covered include writing professional correspondence, summarizing and analyzing sources, designing attractive documents, case-based writing, and delivering oral presentations. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.",0 hours.,Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.,,,39715,B,A,S2,,,A,Open,Online,ONL,05:00 PM,06:50 PM,T,,,"Faivre, S;Huang, J"
2026,Summer,2026-su,ESL,522,Introduction to Business Writing,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521. ESL students only.",0 hours.,Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521. ESL students only.,,,39717,B,A,S2,,,A,Closed,Online,ONL,ARRANGED,,,,,"Faivre, S"
2026,Summer,2026-su,ESL,525,Elements of Business Writing,"Instruction in essential skills in business communication both in academic and professional settings; skills covered include business proposals, synthesizing sources, and participating in group discussions. Approved for S/U grading only. May be repeated in separate terms. Prerequisite: Level 2 course placement results on the English Placement Test. ESL students only.",0 hours.,Approved for S/U grading only. May be repeated in separate terms. Prerequisite: Level 2 course placement results on the English Placement Test. ESL students only.,,,41681,A,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,"Faivre, S"
2026,Summer,2026-su,EURO,385,Politics of the European Union,"Same as FR 385, GER 385, and PS 385. See PS 385.",3 hours.,"Same as FR 385, GER 385, and PS 385. See PS 385.",,,38328,ONL,A,S2,,,A,CrossListOpen (Restricted),Online,ONL,ARRANGED,,,,,"Migotto Brandolt, L"
2026,Summer,2026-su,EURO,590,Directed Ind Study,May be repeated in the same term to a maximum of 6 hours. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Consent of instructor.,1 TO 6 hours.,May be repeated in the same term to a maximum of 6 hours. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Consent of instructor.,,,35857,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,EURO,590,Directed Ind Study,May be repeated in the same term to a maximum of 6 hours. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Consent of instructor.,1 TO 6 hours.,May be repeated in the same term to a maximum of 6 hours. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Consent of instructor.,,,38630,GM1,A,S2B,,4 hours,A,Open (Restricted),Lecture-Discussion,LCD,ARRANGED,,,,,"Glaros, A"
2026,Summer,2026-su,EURO,590,Directed Ind Study,May be repeated in the same term to a maximum of 6 hours. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Consent of instructor.,1 TO 6 hours.,May be repeated in the same term to a maximum of 6 hours. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Consent of instructor.,,,38626,GM2,A,S2B,,2 hours,A,Open (Restricted),Lecture-Discussion,LCD,ARRANGED,,,,,"Dobczansky, M"
2026,Summer,2026-su,EXP,299,Exploratory Study Abroad,"Provides credit toward the undergraduate degree for study at accredited foreign institutions or approved for overseas programs. Final determination of credit is made upon the student’s completion of the work. (Summer session, 0 to 8 hours). Approved for Letter and S/U grading. May be repeated in separate terms to a maximum of 44 hours, all of which must be earned within one calendar year. Prerequisite: One year of residence at UIUC, good academic standing, and prior approval of the Division of Exploratory Studies.",0 TO 18 hours.,"Approved for Letter and S/U grading. May be repeated in separate terms to a maximum of 44 hours, all of which must be earned within one calendar year. Prerequisite: One year of residence at UIUC, good academic standing, and prior approval of the Division of Exploratory Studies.",,,42612,EXP,A,SF,,,A,Closed,Study Abroad,STA,ARRANGED,,,,,
2026,Summer,2026-su,FAA,299,FAA Study Abroad,"Provides campus credit for foreign study and/or travel. A detailed proposal for study abroad must be submitted for approval by the appropriate committee of the department in which the student is studying and the college dean's office prior to such study abroad. Final determination of credit and its application toward the degree is made after a review of the student's work abroad by the above committee and college office. (summer session, 0 to 6 undergraduate hours). Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",0 TO 18 hours.,Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.,,,29938,A,A,S1,,,A,Open,Study Abroad,STA,ARRANGED,,,,,
2026,Summer,2026-su,FAA,299,FAA Study Abroad,"Provides campus credit for foreign study and/or travel. A detailed proposal for study abroad must be submitted for approval by the appropriate committee of the department in which the student is studying and the college dean's office prior to such study abroad. Final determination of credit and its application toward the degree is made after a review of the student's work abroad by the above committee and college office. (summer session, 0 to 6 undergraduate hours). Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",0 TO 18 hours.,Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.,,,30666,A1,A,SF,,,A,Open (Restricted),Study Abroad,STA,ARRANGED,,,,,"Turner, N"
2026,Summer,2026-su,FAA,299,FAA Study Abroad,"Provides campus credit for foreign study and/or travel. A detailed proposal for study abroad must be submitted for approval by the appropriate committee of the department in which the student is studying and the college dean's office prior to such study abroad. Final determination of credit and its application toward the degree is made after a review of the student's work abroad by the above committee and college office. (summer session, 0 to 6 undergraduate hours). Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",0 TO 18 hours.,Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.,,,38438,S2,A,S2,,,A,Open (Restricted),Study Abroad,STA,ARRANGED,,,,,"Turner, N"
2026,Summer,2026-su,FAA,299,FAA Study Abroad,"Provides campus credit for foreign study and/or travel. A detailed proposal for study abroad must be submitted for approval by the appropriate committee of the department in which the student is studying and the college dean's office prior to such study abroad. Final determination of credit and its application toward the degree is made after a review of the student's work abroad by the above committee and college office. (summer session, 0 to 6 undergraduate hours). Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",0 TO 18 hours.,Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours. Prerequisite: Approval of the student's proposal by the departmental committee and the college office.,,,34273,S2B,A,S18,,,A,Open,Study Abroad,STA,ARRANGED,,,,,
2026,Summer,2026-su,FAA,398,Sustainable Design Internship,Supervised field experience in a full-time or part-time internship position related to the field of Sustainable Design. Designed to introduce students to professional employment and actual practice. Full documentation and approval of internship activities required. Approved for S/U grading only. May be repeated in separate terms to a maximum of three times. Prerequisite: For Sustainable Design majors only. Registration only with instructor permission (sustaindesign@illinois.edu).,0 hours.,Approved for S/U grading only. May be repeated in separate terms to a maximum of three times. Prerequisite: For Sustainable Design majors only. Registration only with instructor permission (sustaindesign@illinois.edu).,,,41697,SD,A,1,,,A,Open (Restricted),Internship,INT,ARRANGED,,,,,"Smart, A"
2026,Summer,2026-su,FIN,221,Corporate Finance,"Introductory study of corporate financial management, in particular how the financial manager's choices add value to shareholder wealth through investment financing and operating decisions. Prerequisite: Completion of ECON 102 or ECON 103.",3 hours.,Prerequisite: Completion of ECON 102 or ECON 103.,,Students must register for one discussion and one lecture section.,29940,ONL,A,S2,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Satchell, J"
2026,Summer,2026-su,FIN,300,Financial Markets,"Theory and applications associated with the functioning of financial markets to include the conceptual foundations of portfolio theory, risk management, and asset valuation. The stock, money, bond, mortgage, and futures and options markets are examined. Prerequisite: FIN 221.",3 hours.,Prerequisite: FIN 221.,,,30694,C,A,S2,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Peters, S"
2026,Summer,2026-su,FIN,435,Personal Wealth Management,"Studies personal wealth management techniques with an emphasis on life insurance products; covers life insurance policies, annuities, trusts, buy-sell arrangements, investing in stocks, bonds and mutual funds, banking and barrowing, purchasing residential and commercial real estate, income and estate taxation and management of personal financial portfolio. 3 undergraduate hours. No graduate credit. Prerequisite: FIN 300.",3 hours.,3 undergraduate hours. No graduate credit. Prerequisite: FIN 300.,,,36167,ONL,A,S2,,,A,Open (Restricted),Online,ONL,09:30 AM,10:50 AM,MT,,,"Raskie, S"
2026,Summer,2026-su,FIN,494,Senior Research,"Research and reading course for students concentrating in finance, insurance, urban land economics, or related areas who meet one of the following requirements: (1) have a cumulative grade-point average of 3. 0 or better; (2) have attained Honors Day recognition in the junior year; or (3) have consent of instructor. May be taken by students in the college honors program in partial fulfillment of the honors requirements. 2 to 4 undergraduate hours. No graduate credit. May be repeated as topics vary. Prerequisite: Senior standing.",2 TO 4 hours.,2 to 4 undergraduate hours. No graduate credit. May be repeated as topics vary. Prerequisite: Senior standing.,,,10111,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,FIN,495,Senior Research,"Research and reading course for students concentrating in finance, insurance, urban land economics, or related areas. May be taken by students in the college honors program in partial fulfillment of the honors requirements. 2 to 4 undergraduate hours. No graduate credit. Prerequisite: Senior standing; and cumulative grade-point average of 3.0 or better, Honors Day recognition in the junior year, or consent of instructor.",2 TO 4 hours.,"2 to 4 undergraduate hours. No graduate credit. Prerequisite: Senior standing; and cumulative grade-point average of 3.0 or better, Honors Day recognition in the junior year, or consent of instructor.",,,10115,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,FIN,521,Advanced Corporate Finance,"Addresses both the theoretical and applied aspects of firms' financing decisions; topics include capital structure and cost of capital theories; mergers, acquisitions and leveraged buyouts; options, warrants, and convertibles; venture capital and initial public offerings; and pensions.",4 hours.,,,,41131,SA1,A,S2,,,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,12:20 PM,MTWR,2043,Business Instructional Fac,"Peters, S"
2026,Summer,2026-su,FIN,521,Advanced Corporate Finance,"Addresses both the theoretical and applied aspects of firms' financing decisions; topics include capital structure and cost of capital theories; mergers, acquisitions and leveraged buyouts; options, warrants, and convertibles; venture capital and initial public offerings; and pensions.",4 hours.,,,,41609,SA2,A,S2,,,A,Open (Restricted),Lecture-Discussion,LCD,09:30 AM,10:50 AM,MTWR,2043,Business Instructional Fac,"Peters, S"
2026,Summer,2026-su,FIN,535,Wealth Management,"This course studies personal wealth management techniques with an emphasis on life insurance products; covers life insurance policies, annuities, trusts, buy-sell arrangements, investing in stocks, bonds and mutual funds, banking and borrowing, purchasing residential and commercial real estate, income and estate taxation and management of personal financial portfolio. The course also allows students to build a wealth management plan based on a case scenario.",2 OR 4 hours.,,,,40909,ONL,A,S2,,4 hours,A,Open (Restricted),Online,ONL,09:30 AM,10:50 AM,MT,,,"Raskie, S"
2026,Summer,2026-su,FIN,570,Corporate Finance,"You will learn how to use key finance principles to understand and measure business success as well as identify and promote true value creation. You will also learn financial management tools that allow us to determine the optimal financing and risk management strategies for corporations. In the first part of the course, you will learn how to use accounting information to form key financial ratios to measure a company’s financial health and to manage a company's short-term and long-term liquidity needs. You will also learn how to use valuation techniques to make sound business investment and acquisition decisions. Finally, you will learn how to incorporate risk and uncertainty into investment decisions and evaluate the performance of existing investments. In the second part of the course, you will learn how companies choose how much debt to have and which type of debt to issue. You will also learn how payout decisions (dividends and share repurchases) affect firm value and how to determine a company’s optimal payout policy. Finally, you will learn how to use risk management tools, such as derivatives, and liquidity to mitigate specific risks, such as currency risk. You will apply these tools to develop a financial management framework for M&A decisions, and R&D investments. Credit is not given for FIN 570 if the student has received credit for FIN 584 Corporate Finance I and II (41321, 41322). Prerequisite: Enrollment is often restricted to students in specialized programs.",4 hours.,"Credit is not given for FIN 570 if the student has received credit for FIN 584 Corporate Finance I and II (41321, 41322). Prerequisite: Enrollment is often restricted to students in specialized programs.",,,41777,IMB,A,,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Almeida, H;Spencer, X;Zeume, S"
2026,Summer,2026-su,FIN,570,Corporate Finance,"You will learn how to use key finance principles to understand and measure business success as well as identify and promote true value creation. You will also learn financial management tools that allow us to determine the optimal financing and risk management strategies for corporations. In the first part of the course, you will learn how to use accounting information to form key financial ratios to measure a company’s financial health and to manage a company's short-term and long-term liquidity needs. You will also learn how to use valuation techniques to make sound business investment and acquisition decisions. Finally, you will learn how to incorporate risk and uncertainty into investment decisions and evaluate the performance of existing investments. In the second part of the course, you will learn how companies choose how much debt to have and which type of debt to issue. You will also learn how payout decisions (dividends and share repurchases) affect firm value and how to determine a company’s optimal payout policy. Finally, you will learn how to use risk management tools, such as derivatives, and liquidity to mitigate specific risks, such as currency risk. You will apply these tools to develop a financial management framework for M&A decisions, and R&D investments. Credit is not given for FIN 570 if the student has received credit for FIN 584 Corporate Finance I and II (41321, 41322). Prerequisite: Enrollment is often restricted to students in specialized programs.",4 hours.,"Credit is not given for FIN 570 if the student has received credit for FIN 584 Corporate Finance I and II (41321, 41322). Prerequisite: Enrollment is often restricted to students in specialized programs.",,,41778,ONL,A,,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Almeida, H;Spencer, X;Zeume, S"
2026,Summer,2026-su,FIN,571,Money and Banking,"This online course will provide you with a framework that can be used to understand the connections between money, banking, and financial markets, as well as the implementation and impacts of modern monetary policy. Upon completion of this course, you will be able to apply this framework to assess how new developments in finance and public policy may influence the macroeconomic and business environment. Credit is not given towards graduation for FIN 571 and ECON 529. Prerequisite: Enrollment is often restricted to students in specialized programs.",4 hours.,Credit is not given towards graduation for FIN 571 and ECON 529. Prerequisite: Enrollment is often restricted to students in specialized programs.,,,41595,IMB,A,,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Dolgopolov, V;Manouchehri Irani, R;Meisenzahl, R"
2026,Summer,2026-su,FIN,571,Money and Banking,"This online course will provide you with a framework that can be used to understand the connections between money, banking, and financial markets, as well as the implementation and impacts of modern monetary policy. Upon completion of this course, you will be able to apply this framework to assess how new developments in finance and public policy may influence the macroeconomic and business environment. Credit is not given towards graduation for FIN 571 and ECON 529. Prerequisite: Enrollment is often restricted to students in specialized programs.",4 hours.,Credit is not given towards graduation for FIN 571 and ECON 529. Prerequisite: Enrollment is often restricted to students in specialized programs.,,,41596,ONL,A,,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Dolgopolov, V;Manouchehri Irani, R;Meisenzahl, R"
2026,Summer,2026-su,FIN,580,Special Topics in Finance,"Lectures and discussions relating to new areas of interest. See class schedule for topics and prerequisites. Approved for Letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Credit is not given for FIN 528 and FIN 580 (66393), Section ADF. Course Information: Prerequisite: Varies by section.",0 TO 4 hours.,"Approved for Letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Credit is not given for FIN 528 and FIN 580 (66393), Section ADF. Course Information: Prerequisite: Varies by section.",,,38725,INT,A,SF,Internship,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,"Lucht, K;Widdicks, M"
2026,Summer,2026-su,FIN,590,Individual Study and Research,Directed reading and research. Approved for Letter and S/U grading. Course may be repeated up to 16 hours.,0 TO 4 hours.,Approved for Letter and S/U grading. Course may be repeated up to 16 hours.,,,10127,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,FR,101,Elementary French I,"Four-skill course leading toward elementary proficiency in oral expression, listening comprehension, reading, writing, and cultural understanding. Online language laboratory and internet assignments required.",4 hours.,,,All students in this course will be required to do language laboratory work outside of class.,30713,A,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,"Clay, A"
2026,Summer,2026-su,FR,102,Elementary French II,Continuation of FR 101. Introduces cultural and supplementary enrichment materials; requires online laboratory sessions as in FR 101. Prerequisite: FR 101 or one year of high school French.,4 hours.,Prerequisite: FR 101 or one year of high school French.,,All students in this course will be required to do language laboratory work outside of class.,30715,B,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,"Clay, A"
2026,Summer,2026-su,FR,103,Intermediate French I,"Continuation of FR 102. Introduces students to a full range of structures to complete their initial study of the grammatical system; emphasizes the development of all four skills and cultural understanding through readings and audiovisual enrichment materials. Online language laboratory and internet assignments required. Students planning to major or minor in French should take FR 133 in lieu of FR 103. Prerequisite: FR 102 or equivalent, or a placement score showing high school achievement equivalent to FR 102.",4 hours.,"Prerequisite: FR 102 or equivalent, or a placement score showing high school achievement equivalent to FR 102.",,All students in this course will be required to do language laboratory work outside of class.,34946,SA,A,S2A,,,A,Open (Restricted),Lecture,LEC,09:00 AM,12:00 PM,MTWRF,G48,"Literatures, Cultures, & Ling",
2026,Summer,2026-su,FR,199,Undergraduate Open Seminar,Credit: 1 to 5 hours. May be repeated.,1 TO 5 hours.,May be repeated.,,,10135,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
