CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
79043,HK,109,Stress Management,ON1,ONL,120248,"Ensign, Julene M",,,,,152,34,18,6,3,5,3,0,2,0,0,1,0,1,3.85
79044,HK,109,Stress Management,ON2,ONL,120248,"Ensign, Julene M",,,,,175,47,23,14,7,7,4,1,1,1,1,1,4,0,3.76
79327,HK,110,Contemporary Health,ON1,ONL,120248,"Elias Lamas, Aline",,,,,21,90,39,10,6,5,2,0,2,1,0,0,1,1,3.74
79061,HK,110,Contemporary Health,ON2,ONL,120248,"Elias Lamas, Aline",,,,,67,78,19,13,10,8,6,1,7,1,1,1,16,0,3.4
79071,HK,111,Introduction to Public Health,AAP,LCD,120248,"Sauda, Tonazzina H",,,,,4,14,5,2,3,1,1,0,0,0,0,0,0,0,3.7
79065,HK,111,Introduction to Public Health,AL1,LEC,120248,"Riis, Jenna L",,,,,17,44,14,4,4,2,2,1,0,1,0,0,0,0,3.75
79073,HK,111,Introduction to Public Health,ON2,ONL,120248,"Woodson, Markisha J",,,,,193,93,19,7,8,5,3,6,2,0,2,0,12,1,3.71
79244,HK,125,Orientation to Health & KIN,IH,LCD,120248,"Wisdom, Andrea K",,,,,0,144,0,0,13,0,0,3,0,0,0,0,1,0,3.86
79045,HK,125,Orientation to Health & KIN,KIN,LCD,120248,"O'Neill, Amy",,,,,0,123,0,0,9,0,0,1,0,0,1,0,0,0,3.9
79076,HK,125,Orientation to Health & KIN,PH,LCD,120248,"Heintz, Hollie",,,,,33,73,0,0,10,0,0,1,0,0,1,0,2,1,3.81
79047,HK,140,Social Sci of Human Movement,AL1,LEC,120248,"Couture, Jesse",,,,,43,41,34,8,3,4,3,0,0,0,0,0,3,0,3.7
79313,HK,141,Contemporary Issues in Sport,ON1,ONL,120248,"Haugen, Matthew B",,,,,24,9,2,3,1,0,0,0,0,0,0,0,0,0,3.91
79055,HK,150,Bioscience of Human Movement,AL1,LEC,120248,"Boppart, Marni",,,,,0,53,0,0,56,0,0,28,0,0,3,0,2,1,3.09
79064,HK,154,"PA, Nutrition, and Health",A,LEC,120248,"Wolff, Whitney L",,,,,6,89,18,19,30,3,4,4,2,2,1,0,3,0,3.49
79581,HK,154,"PA, Nutrition, and Health",ON2,ONL,120248,"Rodrigues Curi, Pedro",,,,,15,217,30,12,25,8,2,10,2,1,2,0,6,0,3.65
78906,HK,171,Survey of Interdisc Health,A,LCD,120248,"Starwalt, Wendy E",,,,,101,26,20,1,3,2,0,1,0,1,1,1,4,0,3.75
79080,HK,200,Mental Health Issues,ON1,ONL,120248,"Woodson, Markisha J",,,,,0,52,14,5,6,4,1,1,0,0,0,0,1,1,3.68
79558,HK,200,Mental Health Issues,ON2,ONL,120248,"Woodson, Markisha J",,,,,0,66,16,13,12,3,4,3,1,1,1,0,7,1,3.38
79288,HK,201,Health Sciences Research,AL1,LEC,120248,"Richards, Kevin A",,,,,18,59,19,11,2,3,2,2,0,0,1,0,1,0,3.71
79297,HK,201,Health Sciences Research,BL1,LEC,120248,"Sebastiao, Emerson",,,,,42,32,9,0,2,1,2,0,0,0,0,1,0,0,3.85
79569,HK,203,Intro to Health Technology,A,ONL,120248,"Pottachilakath, Inshida I",,,,,13,17,5,2,3,1,0,1,0,0,1,0,0,0,3.71
79081,HK,204,Drug Use and Misuse,ON1,ONL,120248,"Bazan, Christy N",,,,,0,67,0,0,6,0,0,4,0,0,1,0,0,0,3.78
79082,HK,204,Drug Use and Misuse,ON2,ONL,120248,"Bazan, Christy N",,,,,0,99,0,0,15,0,0,1,0,0,2,0,4,0,3.68
79256,HK,205,Human Sexuality,ON1,ONL,120248,"Woodson, Markisha J",,,,,0,34,7,5,3,1,0,0,0,0,0,0,0,0,3.8
79257,HK,205,Human Sexuality,ON2,ONL,120248,"Woodson, Markisha J",,,,,0,30,11,4,12,3,0,1,0,1,0,0,3,0,3.4
79560,HK,206,Health Care Systems,ON1,ONL,120248,"Lovasz, Donald J",,,,,69,8,5,2,4,1,2,1,2,0,0,0,3,1,3.69
79561,HK,206,Health Care Systems,ON2,ONL,120248,"Lovasz, Donald J",,,,,44,12,2,3,3,1,1,0,1,0,0,0,3,0,3.67
79194,HK,207,Introduction to Epidemiology,A,LCD,120248,"Geiger, Sarah D",,,,,4,12,8,4,12,4,4,0,0,3,0,0,0,0,3.27
79195,HK,207,Introduction to Epidemiology,ON2,ONL,120248,"Bazan, Christy N",,,,,76,137,28,16,16,5,3,5,0,0,2,0,1,0,3.77
79196,HK,208,Introduction to Medical Ethics,AL1,LEC,120248,"Mamaril, Cezar Brian C",,,,,20,5,2,0,0,1,0,0,0,0,1,0,1,0,3.7
79200,HK,208,Introduction to Medical Ethics,ON1,ONL,120248,"Turchyn, Monica L",,,,,0,264,0,0,14,0,0,0,0,0,0,0,2,0,3.92
79201,HK,208,Introduction to Medical Ethics,ON2,ONL,120248,"Freehill, Ariel N",,,,,0,372,0,0,17,0,0,7,0,0,4,0,13,0,3.77
79563,HK,209,Introduction to Biostatistics,ON2,ONL,120248,"Barnes, Brandi N",,,,,35,23,0,2,1,2,0,1,0,2,0,0,2,0,3.7
79294,HK,242,Intro to Sport Psychology,ON2,ONL,120248,"Mullen, Sean P",,,,,0,76,0,0,26,0,0,11,0,0,5,0,8,0,3.25
79077,HK,243,Sport & Modern Society,ON1,ONL,120248,"Couture, Jesse",,,,,38,30,9,5,3,3,2,0,2,3,0,0,1,0,3.65
79079,HK,243,Sport & Modern Society,ON2,ONL,120248,"Haugen, Matthew B",,,,,63,28,18,6,1,6,3,0,0,2,2,1,4,1,3.59
79245,HK,250,Motor Development and Control,AL1,LEC,120248,"Danbury, Anne E",,,,,13,31,19,20,11,11,3,2,2,1,0,0,1,0,3.42
79120,HK,262,"Motor Develop, Growth & Form",AL1,LEC,120248,"Suchon, Nicolette",,,,,0,16,8,0,7,1,2,0,1,0,0,0,0,0,3.52
79129,HK,263,Children's Movement,AL1,LEC,120248,"Suchon, Nicolette",,,,,29,19,10,2,1,1,0,1,1,0,0,0,0,0,3.82
79112,HK,264,Applied Medical Terminology,ON2,ONL,120248,"O'Connor, Jamie A",,,,,0,88,0,1,1,0,1,0,0,0,0,0,2,0,3.88
78907,HK,270,Leadership in Health,A,LCD,120248,"Frasca, Elizabeth A",,,,,5,12,6,1,0,0,0,0,1,0,0,0,0,0,3.8
79552,HK,271,Health Equity in the U.S.,ON1,ONL,120248,"Frasca, Elizabeth A",,,,,208,54,23,5,8,8,0,0,1,1,0,0,1,0,3.88
78909,HK,271,Health Equity in the U.S.,ON2,ONL,120248,"Kelley-Freiburg, Brenna M",,,,,284,128,53,13,19,16,6,14,9,2,3,2,14,2,3.64
78910,HK,272,Aging and Health Policy,A,LCD,120248,"Mamaril, Cezar Brian C",,,,,18,2,0,1,1,0,0,1,0,0,0,0,0,0,3.84
79205,HK,300,Health Behavior Theories,AL1,LEC,120248,"Frasca, Elizabeth A",,,,,13,53,8,11,12,9,2,4,2,0,1,0,5,2,3.39
79215,HK,302,Disability in American Society,ON2,ONL,120248,"Jan, Yih-Kuen",,,,,98,78,0,0,12,0,0,2,0,0,0,0,4,1,3.84
79572,HK,305,Community Health Organizations,ON1,ONL,120248,"Greenwalt, Nancy H",,,,,13,17,2,2,4,0,5,0,0,0,0,0,0,1,3.67
79155,HK,340,Soc & Psych of Phys Activity,AL1,LEC,120248,"Petruzzello, Steven J",,,,,0,30,33,15,20,16,9,1,3,2,0,0,0,0,3.29
79233,HK,350,Fitness Testing & Ex Prescrip,A,LCD,120248,"Harris, Alana",,,,,2,14,0,3,2,0,0,0,0,0,0,0,0,0,3.81
79234,HK,352,Bioenergetics of Movement,AL1,LEC,120248,"Allen, Jacob M",,,,,2,27,0,0,38,0,0,11,0,0,10,0,1,0,2.94
79239,HK,353,Biomechanics of Human Movement,AL1,LEC,120248,"Leonardis, Joshua M",,,,,7,28,19,13,24,12,3,8,2,1,2,0,2,0,3.2
79430,HK,370,I-Health Early Field Work,A,LEC,120248,"DiFilippo, Kristen N",,,,,9,19,3,1,0,2,0,0,0,0,0,0,0,0,3.87
79431,HK,370,I-Health Early Field Work,B,LEC,120248,"DiFilippo, Kristen N",,,,,13,20,3,3,1,0,0,1,0,1,0,0,0,0,3.79
79218,HK,408,Environmental Health,G1,ONL,120248,"Selzer Ninomiya, Ana Laur",,,,,64,20,5,5,1,0,0,2,0,0,1,0,2,0,3.8
79216,HK,408,Environmental Health,ONG,ONL,120248,"Selzer Ninomiya, Ana Laur",,,,,60,30,10,2,2,1,2,0,1,0,0,0,2,0,3.8
79261,HK,409,Women's Health,A,LCD,120248,"Bensken, Jeanine D",,,,,16,10,3,1,1,0,0,0,0,0,0,0,0,0,3.91
79220,HK,410,Public Health Practice,A,LCD,120248,"Pearson, Sara L",,,,,79,16,4,5,3,1,0,0,2,0,1,1,0,0,3.82
79223,HK,414,International Health,G1,LEC,120248,"Marinho Tenorio, Maria Ce",,,,,25,1,0,0,0,1,0,0,0,0,0,0,1,0,3.81
79252,HK,416,Applied Health Data Analysis,G1,LCD,120248,"Kang, Hyojung",,,,,27,20,13,6,6,7,1,0,0,0,1,0,0,0,3.66
79250,HK,417,Health Services Financing,A,LCD,120248,"Mamaril, Cezar Brian C",,,,,6,20,8,8,9,2,2,6,0,0,0,0,2,0,3.32
79225,HK,418,Organization of Health Care,G1,LCD,120248,"Johnson, Shelly",,,,,0,176,0,0,9,0,0,1,0,0,1,0,0,0,3.93
79251,HK,420,Comm Health Assessment & Plan,A,LCD,120248,"Hale, Timothy",,,,,15,11,13,5,2,5,0,0,0,0,1,1,0,0,3.57
79228,HK,421,Health Administration,A,LCD,120248,"Barnes, Lynette C",,,,,0,57,0,0,9,0,0,2,0,0,1,0,1,0,3.71
79104,HK,438,Exercise & Sport Injury,G1,LCD,120248,"Hanks, Matthew M",,,,,10,9,5,2,2,0,0,0,0,0,0,0,0,0,3.82
79096,HK,440,Exercise & Health Psychology,G1,LCD,120248,"Keye, Shelby",,,,,0,34,0,0,1,0,0,0,0,0,0,0,0,0,3.97
79262,HK,442,"Body, Culture & Society",OG1,ONL,120248,"Haugen, Matthew B",,,,,73,13,7,4,1,2,2,0,0,0,0,0,2,0,3.8
79978,HK,442,"Body, Culture & Society",OG2,ONL,120248,"Haugen, Matthew B",,,,,24,2,3,2,0,2,0,0,0,0,1,0,1,1,3.68
79092,HK,453,Nutrition for Performance,G1,LCD,120248,"Burd, Nicholas A",,,,,9,47,0,2,2,0,0,2,0,0,1,0,0,0,3.84
79427,HK,470,Orientation to Internship,CH1,LCD,120248,"Clarke, Caitlin L",,,,,0,68,0,0,1,0,0,2,0,0,0,0,1,0,3.88
79428,HK,470,Orientation to Internship,IH1,LCD,120248,"Frasca, Elizabeth A",,,,,0,25,0,0,1,0,0,0,0,0,0,0,1,0,3.81
79429,HK,470,Orientation to Internship,IH2,LCD,120248,"Frasca, Elizabeth A",,,,,0,27,0,0,5,0,0,1,0,0,0,0,1,0,3.68
79665,HK,471,Health Internship,IH2,INT,120248,"DiFilippo, Kristen N",,,,,0,41,0,0,1,0,0,0,0,0,0,0,0,0,3.98
79267,HK,517,Principles of Epidemiology,AL1,LEC,120248,"Hoopsick, Rachel A",,,,,14,7,7,2,0,0,0,0,0,0,0,0,0,0,3.88
79275,HK,532,Cultural Comp in Public Health,A,LCD,120248,"Aguinaga, Susan",,,,,14,11,1,3,0,0,0,0,0,0,0,0,0,0,3.92
79824,HK,534,Professionalism in Health,MPH,LEC,120248,"Musser, Allison J",,,,,12,10,2,2,1,1,0,0,0,0,0,0,0,0,3.85
79085,HK,550,Research Methods in HK,A,LCD,120248,"Hanks, Matthew M",,,,,10,10,7,1,0,0,0,0,0,0,0,0,0,0,3.89
34279,HORT,105,Vegetable Gardening,AL1,LEC,120248,"Nelson, Jennifer S",,,,,76,32,2,0,6,0,1,0,0,0,1,0,1,0,3.87
30924,HORT,106,The Sustainable Home Garden,A,ONL,120248,"Taylor, Andrea F",,,,,12,27,9,5,5,3,2,2,1,3,1,0,1,0,3.44
63675,HORT,435,Urban Food Production,ONL,ONL,120248,"McCoy, John E",,,,,19,10,2,0,1,0,1,2,0,0,0,1,0,0,3.7
66845,IB,100,Biology in Today's World,LN2,OLC,120248,"Chen, Liqing",,,,,6,32,10,3,4,3,1,3,2,0,0,0,3,0,3.44
35456,IB,104,Animal Biology,AL1,LEC,120248,"Arias, Lily",,,,,10,16,19,3,2,5,3,0,0,0,0,1,1,0,3.51
73110,IB,110,Race and Environmental Biology,ABA,DIS,120248,"Ngumbi, Esther N",,,,,0,19,0,0,2,0,0,2,0,0,0,0,0,0,3.74
73111,IB,110,Race and Environmental Biology,ABB,DIS,120248,"Ngumbi, Esther N",,,,,0,22,0,0,1,0,0,1,0,0,0,0,0,0,3.88
73112,IB,110,Race and Environmental Biology,ABC,DIS,120248,"Ngumbi, Esther N",,,,,0,23,0,0,1,0,0,0,0,0,0,0,0,0,3.96
73113,IB,110,Race and Environmental Biology,ABD,DIS,120248,"Ngumbi, Esther N",,,,,0,19,0,0,3,0,0,1,0,0,0,0,0,0,3.78
73114,IB,110,Race and Environmental Biology,ABE,DIS,120248,"Ngumbi, Esther N",,,,,0,22,0,0,1,0,0,0,0,0,0,0,0,0,3.96
73116,IB,110,Race and Environmental Biology,ABG,DIS,120248,"Ngumbi, Esther N",,,,,0,20,0,0,1,0,0,1,0,0,0,0,0,0,3.86
73117,IB,110,Race and Environmental Biology,ABH,DIS,120248,"Ngumbi, Esther N",,,,,0,18,0,0,4,0,0,0,0,0,0,0,2,0,3.5
77109,IB,110,Race and Environmental Biology,ABI,DIS,120248,"Ngumbi, Esther N",,,,,0,21,0,0,1,0,0,0,0,0,0,0,0,0,3.95
77110,IB,110,Race and Environmental Biology,ABJ,DIS,120248,"Ngumbi, Esther N",,,,,0,21,0,0,2,0,0,1,0,0,0,0,0,0,3.83
35460,IB,150,Organismal & Evolutionary Biol,AL1,LEC,120248,"Clegg, Benjamin F",,,,,31,150,92,79,71,55,35,42,20,16,6,7,10,1,3.12
58733,IB,151,Organismal & Evol Biol Lab,B,LAB,120248,"Clegg, Benjamin F",,,,,14,5,1,1,0,0,0,0,0,0,0,0,0,0,3.95
35649,IB,151,Organismal & Evol Biol Lab,C,LAB,120248,"Clegg, Benjamin F",,,,,12,6,2,0,1,0,1,0,0,0,0,0,0,0,3.85
35659,IB,151,Organismal & Evol Biol Lab,D,LAB,120248,"Clegg, Benjamin F",,,,,22,1,0,0,0,1,0,0,0,0,0,0,0,0,3.94
35673,IB,151,Organismal & Evol Biol Lab,G,LAB,120248,"Clegg, Benjamin F",,,,,12,7,2,0,2,0,0,0,0,0,0,0,0,0,3.88
76227,IB,151,Organismal & Evol Biol Lab,H,LAB,120248,"Clegg, Benjamin F",,,,,15,4,1,1,3,0,0,0,0,0,0,0,0,0,3.83
76229,IB,151,Organismal & Evol Biol Lab,I,LAB,120248,"Clegg, Benjamin F",,,,,15,2,3,2,0,0,0,0,0,0,0,0,0,0,3.89
51330,IB,199,IB150 AAP Skills Session,AAA,DIS,120248,"Clegg, Benjamin F",,,,,0,25,0,0,1,0,0,1,0,0,1,0,0,0,3.79
41563,IB,199,IB150 Special Discussion,MRA,DIS,120248,"Clegg, Benjamin F",,,,,0,43,0,0,3,0,0,2,0,0,0,0,0,0,3.85
35488,IB,203,Ecology,AB3,LAB,120248,"O'Dwyer, James P",,,,,0,6,2,2,6,0,0,3,0,1,1,0,0,0,3.06
35519,IB,203,Ecology,AB4,LAB,120248,"O'Dwyer, James P",,,,,1,8,3,5,4,0,0,1,0,0,0,0,0,0,3.53
47551,IB,203,Ecology,AB6,LAB,120248,"O'Dwyer, James P",,,,,0,4,1,4,9,0,2,1,0,0,0,0,0,0,3.17
35752,IB,203,Ecology,ABA,LAB,120248,"O'Dwyer, James P",,,,,0,3,4,4,5,1,2,2,0,0,0,0,0,0,3.16
56550,IB,203,Ecology,ABD,LAB,120248,"O'Dwyer, James P",,,,,3,9,2,3,5,0,0,0,0,0,0,0,0,0,3.65
49804,IB,204,Genetics,AL1,LEC,120248,"Burgess, Steven James",,,,,22,76,48,30,44,23,10,17,4,3,7,4,5,0,3.2
74458,IB,230,Pandemics,AL1,OLC,120248,"Allan, Brian F",,,,,17,26,5,3,0,1,1,0,1,0,0,0,1,0,3.76
46682,IB,270,Evolution of Molecules & Cells,A,LEC,120248,"De Silva, Kithmee K",,,,,1,19,2,2,0,0,0,0,0,0,0,0,0,0,3.92
68278,IB,303,Anatomy,AL1,LEC,120248,"Anderson, Philip S",,,,,0,30,16,12,22,7,3,6,0,1,2,0,1,0,3.26
58032,IB,360,Evolution and Human Health,AL1,LEC,120248,"Roseman, Charles C",,,,,0,110,0,3,4,0,0,1,0,0,0,0,0,0,3.93
70371,IB,362,Marine Biology,A,LEC,120248,"Caceres, Carla E",,,,,1,29,14,8,9,5,1,3,1,0,0,0,0,0,3.5
78770,IB,364,Genomics and Human Health,A,ONL,120248,"Marshall-Colon, Amy",,,,,20,27,0,8,1,0,1,0,0,0,1,0,0,0,3.81
49618,IB,372,Ecology and Evolution,A,LEC,120248,"Dalling, James W",,,,,4,16,2,2,0,0,0,0,0,0,0,0,0,0,3.92
62360,IB,411,Bioinspiration,AL1,OLC,120248,"Alleyne, Marianne",,,,,32,25,7,3,4,0,1,2,0,0,0,1,2,0,3.67
30391,IB,426,Env and Evol Physl of Animals,1,LEC,120248,"Cheng-De Vries, Chi-Hing",,,,,2,3,0,2,9,3,2,1,1,0,0,0,0,0,3.04
35413,IB,452,Ecosystem Ecology,1,LEC,120248,"Yang, Wendy",,,,,6,49,7,0,2,0,0,0,0,0,0,0,0,0,3.93
35459,IB,471,Fungal Diversity and Ecology,A,LEC,120248,"Miller, Andrew N",,,,,4,11,7,1,1,0,0,0,0,0,0,0,0,0,3.83
66838,IB,501,Programming for Genomics,A,DIS,120248,"Catchen, Julian M",,,,,0,30,4,1,4,1,0,0,1,0,0,0,0,0,3.76
78352,IB,517,Analysis Bio Data in R,A,LCD,120248,"Fuller, Becky C",,,,,10,30,5,5,0,0,0,0,0,0,0,0,0,0,3.9
52427,IB,546,EEB Colloquium,EEB,DIS,120248,"Fuller, Becky C",,,,,0,22,0,0,1,0,0,0,0,0,0,0,0,0,3.96
77111,IB,592,Career and Skill Development,AD,DIS,120248,"Swanson, Christina A",,,,,0,21,0,0,0,0,0,1,0,0,0,0,1,0,3.74
30395,IE,300,Analysis of Data,AL1,LEC,120248,"Gopalan, Aditya S",,,,,2,7,7,3,8,10,3,5,0,0,6,0,1,0,2.8
53217,IE,300,Analysis of Data,BL1,LEC,120248,"Beck, Carolyn L",,,,,4,9,5,10,21,11,5,6,2,0,0,0,0,1,3.05
31822,IE,310,Determin Models in Optmzation,AE1,LCD,120248,"Chandrasekaran, Karthekey",,,,,0,43,32,10,2,3,0,0,0,0,0,0,0,0,3.74
61503,IE,360,Facilities Planning and Design,AL1,LEC,120248,"Gupta, Avinash",,,,,9,22,36,8,7,6,2,0,2,0,0,0,0,0,3.56
30400,IE,400,Design & Anlys of Experiments,X,OLC,120248,"King, Douglas M",,,,,7,30,15,9,6,3,1,2,0,1,0,0,0,0,3.61
71532,IE,405,Computing for ISE,U,LCD,120248,"Garg, Jugal",,,,,1,22,25,4,5,2,0,1,0,0,0,0,0,0,3.66
62888,IE,411,Optimization of Large Systems,A,LCD,120248,"Hanasusanto, Grani Adiwen",,,,,3,9,6,8,7,0,1,2,0,0,0,0,0,0,3.46
30397,IE,412,OR Models for Mfg Systems,D,LCD,120248,"King, Douglas M",,,,,1,2,5,4,10,3,0,1,1,0,0,0,0,0,3.17
77289,IE,421,High Frequency Trading Tech,A,LCD,120248,"Lariviere, David",,,,,4,5,8,1,1,1,0,1,0,0,0,0,1,0,3.47
79612,IE,421,High Frequency Trading Tech,ONL,OLC,120248,"Lariviere, David",,,,,11,13,12,2,0,1,1,0,0,0,0,0,0,0,3.79
73806,IE,431,Design for Six Sigma,A,LCD,120248,"Kim, Harrison H",,,,,0,7,13,5,7,1,0,2,0,0,0,0,0,0,3.43
74048,IE,517,Machine Learning in Fin Lab,A,LEC,120248,"Murphy, Matthew D",,,,,0,33,12,1,0,0,0,0,0,0,0,0,0,0,3.9
60067,IE,521,Convex Optimization,A,LCD,120248,"Dong, Roy",,,,,3,10,5,5,0,0,0,0,0,0,0,0,1,1,3.63
55482,IE,523,Financial Computing,B,LCD,120248,"Vogiatzis, Chrysafis",,,,,0,35,13,1,0,0,0,0,0,0,0,0,0,0,3.9
60072,IE,524,Optimization in Finance,A,LCD,120248,"Wang, Qiong",,,,,1,11,2,7,2,0,0,0,0,0,0,0,0,0,3.68
70295,IE,534,Deep Learning,D,LEC,120248,"Sowers, Richard B",,,,,95,16,11,1,1,0,2,0,1,0,0,0,0,3,3.91
78232,INFO,333,User Exp Design In Action,AL1,OLC,120248,"Ginger, Jeffrey A",,,,,19,13,6,7,1,1,1,4,2,0,1,5,3,3,3.13
77116,INFO,407,Intro Prog Python for Data Sci,A,ONL,120248,"Delgado Ramos, Daniela",,,,,64,26,8,4,4,1,0,0,1,0,0,1,2,1,3.78
65396,INFO,490,Digital Forensics I,JBU,LCD,120248,"Bambenek, John C",,,,,0,19,1,0,0,1,0,0,0,0,1,0,1,0,3.63
72958,IS,100,Exploring the iSchool,A,LCD,120248,"Kittl, Kiona M",,,,,57,29,12,7,4,2,3,2,0,0,0,2,1,0,3.71
72959,IS,100,Exploring the iSchool,B,LCD,120248,"Lehman, Lauryn G",,,,,74,28,11,2,3,3,0,0,0,0,0,0,0,0,3.9
72961,IS,100,Exploring the iSchool,TA,LCD,120248,"Lehman, Lauryn G",,,,,76,23,8,2,1,2,0,2,0,1,1,0,1,0,3.82
75192,IS,101,Intro to Information Sciences,AL,OLC,120248,"Pintar, Judith A",,,,,174,59,4,8,8,0,2,0,0,1,1,0,0,0,3.91
77547,IS,142,Social Hist. of Games & Gaming,A,LCD,120248,"Dubin, David S",,,,,0,21,1,0,1,0,0,0,0,0,0,0,0,0,3.94
74809,IS,145,Mapping Inequalities,A,LCD,120248,"Batzloff, Brandon",,,,,13,16,8,0,1,0,0,0,0,0,0,0,1,0,3.8
68247,IS,202,Social Aspects Info Tech,AL1,LEC,120248,"Sanfilippo, Madelyn R",,,,,28,90,37,16,12,7,4,5,1,0,1,0,0,1,3.67
76160,IS,203,Analytical Fndts Info Problems,A,LCD,120248,"Batzloff, Brandon",,,,,18,32,12,3,0,7,1,1,1,0,0,0,0,0,3.72
72974,IS,204,Research Design Info Sciences,A,LCD,120248,"Besser, Stephanie A",,,,,26,2,0,0,0,0,0,0,0,0,0,0,1,0,3.86
77515,IS,204,Research Design Info Sciences,C,LCD,120248,"Kendall, Lori S",,,,,7,17,1,0,1,0,1,0,0,0,0,0,0,0,3.89
79438,IS,204,Research Design Info Sciences,OA,ONL,120248,"LaRue, Elizabeth M",,,,,0,9,10,3,1,1,0,1,1,0,0,0,1,0,3.41
78328,IS,204,Research Design Info Sciences,OB,ONL,120248,"LaRue, Elizabeth M",,,,,0,8,9,3,4,0,0,0,0,1,0,0,3,0,3.16
72965,IS,205,Program for Info Problems,A,LCD,120248,"Wickes, Elizabeth D",,,,,0,19,0,0,0,0,0,1,0,0,0,0,2,0,3.55
77536,IS,205,Program for Info Problems,B,LCD,120248,"Wickes, Elizabeth D",,,,,0,28,4,0,1,1,0,0,0,0,0,0,2,0,3.68
72966,IS,206,Intro Database Concepts & Apps,AL,LEC,120248,"Evans, Craig S",,,,,4,75,36,10,6,3,2,2,0,1,3,1,3,1,3.57
79989,IS,206,Intro Database Concepts & Apps,BL,LEC,120248,"Mussulman, David E",,,,,0,32,9,5,4,3,0,0,0,1,0,0,1,0,3.62
72975,IS,226,Introduction to HCI,A,LCD,120248,"Huang, Yun",,,,,0,20,8,1,1,0,1,0,0,0,1,1,0,1,3.63
79936,IS,226,Introduction to HCI,C,LCD,120248,"Park, Hyanghee",,,,,1,14,6,1,6,0,1,0,0,0,1,0,0,0,3.56
72967,IS,229,Web Design Fundamentals,A,ONL,120248,"MacMullen, Thomas C",,,,,31,1,0,0,1,0,0,0,0,0,0,0,1,1,3.85
75107,IS,305,Program for Info Problems II,A,LCD,120248,"Wickes, Elizabeth D",,,,,0,20,2,0,1,0,0,0,0,0,0,0,0,0,3.93
72963,IS,308,"Race, Gender, and Info Tech",A,LCD,120248,"Mussulman, David E",,,,,0,19,0,2,6,0,0,1,0,0,0,0,1,1,3.54
79442,IS,308,"Race, Gender, and Info Tech",B,LCD,120248,"Mussulman, David E",,,,,0,22,0,0,2,0,0,2,0,0,1,0,0,0,3.67
72968,IS,309,Computers and Culture,A,LCD,120248,"Duffy, Damian S",,,,,0,24,3,3,1,0,1,0,0,0,0,0,0,0,3.82
78291,IS,309,Computers and Culture,B,LCD,120248,"Duffy, Damian S",,,,,0,27,2,3,0,0,0,0,0,1,0,0,0,0,3.84
73229,IS,310,Computing in the Humanities,A,LCD,120248,"LeBlanc, Zoe G",,,,,2,12,7,4,3,1,0,0,0,0,0,0,1,0,3.56
78292,IS,310,Computing in the Humanities,B,LCD,120248,"Li, Zilu",,,,,11,13,1,0,0,1,0,0,0,0,2,0,0,0,3.73
77469,IS,327,Concepts of Machine Learning,A,LCD,120248,"Bosch, Nigel",,,,,7,14,5,1,3,0,0,0,0,0,0,1,0,0,3.72
79443,IS,327,Concepts of Machine Learning,B,LCD,120248,"Lourentzou, Ismini",,,,,10,6,4,4,0,1,0,0,0,0,0,0,0,1,3.79
78264,IS,340,Project Management,A,LCD,120248,"Alicea, Bradly J",,,,,0,12,4,2,0,0,1,2,0,0,0,0,2,0,3.29
78335,IS,357,Intro to Data Storytelling,A,LCD,120248,"Miller, Bradley B",,,,,7,19,5,2,1,1,0,0,0,0,0,0,0,0,3.85
79444,IS,370,Concepts of Behavioral Theory,A,LCD,120248,"Ocepek, Melissa G",,,,,0,3,6,2,2,2,3,1,3,3,1,3,1,0,2.43
77508,IS,380,Consulting for Info Pros,A,LEC,120248,"Song, Yoo-Seong",,,,,0,29,0,1,0,0,0,0,0,0,0,0,0,0,3.98
79466,IS,381,Intro to Literacies for Youth,B,LCD,120248,"Alteri, Suzan",,,,,1,22,1,0,0,0,1,0,0,0,1,0,0,0,3.81
71876,IS,390,Decision Analysis and Modeling,DAM,LCD,120248,"Dubin, David S",,,,,0,15,2,0,2,1,0,0,0,0,1,0,2,0,3.35
72970,IS,401,Intro to Network Systems,ACG,LCD,120248,"Wolske, Martin B",,,,,12,2,0,1,2,0,1,1,2,0,0,0,1,0,3.32
68946,IS,403,Children's Materials,OAG,ONL,120248,"Betts-Green, Crystal D",,,,,18,4,1,0,0,1,0,0,0,0,0,0,0,0,3.91
75113,IS,407,Introduction to Data Science,OAG,ONL,120248,"Seo, JooYoung",,,,,0,16,6,2,0,0,0,0,0,0,0,0,0,0,3.86
77814,IS,409,Web Technologies & Techniques,ACG,ONL,120248,"Rusch, Adam P",,,,,0,21,5,0,2,1,0,0,0,0,0,1,0,0,3.74
78330,IS,418,Community Engagement,OAG,ONL,120248,"Knutson, Ellen M",,,,,0,13,7,2,0,0,0,0,0,0,0,0,0,0,3.84
79446,IS,429,Web Content Strategy and Manag,A,ONL,120248,"MacMullen, Thomas C",,,,,29,1,0,0,0,0,0,0,0,0,0,0,2,0,3.75
73215,IS,430,Foundations Info Processing,OAG,ONL,120248,"Trainor, Kevin",,,,,17,17,3,2,2,1,0,2,0,0,0,0,0,0,3.79
