CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
33907,ENGL,209,Early British Lit and Culture,AD1,DIS,120258,"Mecolli, Megi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33909,ENGL,209,Early British Lit and Culture,AD2,DIS,120258,"Mecolli, Megi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41808,ENGL,209,Early British Lit and Culture,AD3,DIS,120258,"Vowels, Grace E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41809,ENGL,209,Early British Lit and Culture,AD4,DIS,120258,"Vowels, Grace E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67743,ENGL,216,Legends of King Arthur,M,LCD,120258,"Barrett, Robert W",,,,,0,16,7,3,0,1,0,0,0,0,0,0,1,0,3.66
32301,ENGL,218,Introduction to Shakespeare,F,LCD,120258,"Perry, Curtis",,,,,4,3,9,4,4,3,2,0,1,0,0,0,0,0,3.36
78138,ENGL,220,Literature and Science,Q,LCD,120258,"Dawn, Lily",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40992,ENGL,242,Contemporary Poetry,F,LCD,120258,"Gunter, Mark C",,,,,11,15,1,1,0,1,0,0,0,0,0,0,0,0,3.92
32306,ENGL,251,20th-Century American Novel,B,LCD,120258,"Myers, Daniel L",,,,,6,13,7,2,2,0,0,0,0,0,0,0,0,0,3.81
33958,ENGL,255,Early American Lit and Culture,AD1,DIS,120258,"Streitmatter, Olivia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33959,ENGL,255,Early American Lit and Culture,AD2,DIS,120258,"Streitmatter, Olivia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33973,ENGL,255,Early American Lit and Culture,AD3,DIS,120258,"Schmidt, Alexis N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33976,ENGL,255,Early American Lit and Culture,AD4,DIS,120258,"Schmidt, Alexis N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55608,ENGL,259,Early African American Lit,E,LCD,120258,"Claborn, John P",,,,,18,7,0,0,1,0,0,0,0,0,0,0,0,1,3.96
32191,ENGL,273,"American Cinema, 1950-2000",D,LCD,120258,"Basu, Anustup",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32221,ENGL,285,Postcolonial Lit in English,E,LCD,120258,"Chatterjee, Debayudh",,,,,1,18,11,0,0,0,0,1,0,0,0,1,0,0,3.72
41927,ENGL,286,Asian American Literature,F,LCD,120258,"Labella, John B",,,,,8,20,0,0,0,0,0,0,0,0,1,0,1,0,3.77
50625,ENGL,301,Intro to Critical Theory,C,LCD,120258,"Oh, Rebecca",,,,,0,3,7,7,3,1,1,1,0,0,1,0,0,0,3.25
54605,ENGL,301,Intro to Critical Theory,M,LCD,120258,"Gaedtke, Andrew",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50626,ENGL,301,Intro to Critical Theory,S,LCD,120258,"Basu, Anustup",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53222,ENGL,325,Topics in LGBT Lit and Film,D,LCD,120258,"Nyikos, Daniel",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71519,ENGL,350,"Writing Lit, Text & Culture",E,LCD,120258,"Basu, Manisha",,,,,0,14,8,1,1,0,0,0,0,0,0,0,0,0,3.82
71515,ENGL,350,"Writing Lit, Text & Culture",F,LCD,120258,"Cordell, Ryan C",,,,,0,15,0,1,1,0,2,1,0,0,0,0,1,0,3.48
71517,ENGL,350,"Writing Lit, Text & Culture",X,LCD,120258,"Freeburg, Christopher C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49170,ENGL,373,Special Topics in Film Studies,G,LCD,120258,"Somerville, Siobhan B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64345,ENGL,380,Special Topics Writing Studies,M,LCD,120258,"Kinzy, Dana M",,,,,19,1,0,0,0,0,0,1,0,0,0,0,0,0,3.9
32226,ENGL,396,English Honors Seminar,C,LCD,120258,"Newcomb, Lori H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40420,ENGL,396,English Honors Seminar,F,LCD,120258,"Gallagher, John",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34481,ENGL,402,Descriptive English Grammar,1U,LCD,120258,"Menendez, Katherine",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30167,ENGL,416,"Sex, Vengeance & Tragedy",1U,LCD,120258,"Stevens, Andrea",,,,,8,13,1,0,0,2,0,0,0,0,0,0,0,0,3.88
39507,ENGL,455,Major Authors,1U,LCD,120258,"Hutner, Gordon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32346,ENGL,455,Major Authors,2U,LCD,120258,"Gilmore, Shawn P",,,,,1,5,12,3,0,1,0,0,0,0,0,0,0,0,3.67
42979,ENGL,460,Blackness in Long Contemporary,CJG,LCD,120258,"Jenkins, Candice M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69327,ENGL,477,Advanced Environmental Writing,P,LCD,120258,"Wood, Gillen D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40460,ENGL,481,Composition Theory & Practice,1G,LCD,120258,"Gallagher, John",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30190,ENGL,500,Intro to Criticism & Research,Q,LCD,120258,"Oh, Rebecca",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35705,ENGL,505,Writing Studies,S,LCD,120258,"McKinney, Charlesia T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46745,ENGL,527,Seminar in 18th C Literature,R,LCD,120258,"Pollock, Anthony",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43015,ENGL,564,Seminar Lit Modes and Genres,Q,LCD,120258,"Dean, Timothy J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61218,ENGL,578,Seminar Lit &Other Disciplines,M,ONL,120258,"Littlefield, Melissa M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64479,ENSU,302,Air Pollution to Global Change,A,LCD,120258,"Jain, Atul",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60220,ENSU,303,Sustainable Business I,A,ONL,120258,"Duncan, Ronald J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65566,ENVS,491,Campus Sustainability Intern,CSI,CNF,120258,"Green, Eric W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67954,ENVS,492,SEE Capstone,A,LCD,120258,"Green, Eric W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73714,ENVS,492,SEE Capstone,B,LCD,120258,"Green, Eric W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75090,EPOL,310,Race and Cultural Diversity,D1,DIS,120258,"Moton, Theopolies J",,,,,0,21,0,0,1,0,0,1,0,0,0,0,0,0,3.87
75091,EPOL,310,Race and Cultural Diversity,D2,DIS,120258,"Moton, Theopolies J",,,,,0,20,0,0,2,0,0,0,0,0,0,0,0,0,3.91
77816,EPOL,310,Race and Cultural Diversity,D3,DIS,120258,"Moton, Theopolies J",,,,,0,15,0,0,3,0,0,1,0,0,0,0,2,0,3.38
79694,EPOL,310,Race and Cultural Diversity,D4,DIS,120258,"Moton, Theopolies J",,,,,0,21,0,0,2,0,0,1,0,0,0,0,0,1,3.83
79698,EPOL,310,Race and Cultural Diversity,D5,DIS,120258,"Moton, Theopolies J",,,,,0,21,0,0,1,0,0,0,0,0,0,0,0,0,3.95
80786,EPOL,310,Race and Cultural Diversity,D6,DIS,120258,"Moton, Theopolies J",,,,,0,21,0,0,1,0,0,1,0,0,0,0,0,0,3.87
75120,EPOL,380,Education and Social Justice,A,LCD,120258,"Hale, Jon N",,,,,0,14,4,4,1,2,1,1,0,1,0,0,0,0,3.5
73289,EPOL,401,History of American Education,A,LCD,120258,"Ransom, Kimberly C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78124,EPOL,403,Historical and Social Barriers,ONL,ONL,120258,"Ransom, Kimberly C",,,,,0,25,0,1,1,0,0,0,0,0,0,0,0,0,3.94
73293,EPOL,409,Sociology of Education,A,ONL,120258,"Barnett, Bernice M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77041,EPOL,409,Sociology of Education,ONL,ONL,120258,"Barnett, Bernice M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73295,EPOL,410,Racial and Ethnic Families,A,ONL,120258,"Barnett, Bernice M",,,,,10,4,7,1,0,1,0,0,0,0,0,0,1,0,3.64
73371,EPOL,470,Principles of HRE,A,LCD,120258,"Kwon, Chang Kyu",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73372,EPOL,470,Principles of HRE,ONL,ONL,120258,"Kwon, Chang Kyu",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73529,EPOL,472,Instruct & Train System Design,MTC,ONL,120258,"Hrubec, Deborah A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75246,EPOL,472,Instruct & Train System Design,ONL,ONL,120258,"Hrubec, Deborah A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79603,EPOL,479,Machine and Human Learning,ONL,ONL,120258,"Magee, Liam P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78531,EPOL,480,Technology &Educational Reform,A,ONL,120258,"Magee, Liam P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78533,EPOL,480,Technology &Educational Reform,ONL,ONL,120258,"Magee, Liam P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73334,EPOL,481,New Learning,ONL,ONL,120258,"Cope, William",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73530,EPOL,483,Learning Technologies,MTC,ONL,120258,"Hrubec, Deborah A",,,,,0,21,0,1,0,0,0,0,0,0,0,0,3,0,3.49
73390,EPOL,483,Learning Technologies,ONL,ONL,120258,"Hrubec, Deborah A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73652,EPOL,483,Learning Technologies,UG,ONL,120258,"Hrubec, Deborah A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73663,EPOL,485,Introduction to eLearning,B,ONL,120258,"Oh, Eunjung",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73662,EPOL,485,Introduction to eLearning,ONL,ONL,120258,"Oh, Eunjung",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79963,EPOL,486,New Media &Learner Differences,ONL,ONL,120258,"Kalantzis, Mary",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75481,EPOL,490,Learning & Cognition,LC,ONL,120258,"Cope, William",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72501,EPOL,500,Proseminar in EPOL,A,LCD,120258,"Johnson, Jennifer L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72863,EPOL,500,Proseminar in EPOL,ONL,ONL,120258,"Commodore, Felecia E",,,,,0,36,0,2,2,1,0,0,0,0,0,0,0,0,3.89
80301,EPOL,504,Fndtns of Sustainability Ed,A,LCD,120258,"Hale, Jon N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75141,EPOL,515,Intro to Diversity & Equity,ONL,ONL,120258,"Flores, Osly J",,,,,3,13,5,1,2,1,0,0,0,0,0,0,2,0,3.49
73278,EPOL,516,Critical Race Theory & Educ,A,LCD,120258,"Flores, Osly J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
81022,EPOL,518,"Youth, Culture and Society",EJP,LCD,120258,"Ginsburg, Rebecca",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73338,EPOL,520,Education and Globalization,A,ONL,120258,"Castillo, Nathan M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73339,EPOL,520,Education and Globalization,ON2,ONL,120258,"Castillo, Nathan M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73346,EPOL,522,Globalization of Higher Ed,ONL,ONL,120258,"Witt, Mary A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75150,EPOL,523,Global Issues in Learning,ONL,ONL,120258,"Herrera, Linda",,,,,15,43,8,2,3,0,1,0,0,0,0,0,0,0,3.88
73631,EPOL,524,Education and Human Rights,ONL,ONL,120258,"Lindgren, Samantha A",,,,,19,9,1,1,0,1,0,0,0,0,0,0,0,0,3.92
76346,EPOL,531,"Diversity, Leadership & Policy",A,ONL,120258,"Tapaha, Oliver G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76347,EPOL,531,"Diversity, Leadership & Policy",ONL,ONL,120258,"Tapaha, Oliver G",,,,,2,18,1,2,0,0,0,0,0,0,0,0,0,0,3.93
79964,EPOL,534,Assessment for Learning,ONL,ONL,120258,"Carvalho de Cas, Vania",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77414,EPOL,535,Intro to Educational Leadershp,B,ONL,120258,"Herrmann, Mary B",,,,,0,21,0,0,1,1,0,0,0,0,0,0,0,0,3.9
78428,EPOL,538,Supervision of Learning Envir,A,ONL,120258,"Rice, Patrick",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73617,EPOL,544,Org Theory for Ed Leaders,A,LCD,120258,"Nelson, Jennifer L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75666,EPOL,549,School District Fiscal Mgmt,OB,ONL,120258,"Attaway, Justin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73309,EPOL,551,Organization of Higher Ed,A,LCD,120258,"Gantz, Sarah Z",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80270,EPOL,551,Organization of Higher Ed,ONL,ONL,120258,"Gantz, Sarah Z",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73826,EPOL,554,College Teaching,A,LCD,120258,"Mason, Terrence C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73827,EPOL,554,College Teaching,ONL,ONL,120258,"Mason, Terrence C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73367,EPOL,558,The Community College,A,LCD,120258,"Baber, Lorenzo D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73368,EPOL,558,The Community College,ONL,ONL,120258,"Baber, Lorenzo D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73312,EPOL,563,The College Student,A,LCD,120258,"McKee, Malaika W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80271,EPOL,563,The College Student,ONL,ONL,120258,"McKee, Malaika W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76643,EPOL,565,College Environments,A,LCD,120258,"Commodore, Felecia E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75249,EPOL,571,Advanced Theories in HRD,ONL,ONL,120258,"Li, Jie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73337,EPOL,580,Ubiquitous Learning,ONL,ONL,120258,"Carvalho de Cas, Vania",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76277,EPOL,581,"Knowledge, Learning & Pedagogy",ONL,ONL,120258,"Kalantzis, Mary",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73886,EPOL,590,Data Informed Instr Design,DII,ONL,120258,"Zhu, Xinran",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75204,EPOL,590,Mixed Methods Research,MMO,ONL,120258,"Kang, Hyun-Sook",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78040,EPOL,590,Reviewing Academic Literature,RAL,ONL,120258,"Magee, Liam P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77377,EPOL,590,Study Abroad Res and App,SBO,ONL,120258,"Liu, Wei",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72479,EPOL,595,Independent Study,BC1,ONL,120258,"Cope, William",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68575,EPOL,595,Independent Study,BC2,ONL,120258,"Cope, William",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76501,EPOL,595,Independent Study,SL1,ONL,120258,"Lee, Sharon S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76256,EPOL,595,Independent Study,WH1,ONL,120258,"Huang, Wen-Hao",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76502,EPOL,595,Independent Study,WH2,ONL,120258,"Huang, Wen-Hao",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72533,EPOL,595,Independent Study,YP1,ONL,120258,"Pak, Yoon K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32128,EPSY,199,AI Science Acc Human Learn,CHP,LCD,120258,"Lane, H C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33961,EPSY,201,Educational Psychology,AL1,LEC,120258,"Marchand, Aixa D",,,,,0,130,28,14,10,4,3,1,0,0,1,0,1,0,3.75
32176,EPSY,202,Exploring Cultural Pluralism,AE1,LEC,120258,"Morgan, Melissa L",,,,,0,21,0,0,7,0,0,4,0,0,2,0,0,0,3.38
52690,EPSY,203,"Immigration, Citizenship & Soc",A1,LCD,120258,"Lee, Sang S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52688,EPSY,203,Exploring Race & Ethnicity,AD1,ONL,120258,"Cross, Joseph L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52695,EPSY,203,Reproductive Justice,AD2,LCD,120258,"Baumeister, Amie L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69866,EPSY,203,Exploring Oppression,AD8,ONL,120258,"Beckless, Chasity C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33986,EPSY,220,Career Development,A,ONL,120258,"Hong, Yejin",,,,,0,19,1,0,2,0,0,0,0,0,0,0,1,0,3.72
33998,EPSY,220,Career Development,B,ONL,120258,"Safir, Salman A",,,,,0,19,0,2,0,0,0,1,0,0,0,0,1,0,3.68
33996,EPSY,220,Career Development,D,ONL,120258,"Li, Xu",,,,,0,17,1,5,0,0,0,1,0,0,0,0,0,0,3.76
56893,EPSY,220,Career Development,OL,ONL,120258,"Li, Xu",,,,,0,14,2,0,3,0,0,1,0,0,1,0,0,0,3.59
33997,EPSY,220,Career Development,WE2,LCD,120258,"Hong, Yejin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44201,EPSY,400,Psyc of Learning in Education,G2,LCD,120258,"Gladstone, Jessica R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44173,EPSY,401,Child Language and Education,G2,LCD,120258,"Christianson, Kiel",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44181,EPSY,402,Sociocultural Infl on Learning,G2,LCD,120258,"Ruedas-Gracia, Nidia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74824,EPSY,419,Counseling Pre-Practicum,A,LCD,120258,"Beard, Jacquelyn C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34001,EPSY,420,Theories of Psychotherapy,A,LCD,120258,"Beard, Jacquelyn C",,,,,21,50,21,9,2,2,0,1,0,0,1,0,1,0,3.75
66101,EPSY,430,Early Adolescent Development,A,LCD,120258,"Napolitano, Christopher M",,,,,11,22,5,1,0,0,0,0,0,0,0,0,0,0,3.94
63803,EPSY,456,Human Perform & Cogn in Contxt,AU3,LEC,120258,"Cromley, Jennifer G",,,,,7,15,2,2,0,0,0,0,0,0,0,1,0,0,3.8
75062,EPSY,456,Human Perform & Cogn in Contxt,GO,ONL,120258,"Cromley, Jennifer G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75061,EPSY,456,Human Perform & Cogn in Contxt,UGO,ONL,120258,"Cromley, Jennifer G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30283,EPSY,470,Intro to Evaluation Theory,A,ONL,120258,"Stone, Courtney R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57117,EPSY,480,Educational Statistics,A,ONL,120258,"Zhang, Jinming",,,,,15,7,0,3,4,0,0,0,0,0,0,0,0,0,3.79
58875,EPSY,480,Educational Statistics,OL,ONL,120258,"Zhang, Jinming",,,,,1,13,2,0,4,3,3,0,1,0,0,0,2,0,3.17
34011,EPSY,485,Assessing Student Performance,ALU,LEC,120258,"Poetzel, Adam R",,,,,47,14,3,1,2,0,0,0,0,0,0,0,0,0,3.95
47108,EPSY,490,History and Futures of Ed Tech,HFT,LCD,120258,"Bawankule, Ashita N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32239,EPSY,490,"Thinking, Reasoning, and STEM",TRS,LCD,120258,"Zhao, Hongyang",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71376,EPSY,508,Display/Interpretation of Data,A,LCD,120258,"D'Angelo, Cynthia M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30285,EPSY,510,Counseling Psych/Ethics ProSem,A,LCD,120258,"Li, Xu",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61091,EPSY,521,Group Counseling,A,LCD,120258,"Lewis, Jarrett T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
