Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
FSHN,322,33030,Nutrition and the Life Cycle,A,LCD,15,11,3,6,3,0,1,1,0,1,0,0,0,0,3.65,"Karduck, Justine M"
FSHN,329,33016,Communication in Nutrition,A,LCD,21,8,2,1,1,0,1,0,2,1,0,0,1,0,3.6,"Karduck, Justine M"
FSHN,418,33029,Food Analysis,A,LEC,1,13,0,1,5,0,0,1,0,0,1,0,2,0,3.22,"Cadwallader, Keith R"
FSHN,426,64937,Biochemical Nutrition I,A,LEC,1,9,4,5,5,0,1,1,0,0,0,0,1,0,3.36,"Pan, Yuan-Xiang"
FSHN,427,33031,Biochemical Nutrition II,A,LEC,0,48,0,0,7,1,0,2,0,0,0,0,0,0,3.79,"Chen, Hong"
FSHN,429,70280,Nutrition Assessment & Therapy,A,LEC,23,8,0,1,1,0,1,1,0,1,0,0,0,0,3.78,"Madson, Jessica A"
FSHN,471,33039,Food & Industrial Microbiology,L,LEC,3,25,4,10,8,4,1,0,0,0,0,0,1,0,3.52,"Miller, Michael J"
FSHN,472,70272,Applied Food Microbiology,A,LCD,3,8,3,3,2,0,2,1,0,0,0,0,1,0,3.38,"Stasiewicz, Matthew J"
FSHN,481,72749,Food Processing Unit Ops I,A,LEC,0,14,3,6,6,8,4,0,0,0,0,0,1,0,3.23,"Feng, Hao"
FSHN,595,65502,Advanced Food Processing,AFP,ONL,0,19,4,6,3,0,0,0,0,0,2,0,0,0,3.58,"Feng, Hao"
GEOG,100,53973,Introduction to Meteorology,AL2,LEC,10,15,13,8,25,5,7,6,3,0,2,2,6,1,2.93,"Frame, Jeffrey"
GEOG,101,33253,Global Development&Environment,ONL,ONL,110,94,17,12,6,6,4,4,2,0,1,2,4,0,3.72,"Butcher, Sian C"
GEOG,103,33301,Earth's Physical Systems,AL1,ONL,15,6,1,6,2,1,2,5,0,0,0,0,3,0,3.19,"Cienciala, Piotr"
GEOG,204,46967,Cities of the World,ONL,ONL,2,9,3,2,2,1,0,0,0,0,1,0,3,0,3.1,"Roberts, Nina E"
GEOG,210,33345,Social & Environmental Issues,ONL,ONL,12,26,14,10,6,8,3,4,2,5,1,2,13,1,2.86,"Alvarado, Nikolai A"
GEOG,222,51509,Big Rivers of the World,A,LCD,3,3,5,3,4,2,0,0,1,1,1,0,1,0,3.07,"Best, James L"
GEOG,280,34349,Intro to Social Statistics,A,LEC,4,6,8,1,4,1,4,0,0,0,1,1,1,1,3.17,"Wu, Maryalice S"
GEOG,371,41113,Spatial Analysis,A,LBD,0,6,13,2,1,4,3,0,1,0,0,0,0,0,3.36,"Minn, Michael J"
GEOG,379,44647,Intro to GIS Systems,AE1,LEC,0,13,19,9,4,5,3,1,0,3,0,0,0,0,3.33,"Minn, Michael J"
GEOG,379,62097,Intro to GIS Systems,ONL,ONL,0,14,11,0,1,0,1,0,0,0,0,0,0,0,3.77,"Winata, Fikriyah"
GEOG,407,72265,CyberGIS & Geospatial Data Sci,A,ONL,1,10,6,3,2,0,0,0,1,0,0,0,1,0,3.49,"Wang, Shaowen"
GEOG,517,72267,Geospatial Viz & Analytics,GIS,ONL,0,17,4,0,0,0,1,1,0,0,0,0,1,0,3.63,"Han, Su Y"
GEOL,107,56952,Physical Geology,AY1,LBD,2,3,1,2,8,4,1,0,0,0,0,0,0,0,3.21,"Long, Ann D"
GEOL,111,61954,Emergence of Life,A,ONL,45,33,20,18,14,16,9,12,8,5,5,6,36,2,2.66,"Cole, Todd M"
GEOL,118,46622,Natural Disasters,A,LEC,15,23,9,5,8,4,5,2,4,1,3,0,7,1,3.06,"Christie, Max L"
GEOL,440,33546,Sedimentology and Stratigraphy,AL1,LEC,6,3,3,2,4,3,0,1,2,0,0,0,2,0,3.04,"Best, James L"
GEOL,454,38909,Introduction to Seismology,B,ONL,0,13,1,1,3,1,0,0,0,0,0,0,2,0,3.39,"Barklage, Mitchell E"
GER,251,60015,Grimm's Fairy Tales in Context,AD1,DIS,0,22,3,1,3,0,0,2,1,0,0,0,0,1,3.66,"Guo, Lujun"
GER,251,60018,Grimm's Fairy Tales in Context,AD2,DIS,0,13,7,3,3,0,1,1,1,0,0,0,1,0,3.42,"Guo, Lujun"
GER,251,60021,Grimm's Fairy Tales in Context,AD3,DIS,6,14,4,1,3,0,1,2,0,0,1,0,0,0,3.57,"Schneeberger, Alexandra N"
GER,251,68655,Grimm's Fairy Tales in Context,AD5,DIS,3,17,5,1,3,0,0,2,0,0,0,0,1,0,3.58,"Schneeberger, Alexandra N"
GER,251,68656,Grimm's Fairy Tales in Context,AD6,DIS,4,15,5,3,2,1,0,0,1,0,0,0,1,0,3.58,"Schneeberger, Alexandra N"
GER,261,60039,Representing the Holocaust,AL1,LCD,6,6,3,1,1,3,0,0,1,0,0,1,0,1,3.44,"Wade, Mara R"
GLBL,100,52239,Intro to Global Studies,A,LCD,0,20,3,4,2,0,0,0,0,0,0,0,0,0,3.8,"Leffingwell, Sarah K"
GLBL,100,57933,Intro to Global Studies,B,LCD,2,17,0,0,0,0,0,0,0,0,4,0,1,0,3.33,"Casey, Mary S"
GLBL,100,63491,Intro to Global Studies,D,LCD,5,19,0,0,0,0,0,0,0,0,2,0,0,0,3.77,"Casey, Mary S"
GLBL,100,69640,Intro to Global Studies,H,LCD,0,20,4,1,1,0,0,0,0,0,1,0,0,0,3.78,"Leffingwell, Sarah K"
GLBL,130,73130,Resistance Movements,AA,LCD,9,6,3,4,2,0,0,0,0,0,0,0,0,0,3.76,"Jamal, Malcolm A"
GLBL,200,58783,Foundations of Research,A,LCD,10,10,2,0,0,1,0,1,0,0,0,0,0,0,3.83,"Schrag, David M"
GLBL,240,73051,Global Health,A,ONL,9,6,2,0,3,1,0,0,1,1,0,0,0,1,3.57,"Bonatti, Valeria"
GLBL,296,62739,Global & Mass Incarceration,F,LCD,3,18,1,1,0,0,0,0,0,0,0,0,2,0,3.64,"Kilgore, James W"
GLBL,296,60585,Food Wars,HS,LCD,1,22,0,0,0,2,0,0,0,0,0,0,0,0,3.89,"Silverman, Helaine I"
GS,101,62727,Exploring General Studies,1,LCD,1,10,11,2,5,3,1,5,0,2,1,1,3,0,2.9,"Myers, Michael D"
GS,102,70727,Prep for 21st Cent Challenges,EE1,LCD,0,3,2,3,4,3,2,2,1,3,0,0,1,0,2.65,"Singh, Gabriele N"
GS,102,70728,Prep for 21st Cent Challenges,EE2,LCD,5,6,6,1,1,1,0,1,0,1,0,0,3,0,3.13,"Gutwein, Calen A"
GS,102,70729,Prep for 21st Cent Challenges,EE3,LCD,0,1,2,5,5,4,1,0,1,1,0,2,3,0,2.41,"Faulkner, Aric E"
GS,102,70730,Prep for 21st Cent Challenges,EE4,LCD,7,3,5,3,4,1,0,1,1,0,0,0,0,0,3.47,"Gutwein, Calen A"
GS,102,70731,Prep for 21st Cent Challenges,EE5,LCD,2,3,2,2,2,1,2,1,2,2,1,1,2,0,2.48,"Singh, Gabriele N"
GS,198,65839,DGS Honors Seminar,JS1,LCD,46,26,1,1,1,0,1,0,0,0,0,0,1,0,3.9,"Smothers, Sarah A"
GS,198,65840,DGS Honors Seminar,JS2,LCD,21,12,2,0,0,1,0,0,0,0,0,0,0,0,3.94,"Smothers, Sarah A"
GS,199,70734,College Academic Success,AS2,LCD,1,0,0,2,1,0,3,2,0,2,1,2,12,0,1.14,"Walk, Aaron J"
GSD,101,71760,Intro to Game Studies & Design,AL,OLC,0,41,0,0,0,0,0,0,0,0,0,0,3,0,3.73,"Kim, Alexis N"
GSD,103,71759,The Basics of Game Design,AL,LEC,4,18,0,2,4,0,0,4,2,0,3,0,3,0,3.03,"Butt, Emilie N"
GSD,405,71851,Intro Video Game Dev Process,A,LCD,1,12,4,3,1,1,0,1,0,0,0,0,0,0,3.67,"Cermak, Daniel"
GWS,100,52480,Intro Gender & Women's Studies,AD1,DIS,6,6,5,1,1,2,0,0,0,1,1,0,0,0,3.49,"Gonzalez, Angelica"
GWS,100,52493,Intro Gender & Women's Studies,AD4,DIS,9,7,5,4,0,0,0,0,0,0,0,0,0,0,3.83,"Wilson, Meredith A"
GWS,201,71805,"Race, Gender & Power",DVB,LCD,6,15,10,2,2,2,1,0,2,0,0,1,3,0,3.3,"Vergara Bracamo, Damian"
GWS,202,61621,Sexualities,AD1,DIS,8,4,1,3,3,0,1,3,0,1,1,0,0,0,3.25,"McCarthy, Daniel C"
GWS,202,61628,Sexualities,AD2,DIS,8,5,3,1,2,1,2,0,0,0,0,0,2,0,3.32,"McCarthy, Daniel C"
GWS,202,61631,Sexualities,AD3,DIS,10,5,1,3,1,0,1,1,0,0,0,0,3,0,3.24,"Malo, Gabriel R"
GWS,202,71815,Sexualities,AD5,DIS,7,4,6,1,1,0,1,0,0,0,0,0,2,0,3.39,"Hernandez, Jessennya"
GWS,202,71816,Sexualities,AD6,OD,5,4,3,3,2,3,1,1,0,0,0,0,1,0,3.28,"Hernandez, Jessennya"
GWS,282,71812,Feminist and Queer Activisms,MN,ONL,13,8,2,2,3,0,0,0,0,0,0,0,0,0,3.82,"Cate, Shannon L"
GWS,378,56852,Fairy Tales & Gender Formation,VM,ONL,2,10,10,3,2,1,0,0,0,0,0,0,1,0,3.56,"Mahaffey, Vicki"
GWS,387,63265,History of Sexuality in U.S.,DV,LCD,6,10,3,0,3,0,0,1,0,0,0,0,2,0,3.44,"Vergara Bracamo, Damian"
HDFS,105,33663,Intro to Human Development,AL1,ONL,59,166,0,0,25,0,0,7,0,0,3,0,6,0,3.73,"Brooks, Jan D"
HDFS,105,71674,Intro to Human Development,C1,ONL,36,14,6,5,2,2,2,0,0,2,1,0,1,0,3.64,"Billington, Alyssa G"
HDFS,105,70212,Intro to Human Development,C2,ONL,35,9,3,1,4,0,2,0,1,0,1,0,0,0,3.74,"Cai, Tianying"
HDFS,120,33785,Intro to Family Studies,AE1,LCD,1,5,2,6,3,0,0,2,0,2,0,1,0,0,3.08,"Smith, Sharde"
HDFS,120,58550,Intro to Family Studies,C,ONL,0,43,0,0,3,0,0,7,0,0,0,0,3,0,3.48,"Hughes, Robert"
HDFS,206,33802,Early Childhood Curriculum Dev,AE1,LCD,0,18,0,0,6,0,0,2,0,0,0,0,0,0,3.62,"Yao, Linlin"
HDFS,208,68553,Child Fam with Special Needs,A,LCD,22,29,0,0,1,0,0,1,0,1,0,0,0,0,3.9,"Brooks, Jan D"
HDFS,220,33807,Families in Global Perspective,AL1,OLC,0,56,25,10,5,2,5,1,0,1,1,0,0,0,3.64,"Kramer, Karen"
HDFS,225,57315,Close Relationships,A,LCD,6,25,3,2,3,1,0,2,0,1,0,0,2,0,3.53,"Maniotes, Christopher R"
HDFS,290,44214,Intro to Research Methods,AE1,LCD,5,9,6,1,1,5,1,1,3,0,3,0,1,0,3.06,"McElwain, Nancy L"
HDFS,301,54385,Infancy & Early Childhood,A,LEC,0,38,0,0,7,0,0,2,0,0,0,0,1,0,3.69,"Yao, Linlin"
HDFS,305,39480,Middle Childhood,A,LCD,12,31,6,4,1,1,1,2,0,0,0,0,0,1,3.78,"Tu, Kelly M"
HDFS,310,61533,Adult Development,A,LCD,6,19,12,2,2,4,1,1,1,0,0,0,2,0,3.47,"Koerner, Susan S"
HDFS,322,65153,US Latina and Latino Families,A,LCD,27,12,1,2,3,0,1,0,0,0,0,0,0,0,3.86,"Munoz, Lorraine"
HDFS,405,70279,Adolescent Development,AL,LCD,0,24,5,5,4,3,2,1,0,1,1,1,0,1,3.42,"Barton, Allen W"
HDFS,408,66795,Hospitalized Children,AU2,LCD,9,22,7,2,2,1,1,1,1,0,0,0,0,1,3.72,"Hurth, Emily S"
HDFS,420,33813,Inequality Public Pol & US Fam,A,LCD,24,10,7,3,2,1,0,0,0,0,0,0,0,0,3.84,"Lleras, Christy L"
HDFS,426,33826,Family Conflict Management,A,DIS,5,24,3,5,4,3,1,0,2,1,0,0,1,0,3.48,"Thomann Mitchel, Elissa"
HIST,100,39598,Global History,AD2,DIS,1,1,5,8,2,2,1,1,0,0,0,0,0,0,3.27,"Coskun, Noyan"
HIST,100,39602,Global History,AD6,DIS,1,10,8,2,1,0,0,0,0,0,0,0,0,0,3.77,"Mandala, Ruth V"
HIST,100,54517,Global History,AD9,DIS,1,12,6,3,0,0,0,0,0,0,0,0,0,0,3.82,"Mandala, Ruth V"
HIST,112,71777,History of Africa from 1800,A,LCD,3,10,3,3,1,1,1,5,1,2,1,0,3,0,2.83,"LoBue, Adam J"
HIST,120,34083,East Asian Civilizations,AD2,DIS,0,3,2,1,3,3,1,3,1,0,1,1,5,0,2.14,"Stetsuk, Alina"
HIST,120,34087,East Asian Civilizations,AD6,DIS,5,5,3,3,2,0,0,3,1,0,0,0,1,1,3.25,"Stetsuk, Alina"
HIST,120,73217,East Asian Civilizations,B,ONL,8,3,2,1,3,0,1,2,0,1,1,0,10,0,2.26,"Chen, Xiao"
HIST,170,34047,US History to 1877-ACP,AL1,LEC,1,14,3,1,4,1,0,0,1,0,0,1,1,0,3.38,"Morrissey, Robert M"
HIST,171,34048,US History to 1877,ADA,DIS,0,11,2,3,2,0,1,0,2,0,0,0,0,0,3.48,"Liska, Elizabeth R"
HIST,171,34051,US History to 1877,ADD,DIS,1,6,6,5,1,0,1,0,1,0,0,0,1,0,3.35,"Vostriakova, Elizaveta"
HIST,205,47974,Lived Experience Latin America,A,ONL,2,8,19,8,6,2,0,0,0,0,0,0,0,0,3.55,"Brosseder, Claudia R"
HIST,236,71741,Madness and Modern Society,AD1,DIS,0,6,13,1,1,1,0,1,0,0,0,0,0,0,3.6,"Sundarsingh, Alexandra T"
HIST,236,71742,Madness and Modern Society,AD2,DIS,1,8,6,2,0,1,1,1,0,0,0,0,2,0,3.26,"Khudzik, Stanislav"
HIST,236,71743,Madness and Modern Society,AD3,DIS,4,7,7,4,1,1,0,0,0,0,0,0,0,0,3.7,"Khudzik, Stanislav"
HIST,236,71744,Madness and Modern Society,AD4,DIS,0,6,8,8,1,0,0,0,0,0,0,0,0,0,3.61,"Sundarsingh, Alexandra T"
HIST,236,71745,Madness and Modern Society,AD5,DIS,2,7,5,5,1,0,0,0,0,0,0,0,2,0,3.36,"Khudzik, Stanislav"
HIST,236,71746,Madness and Modern Society,AD6,DIS,0,6,9,5,2,0,0,0,0,0,0,0,2,0,3.32,"Sundarsingh, Alexandra T"
HIST,240,65578,Ancient Greek Civilization,A,LCD,4,17,0,4,3,0,0,0,0,0,0,0,0,0,3.8,"Mathisen, Ralph W"
HIST,253,52369,Enlightenment to Existentialsm,A,LCD,0,10,7,1,1,3,1,0,0,0,0,0,4,0,3.05,"Jaimes, Marco"
HIST,259,68913,20thC World from Midcentury,C,LCD,0,18,1,1,8,2,0,0,0,0,0,0,0,0,3.61,"Yost, Franziska M"
HIST,260,34118,History of Russia,A,LCD,5,13,7,1,3,1,0,1,1,0,0,0,0,0,3.64,"Randolph, John W"
HIST,264,63376,Technology in Western Society,A,LCD,0,11,3,2,2,2,2,1,3,2,0,0,0,0,3.12,"Allen, Ryan"
HIST,269,66665,Jewish History Since 1700,B,ONL,13,6,3,3,3,1,1,2,0,0,0,0,6,1,3.03,"Avrutin, Eugene M"
HIST,274,43458,"US Foreign Relations, 1917-",AD2,DIS,1,8,9,1,1,0,0,0,0,0,0,0,1,0,3.59,"Bradley, Michael I"
HIST,283,71839,Asian American History,AD1,DIS,2,6,7,2,1,3,0,0,1,0,0,0,0,0,3.5,"Lan, You"
HIST,283,71841,Asian American History,AD2,DIS,4,5,3,1,5,2,0,0,0,0,0,0,2,0,3.21,"Zheng, Reanne"
HIST,283,71843,Asian American History,AD3,DIS,0,6,9,3,4,1,0,0,0,0,0,0,1,0,3.4,"Lan, You"
HIST,300,34110,Topics in Film and History,A,LCD,1,10,5,0,4,4,0,1,1,0,0,0,0,0,3.41,"Fu, Poshek"
HIST,307,68645,History of Mexico from 1519,A,ONL,3,12,5,4,4,0,0,0,0,0,0,0,0,0,3.7,"Brosseder, Claudia R"
HIST,312,69050,Immigrant America,A,LCD,12,9,3,2,1,0,1,0,0,0,0,0,1,0,3.69,"Ramirez, Yuridia"
HIST,345,39403,Medieval Civilization,A,LCD,3,3,1,9,2,2,0,0,1,0,0,0,2,1,3.07,"McLaughlin, M M"
HIST,348,70104,Early Euro Absolut & Expansion,A,LCD,2,10,3,1,2,1,0,0,1,0,1,0,0,0,3.51,"van der Velde, Adrian T"
HIST,352,32247,Europe in the World,A,LCD,0,14,4,1,0,1,0,0,0,1,0,0,3,0,3.25,"Allen, Ryan"
HIST,353,52330,European History 1918 to 1939,A,LCD,0,11,8,3,2,1,0,0,0,0,0,1,0,0,3.57,"Jaimes, Marco"
HIST,371,56784,The American Revolution,A,LCD,1,16,2,3,3,0,2,1,0,0,0,0,1,0,3.48,"Morrissey, Robert M"
HIST,374,39415,Civil War and Reconstruction,B,LCD,4,10,4,4,3,0,1,2,1,1,1,0,3,0,3.04,"Day, Thomas R"
HORT,100,56037,Introduction to Horticulture,ONL,ONL,22,43,21,9,14,8,3,4,4,0,3,2,2,0,3.38,"Taylor, Andrea F"
HORT,105,34179,Vegetable Gardening,AL1,LEC,87,22,4,5,4,2,2,1,2,1,0,0,2,1,3.76,"Nelson, Jennifer S"
HORT,223,68723,Intelligent Behavior of Plants,A,LCD,3,12,4,5,5,1,2,0,0,0,1,0,0,0,3.47,"Hind, Sarah R"
HORT,430,59877,Children and Nature,ONL,Onl,23,8,2,3,1,1,0,2,1,0,0,0,1,0,3.64,"Taylor, Andrea F"
HRD,550,66748,Adult & Professional Education,A,ONL,0,28,12,1,0,0,0,0,0,0,0,0,0,0,3.89,"Jacobs, Ronald L"
IB,100,65059,Biology in Today's World,AL2,OLC,35,37,10,6,4,4,5,2,1,1,0,1,1,2,3.61,"O'Dwyer, Allison A"
IB,103,34443,Introduction to Plant Biology,AL3,LEC,4,36,0,24,19,0,9,15,0,3,2,0,0,1,3.16,"Ming, Ray R"
IB,108,65714,The Biology of Dinosaurs,AL2,OLC,14,16,16,6,9,1,1,1,1,0,2,3,6,2,3.14,"Manaster, Joanne L"
IB,150,34480,Organismal & Evolutionary Biol,AL1,OLC,19,131,57,45,79,29,28,26,11,12,3,3,10,4,3.16,"Clegg, Benjamin F"
IB,150,65002,Organismal & Evolutionary Biol,BL1,LEC,4,12,7,7,9,1,2,9,1,0,1,0,0,0,3.17,"Clegg, Benjamin F"
IB,151,34627,Organismal & Evol Biol Lab,A,LAB,17,5,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Clegg, Benjamin F"
IB,151,34631,Organismal & Evol Biol Lab,E,LAB,19,4,0,0,0,1,0,0,0,0,0,0,0,0,3.94,"Clegg, Benjamin F"
IB,151,34632,Organismal & Evol Biol Lab,H,LAB,13,4,4,2,0,0,0,0,0,0,1,0,0,0,3.76,"Clegg, Benjamin F"
IB,151,49354,Organismal & Evol Biol Lab,I,LAB,14,7,0,0,1,0,1,0,0,0,0,0,0,1,3.88,"Clegg, Benjamin F"
IB,151,58807,Organismal & Evol Biol Lab,K,LAB,16,6,1,0,0,1,0,0,0,0,0,0,0,0,3.93,"Clegg, Benjamin F"
IB,151,34629,Organismal & Evol Biol Lab,M,LAB,20,1,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Clegg, Benjamin F"
IB,199,40244,Undergraduate Open Seminar,MRT,DIS,0,51,0,0,2,0,0,2,0,0,0,0,0,0,3.89,"Clegg, Benjamin F"
IB,202,34641,Physiology,AL1,LEC,0,156,0,0,14,0,0,1,0,0,1,0,0,0,3.89,"Dolezal, Adam G"
IB,210,71665,Biology of Sex,AL1,ONL,25,10,0,2,2,0,0,0,0,0,2,0,0,0,3.77,"Hauber, Mark E"
IB,302,48172,Evolution,AL1,LEC,0,33,0,1,54,1,0,49,0,0,7,0,2,0,2.76,"Roseman, Charles C"
IB,329,56886,Animal Behavior,A,LEC,0,164,0,0,97,0,0,30,0,0,3,0,0,1,3.44,"Suarez, Andrew"
IB,335,34650,Plant Systematics,AL1,LEC,1,14,0,0,14,0,4,7,1,0,0,0,1,0,3.02,"Bush, Daniel S"
IB,361,55722,Ecology and Human Health,A,LEC,8,64,29,12,6,5,2,1,1,2,0,0,1,0,3.64,"Allan, Brian F"
IB,432,43661,Genes and Behavior,AL1,LEC,5,62,0,0,11,0,0,2,0,0,1,0,0,0,3.78,"Dolezal, Adam G"
IB,439,52941,Biogeography,A,LCD,16,8,0,0,2,2,0,2,0,0,0,0,0,0,3.71,"Punyasena, Surangi W"
IB,451,39288,Conservation Biology,AL1,LEC,10,18,13,1,3,2,0,1,0,0,0,0,0,0,3.74,"Paige, Ken N"
IB,461,39285,Ornithology,AL1,LEC,8,13,7,4,4,3,4,1,0,0,0,0,0,0,3.51,"Ward, Michael P"
IB,481,34666,Vector-borne Diseases,AL1,LEC,7,11,1,1,1,0,0,0,0,0,0,0,0,0,3.9,"Stone, Christopher M"
IB,494,71666,Theoretical Biology + Models,A,LCD,7,18,7,7,4,2,1,0,0,0,0,0,0,0,3.67,"O'Dwyer, James P"
IE,300,34259,Analysis of Data,AL1,LEC,4,8,7,5,11,2,8,5,4,4,3,5,1,1,2.62,"King, Douglas M"
IE,300,62803,Analysis of Data,BL1,LEC,0,10,6,7,9,2,5,5,3,3,2,0,1,0,2.84,"Vogiatzis, Chrysafis"
IE,310,54715,Determin Models in Optmzation,R,LCD,0,15,19,6,7,6,1,2,2,0,0,0,0,0,3.39,"Chandrasekaran, Karthekey"
IE,330,34260,Industrial Quality Control,D,LCD,1,2,3,1,4,5,5,5,1,1,0,1,1,0,2.57,"King, Douglas M"
IE,340,37236,Human Factors,AL1,LEC,0,50,0,0,20,0,0,4,0,0,1,0,0,0,3.59,"Wooldridge, Abigail"
IE,361,34265,Production Planning & Control,AL,LCD,2,10,19,13,19,9,3,4,1,0,0,0,0,1,3.23,"Wang, Qiong"
IE,370,66991,Stochastic Processes & Applic,SP,LEC,3,15,14,6,6,11,8,2,7,1,3,0,1,0,2.98,"Stolyar, Aleksandr"
IE,398,70559,Simulation,CV,LCD,0,31,9,11,24,0,3,8,3,0,0,0,0,0,3.3,"Vogiatzis, Chrysafis"
IE,413,43422,Simulation,AE3,LCD,2,10,1,1,5,1,0,4,0,0,1,0,0,0,3.3,"Jacobson, Sheldon H"
IE,420,58926,Financial Engineering,G,LCD,2,6,6,11,3,5,4,2,0,0,0,0,0,0,3.25,"Pearson, Neil D"
IE,498,70964,High Frequency Trading,HFT,OLC,2,5,7,2,6,0,0,0,1,1,0,0,3,0,3.01,"Lariviere, David"
IE,510,62145,Applied Nonlinear Programming,G,LCD,3,7,4,4,4,0,0,0,0,0,0,0,0,0,3.64,"Sun, Ruoyu"
IE,525,54714,Stochastic Calculus,A,LCD,6,8,11,6,0,3,0,0,0,0,0,0,0,0,3.66,"Sowers, Richard B"
IE,525,73216,Numerical Methods in Finance,B,LCD,1,18,12,5,0,0,0,0,0,0,0,0,0,0,3.8,"Nick Zinat Mati, Hossein"
IE,531,65476,Algorithms for Data Analytics,AD,LEC,6,7,2,6,2,1,0,0,0,0,0,0,0,0,3.67,"Sreenivas, Ramavarapu S"
IHLT,102,58859,Survey of Interdisc Health,A,LCD,20,19,17,0,2,3,3,2,3,0,0,0,3,0,3.45,"Rice, Ian M"
IHLT,232,64236,Health Disparities in the U.S.,A,LCD,13,19,4,1,4,3,0,1,1,0,0,0,1,0,3.61,"Frasca, Elizabeth A"
IHLT,375,57489,Interdis Collab in Health Serv,A,LEC,14,10,7,0,2,0,1,0,0,0,0,1,0,0,3.73,"DiFilippo, Kristen N"
IHLT,375,69184,Interdis Collab in Health Serv,B,LEC,13,20,7,2,0,1,1,0,0,0,0,0,1,0,3.76,"DiFilippo, Kristen N"
IHLT,474,69185,Pre-Field Experience in Health,C,LCD,0,22,0,0,4,0,0,0,0,0,0,0,0,0,3.85,"Frasca, Elizabeth A"
INFO,102,63224,Little Bits to Big Ideas,AL1,LEC,19,57,7,10,13,3,4,3,0,0,1,0,1,1,3.61,"Cunningham, Ryan M"
INFO,407,71758,Intro Prog Python for Data Sci,SN,ONL,42,53,10,5,5,5,3,3,1,1,5,0,2,1,3.58,"Narisetti, Siva Ratna Kum"
IS,100,71441,Exploring the iSchool,A,LCD,31,1,0,0,0,0,0,0,0,0,0,0,1,0,3.88,"Newell, Melissa A"
IS,101,71465,Intro to Information Sciences,AL,OLC,79,32,8,3,6,1,0,2,1,0,0,0,13,0,3.52,"Pintar, Judith A"
IS,199,72332,"iSchool Explore, Engage, Devel",EE1,LCD,14,8,0,0,0,0,0,0,0,0,0,0,1,0,3.83,"Newell, Melissa A"
IS,199,72333,"iSchool Explore, Engage, Devel",EE2,LCD,44,0,0,1,0,2,0,0,0,0,0,0,3,0,3.69,"Hodson, Rebecca R"
IS,199,72888,Intro to Managng Cybersecurity,IMC,LCD,1,16,3,2,2,1,0,1,0,0,0,0,0,0,3.71,"Saebeler, Dominic J"
IS,202,66612,Social Aspects Info Tech,AE1,ONL,0,178,7,4,6,3,3,1,2,0,0,0,5,0,3.78,"Darch, Peter T"
IS,203,71434,Analytical Fndts Info Problems,A,LCD,14,6,2,3,0,1,0,0,0,0,0,0,2,0,3.57,"Nunez-Corrales, Santiago"
IS,204,72353,Research Design Info Sciences,A,LCD,21,7,1,1,2,0,0,0,1,0,0,0,0,0,3.84,"Besser, Stephanie A"
IS,204,72354,Research Design Info Sciences,B,LCD,19,5,0,0,1,0,0,0,0,0,0,0,1,0,3.81,"Besser, Stephanie A"
IS,204,72363,Research Design Info Sciences,OB,ONL,4,10,13,3,1,0,0,0,0,0,0,0,1,0,3.65,"LaRue, Elizabeth M"
IS,205,71437,Program for Info Problems,A,LCD,0,7,3,2,2,0,2,1,0,0,0,1,5,0,2.57,"Wickes, Elizabeth D"
IS,205,72358,Program for Info Problems,OA,ONL,2,10,5,0,2,0,0,2,0,0,0,0,2,0,3.32,"Wickes, Elizabeth D"
IS,206,70945,Intro Database Concepts & Apps,AL,OLC,6,34,22,2,7,1,0,1,1,2,1,0,2,0,3.52,"Evans, Craig S"
IS,226,71439,Introduction to HCI,A,LCD,4,18,3,0,1,0,0,0,0,0,0,0,1,0,3.78,"Huang, Yun"
IS,308,73031,"Race, Gender, and Info Tech",A,LCD,3,10,1,0,3,2,1,2,3,0,0,0,3,0,2.91,"Mussulman, David E"
IS,308,71477,"Race, Gender, and Info Tech",OA,ONL,0,27,2,1,0,0,0,0,0,0,0,0,0,0,3.96,"McLellan, Amanda H"
IS,324,72373,Social Network Analysis,A,ONL,3,15,2,0,1,4,2,0,0,0,1,0,0,0,3.52,"Schneider, Jodi A"
IS,340,72573,Project Management,A,LCD,0,5,15,6,0,2,2,1,1,0,0,0,0,0,3.4,"Bonn, Maria S"
IS,390,66789,Concepts of Machine Learning,CML,ONL,0,11,7,2,7,1,0,0,0,0,0,1,0,0,3.47,"Bosch, Nigel"
IS,413,72145,Teen Materials,OA,ONL,14,17,0,0,0,1,0,0,0,0,0,0,0,1,3.96,"Magee, Rachel M"
IS,413,72151,Teen Materials,OB,ONL,8,7,3,1,0,0,0,1,1,0,0,0,0,0,3.71,"Dahlen, Sarah P"
IS,418,72154,Community Engagement,OA,ONL,0,17,5,0,0,0,1,0,0,0,0,0,0,0,3.86,"Knutson, Ellen M"
IS,423,72162,Early Literacy,OA,ONL,24,3,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Stier, Zachary L"
IS,430,72204,Foundations Info Processing,ACG,LCD,4,11,6,0,0,0,1,0,1,0,0,1,0,0,3.59,"Trainor, Kevin"
IS,430,72611,Foundations Info Processing,OAG,ONL,15,13,4,1,0,0,0,0,0,0,0,0,0,0,3.95,"Trainor, Kevin"
