Subject,Course,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
FIN,321,41729,Advanced Corporate Finance,3,13,3,7,5,1,1,0,0,0,0,0,0,0,3.59,"Huang, Jiekun"
FIN,321,41662,Advanced Corporate Finance,0,10,3,5,5,3,3,1,0,0,0,0,0,0,3.32,"Peters, Stephen R"
FIN,321,41256,Advanced Corporate Finance,0,13,5,3,7,2,5,1,0,0,0,0,0,0,3.34,"Peters, Stephen R"
FIN,392,66844,Investment Management Academy,0,20,4,3,1,0,0,0,0,0,0,0,0,0,3.85,"Waspi, Kevin G"
FIN,411,58363,Investment & Portfolio Mngt,1,5,2,4,5,4,0,3,0,0,0,0,1,1,3.05,"Kiku, Dana"
FIN,412,32427,Options and Futures Markets,0,6,6,6,4,3,3,1,0,0,0,0,0,0,3.28,"Peterson, Paul E"
FIN,423,44166,Financing Emerging Businesses,0,44,9,2,1,0,1,0,0,0,0,0,0,0,3.88,"Beard, Dennis E"
FIN,423,32408,Financing Emerging Businesses,0,23,18,7,6,2,0,1,0,0,0,0,0,0,3.63,"Krueger, George J"
FIN,424,63229,Mergers and Acquisition,0,7,5,8,4,4,3,2,0,0,0,0,0,0,3.23,"Peters, Stephen R"
FIN,435,66395,Personal Wealth Management,0,22,19,12,9,0,0,0,0,0,0,0,0,0,3.62,"Raskie, Sterling"
FIN,435,58354,Personal Wealth Management,0,22,12,13,8,1,1,0,0,0,0,0,0,0,3.58,"Raskie, Sterling"
FIN,445,64964,Real Estate Investment,6,20,6,2,1,1,0,0,0,0,0,0,0,0,3.84,"Chinco, Alexander M"
FIN,445,64965,Real Estate Investment,6,12,6,1,0,2,0,0,0,0,0,0,0,0,3.8,"Chinco, Alexander M"
FIN,447,64830,Real Estate Development,6,49,2,1,0,0,0,0,0,0,0,0,0,0,3.98,"Cannaday, Roger E"
FIN,463,63319,Investment Banking,0,29,3,3,0,0,0,0,0,0,0,0,0,0,3.91,"Metzger, Robert L"
FIN,500,56595,Introduction to Finance,0,15,19,8,10,7,3,2,1,0,0,0,0,0,3.35,"Clark-Joseph, Adam D"
FIN,501,56197,Financial Economics,1,17,15,20,9,1,0,0,0,0,0,0,0,0,3.54,"Deryugina, Tatyana"
FIN,501,56198,Financial Economics,1,19,10,9,14,0,0,0,0,0,0,0,0,0,3.56,"Deryugina, Tatyana"
FIN,501,56196,Financial Economics,1,11,14,22,13,1,0,0,0,0,0,0,0,0,3.46,"Deryugina, Tatyana"
FIN,511,65694,Investments,10,94,34,10,27,8,1,2,1,0,0,0,0,0,3.66,"Weisbenner, Scott J"
FIN,511,32461,Investments,3,7,5,5,5,1,0,0,0,0,0,0,0,0,3.56,"Choi, Jaewon"
FIN,511,65654,Investments,0,11,11,2,3,1,1,1,0,0,0,0,0,0,3.56,"Weisbenner, Scott J"
FIN,511,60177,Investments,0,13,14,18,14,1,0,0,0,0,0,0,0,0,3.47,"Pollet, Joshua M"
FIN,511,32456,Investments,6,16,11,8,2,5,0,0,0,0,0,1,0,0,3.57,"Choi, Jaewon"
FIN,511,60176,Investments,0,9,16,11,6,0,0,0,0,0,0,0,0,0,3.56,"Pollet, Joshua M"
FIN,512,41693,Financial Derivatives,2,22,5,8,9,2,0,0,0,0,0,0,0,2,3.61,"Widdicks, Martin"
FIN,512,32466,Financial Derivatives,4,14,8,6,6,2,0,0,0,0,0,0,0,0,3.62,"Widdicks, Martin"
FIN,516,58387,Term Structure Models,1,13,3,12,1,0,0,0,0,0,0,0,0,0,3.67,"Widdicks, Martin"
FIN,520,32449,Financial Management,11,15,0,3,6,0,0,3,0,0,0,0,0,0,3.63,"Almeida, Heitor"
FIN,520,32443,Financial Management,0,46,0,0,6,0,0,0,0,0,0,0,0,0,3.88,"Davis, Donald W"
FIN,521,60180,Advanced Corporate Finance,0,6,5,0,11,0,2,2,0,0,0,0,0,0,3.23,"Weisbenner, Scott J"
FIN,521,60181,Advanced Corporate Finance,2,24,5,4,11,4,1,0,0,0,0,0,0,0,3.56,"Weisbenner, Scott J"
FIN,530,67104,Foundations in Risk Management,2,14,0,2,9,0,0,0,0,0,0,0,0,0,3.62,"Davis, Donald W"
FIN,541,29855,Real Estate Fundamentals,3,23,3,1,3,0,0,0,0,0,0,0,0,0,3.86,"Cannaday, Roger E"
FIN,545,67123,Real Estate Investment,2,5,12,6,1,0,0,0,0,0,0,0,0,0,3.65,"Chinco, Alexander M"
FIN,563,67137,Investment Banking,0,18,2,2,0,0,0,0,0,0,0,0,0,0,3.91,"Metzger, Robert L"
FIN,566,67130,"Market Microstructure, Trading",0,9,5,4,7,5,0,0,0,0,0,0,0,0,3.4,"Clark-Joseph, Adam D"
FIN,571,63323,Retirement Policy,1,10,6,5,5,0,0,0,1,0,0,0,0,0,3.55,"Wang, Jialan"
FIN,571,63324,Retirement Policy,0,8,5,5,3,0,0,0,0,0,0,0,0,0,3.62,"Wang, Jialan"
FIN,575,63327,Business Tax Policy,0,10,16,12,2,0,0,1,0,0,0,0,0,0,3.58,"Fullerton, Don"
FIN,578,65249,Govt Market Economy,0,9,15,5,1,0,0,0,0,0,0,0,0,0,3.69,"Fullerton, Don"
FIN,580,66670,Corporate Finance,0,7,9,9,4,1,0,0,0,0,0,0,0,0,3.52,"Smith, Mark K"
FIN,580,58811,Financial Statements,0,18,6,3,5,0,0,0,0,0,0,0,0,0,3.72,"Zhang, Li"
FIN,580,66865,Quantitative Methods,2,21,11,4,7,4,0,0,0,0,0,0,0,0,3.62,"Widdicks, Martin"
FIN,580,60270,Wealth Management,3,13,6,2,4,0,0,0,1,0,0,0,0,0,3.67,"Raskie, Sterling"
FR,101,37432,Elementary French I,0,3,5,2,6,3,0,2,0,0,1,0,0,0,3.09,"Benbouazza, Mouna"
FR,101,37433,Elementary French I,0,2,2,1,6,5,0,3,3,0,1,0,0,0,2.7,"Benbouazza, Mouna"
FR,102,32511,Elementary French II,0,6,6,0,4,1,2,2,0,0,0,0,0,0,3.3,"Ghaderi, Anoosheh"
FR,103,37439,Intermediate French I,0,1,5,4,2,4,0,3,1,0,2,1,0,0,2.73,"Prieu, Charlotte C"
FR,103,37443,Intermediate French I,0,4,3,2,3,5,2,4,1,0,0,0,0,0,2.93,"Ndiaye, Gana"
FR,103,37440,Intermediate French I,0,4,4,1,7,2,0,3,0,0,1,1,0,0,2.96,"Ndiaye, Gana"
FR,104,32520,Intermediate French II,1,5,4,2,6,2,0,0,0,0,1,0,0,0,3.32,"Curtin, Sean M"
FSHN,101,54366,Intro Food Science & Nutrition,0,149,0,37,32,15,8,15,5,5,2,1,5,1,3.36,"Bohn, Dawn M"
FSHN,101,30232,Intro Food Science & Nutrition,9,23,8,7,19,10,6,4,6,2,1,1,4,1,3.01,"Schmidt, Shelly J"
FSHN,120,30234,Contemporary Nutrition,104,169,85,80,69,52,37,33,15,0,18,0,18,7,3.25,"Tappenden, Kelly A"
FSHN,140,30236,Introduction to Hospitality,4,5,4,4,2,0,0,2,0,0,1,0,0,0,3.41,"Craft, Jill N"
FSHN,150,60251,Introduction to Dietetics,0,25,0,0,3,0,0,4,0,0,1,0,0,1,3.58,"Karduck, Justine M"
FSHN,220,58093,Principles of Nutrition,0,29,0,0,17,0,0,6,0,0,1,0,0,0,3.4,"Nickols, Sharon M"
FSHN,232,62851,Science of Food Preparation,2,12,5,10,0,4,1,0,0,0,0,0,0,0,3.55,"Craft, Jill N"
FSHN,302,32060,Sensory Evaluation of Foods,0,49,0,0,3,0,0,0,0,0,0,0,0,0,3.94,"Madson, Jessica A"
FSHN,345,30240,Hospitality Purchasing,0,33,0,0,6,0,0,0,0,0,0,0,0,0,3.85,"Madson, Jessica A"
FSHN,349,30238,Food Service Sanitation,1,3,6,8,6,2,0,0,0,0,0,0,2,0,3.14,"Craft, Jill N"
FSHN,398,66587,Foundations in Beverage Mgmt,8,11,9,0,2,4,0,1,0,1,0,0,2,0,3.4,"Olah, Alanna B"
FSHN,414,30241,Food Chemistry,5,41,0,4,5,1,0,0,2,0,0,0,0,0,3.76,"Engeseth, Nicki J"
FSHN,416,54484,Food Chemistry Laboratory,1,17,6,10,2,1,2,1,0,0,0,0,0,0,3.57,"Demejia, Elvira"
FSHN,420,37693,Nutritional Aspects of Disease,14,41,0,6,6,0,0,1,0,0,1,0,0,0,3.78,"Holscher, Hannah D"
FSHN,426,37690,Biochemical Nutrition I,0,45,11,3,6,0,0,0,0,0,0,0,0,0,3.82,"Pan, Yuan-Xiang"
FSHN,428,39109,Community Nutrition,10,2,8,3,4,2,0,0,0,0,0,0,0,0,3.61,"Chapman-Novakof, Karen M"
FSHN,461,30256,Food Processing I,3,32,4,8,5,4,0,2,0,0,0,0,0,0,3.64,"Feng, Hao"
FSHN,465,30259,Principles of Food Technology,12,14,2,0,0,0,0,1,0,0,1,0,0,0,3.81,"Lee, Youngsoo"
FSHN,466,30267,Food Product Development,0,30,0,5,1,0,0,0,0,0,0,0,0,0,3.88,"Bohn, Dawn M"
FSHN,469,37686,Package Engineering,1,25,0,0,3,0,0,1,0,0,0,0,0,0,3.83,"Morris, Scott A"
FSHN,471,48206,Food & Industrial Microbiology,10,14,9,3,3,0,2,0,0,0,0,0,1,0,3.64,"Miller, Michael J"
FSHN,480,37665,Basic Toxicology,0,17,0,0,13,0,0,5,0,0,0,0,0,0,3.34,"Biehl, Michael L"
FSHN,514,65371,Advanced Food Chemistry,0,20,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Engeseth, Nicki J"
FSHN,519,67170,Flavor Chemistry and Analysis,8,31,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Cadwallader, Keith R"
GCL,126,66493,Urban Sustainability,0,13,3,2,0,1,0,0,0,0,2,0,0,0,3.54,"Allred, Dustin"
GCL,129,66830,Designing with Water,0,5,10,2,7,1,0,0,0,0,0,0,0,0,3.48,"Burkus-Chasson, Anne"
GCL,143,67168,Mapping Inequalities,7,14,0,0,0,0,0,1,0,0,0,0,0,0,3.91,"Pintar, Judith A"
GCL,200,66461,Frameworks for Inequality,0,8,10,4,1,0,0,0,0,0,0,0,0,0,3.7,"Burgos, Adrian"
GCL,200,66463,Frameworks for Inequality,1,10,3,5,2,2,1,0,0,1,0,0,0,0,3.47,"Miraftab, Faranak"
GCL,200,66617,Frameworks for Inequality,1,16,0,0,4,0,0,2,0,0,1,0,0,0,3.54,"Gardoni, Paolo"
GCL,210,66474,Frameworks for Sustainability,1,4,6,2,3,2,0,0,1,0,1,1,0,0,3.16,"Viswanathan, Madhubalan"
GE,100,32141,Introduction to ISE,55,23,16,0,4,3,0,0,0,0,0,0,2,0,3.79,"Krishnan, Girish"
GE,261,62884,Business Side of Engineering,0,35,0,0,39,0,0,13,0,0,5,0,4,2,3,"Wildblood, Harry S"
GE,310,32152,General Engineering Design,2,12,17,8,7,2,3,1,1,1,0,0,2,0,3.27,"Singh, Gaurav"
GE,320,37588,Control Systems,5,8,18,5,8,4,3,3,0,0,1,0,0,0,3.33,"Liu, Ji"
GE,361,30288,Emotional Intelligence Skills,0,11,6,4,2,1,2,0,1,0,1,0,1,0,3.29,"Spencer, Gayle"
GE,400,30306,Engineering Law,0,19,23,7,6,2,1,0,0,0,0,0,0,0,3.61,"Barich, Joseph M"
GE,402,61633,Comp-Aided Product Realization,0,3,7,9,3,1,0,0,0,0,0,0,0,0,3.45,"Leake, James M"
GE,410,30294,Component Design,1,9,9,2,0,1,1,1,0,0,0,1,1,0,3.36,"Allison, James"
GE,420,32187,Digital Control Systems,6,4,5,2,2,3,1,2,1,0,0,0,0,0,3.35,"Stipanovic, Dusan M"
GE,450,52698,Decision Analysis I,3,5,14,8,8,8,5,4,0,0,0,0,0,0,3.2,"Date, Ketan Hemant"
GE,495,30318,Senior Engineering Project II,9,40,2,0,1,0,0,0,0,0,0,0,0,0,3.97,"Wildblood, Harry S"
GEOG,101,37605,Global Development&Environment,11,3,2,5,2,0,0,0,0,1,0,0,0,0,3.64,"Chen, Zhuo"
GEOG,101,37606,Global Development&Environment,7,5,2,6,1,1,1,0,0,0,0,0,0,0,3.62,"Ramprasad, Vijay"
GEOG,103,32229,Earth's Physical Systems,16,28,5,3,13,2,0,4,0,0,2,1,9,1,3.12,"Cienciala, Piotr"
GEOG,104,30332,Social and Cultural Geography,0,15,0,10,11,0,0,2,0,0,0,0,0,0,3.43,"Wilson, David"
GEOG,106,40043,Geographies of Globalization,15,25,20,6,8,6,0,0,1,0,0,0,0,0,3.64,"Zaimi, Rea"
GEOG,204,30335,Cities of the World,0,13,19,23,23,9,7,3,2,1,4,0,0,0,3.1,"Cidell, Julie L"
GEOG,221,66484,Geographies of Global Conflict,0,13,6,13,9,9,2,6,7,0,1,0,0,0,3,"Jefferson, Brian J"
GEOG,379,40685,Intro to GIS Systems,16,19,7,8,5,5,3,2,0,3,0,0,1,0,3.42,"Kashem, Md Shakil B"
GEOG,406,47127,Fluvial Geomorphology,2,5,1,2,4,3,1,3,0,0,1,0,0,0,3.08,"Rhoads, Bruce L"
GEOG,438,47130,Geography of Health Care,0,11,4,2,3,0,2,0,0,0,0,0,0,0,3.61,"McLafferty, Sara L"
GEOG,468,37450,Biological Modeling,9,4,8,1,0,0,0,0,0,0,0,0,0,0,3.84,"Hannon, Bruce M"
GEOG,473,40688,Digital Cartography & Map Dsgn,2,19,5,0,1,0,1,0,0,0,1,0,0,0,3.75,"Kashem, Md Shakil B"
GEOG,480,59480,Principles of GIS,1,10,9,2,2,1,0,0,1,0,0,0,0,0,3.62,"Wang, Shaowen"
GEOL,100,37480,Planet Earth,8,3,3,3,0,2,2,1,1,0,0,1,0,0,3.31,"Long, Ann D"
GEOL,100,37482,Planet Earth,3,7,5,1,4,1,0,0,1,1,0,0,0,0,3.45,"Zhou, Quan"
GEOL,107,43017,Physical Geology,1,0,5,9,2,3,1,0,0,0,0,0,0,0,3.27,"Long, Ann D"
GEOL,117,30375,The Oceans,0,12,16,11,17,9,6,2,4,1,1,2,4,0,2.9,"Stewart, Michael A"
GEOL,117,61106,The Oceans,28,15,18,8,11,6,4,6,1,1,0,1,6,0,3.23,"Pettijohn, Justin C"
GEOL,118,30379,Natural Disasters,42,26,26,27,29,22,22,13,6,8,8,6,5,1,2.97,"Altaner, Stephen P"
GEOL,411,32326,Structural Geol and Tectonics,1,5,5,2,9,3,1,3,3,1,1,1,0,0,2.87,"Marshak, Stephen"
GEOL,432,30386,Mineralogy and Mineral Optics,0,2,2,2,4,1,3,1,1,1,1,3,2,0,2.25,"Stewart, Michael A"
GEOL,470,62891,Introduction to Hydrogeology,6,7,4,10,0,2,2,1,0,1,0,0,1,0,3.33,"Cole, Todd M"
GER,101,37584,Beginning German I,1,4,8,3,2,4,0,0,0,0,0,0,0,0,3.46,"Berding, Raphaela"
GER,101,37579,Beginning German I,3,8,3,3,1,2,0,2,0,0,0,0,1,0,3.36,"Metzel, Peter"
GER,101,37587,Beginning German I,0,6,4,5,3,0,2,0,0,1,0,0,2,0,3.06,"Jenson, Jennifer E"
GER,101,37589,Beginning German I,1,2,3,2,4,2,3,1,1,1,1,0,2,0,2.61,"Markiewicz, Sandra"
GER,103,32349,Intermediate German I,1,5,1,2,4,3,2,1,1,1,0,2,0,0,2.84,"Kasper, Bjoern"
GER,103,32330,Intermediate German I,3,9,4,0,2,0,0,1,0,0,1,0,1,0,3.41,"Slattery, John P"
GER,250,66715,Grimms' Fairy Tales - ACP,1,13,6,2,0,0,0,0,0,0,0,0,0,0,3.85,"Malekin, Bjorn"
GER,260,42530,The Holocaust in Context - ACP,3,5,2,7,0,1,0,1,0,1,0,0,1,1,3.27,"Taub, Naomi S"
GER,270,49122,Sexuality and Literature,4,10,4,3,1,1,0,0,0,0,0,0,0,0,3.75,"Niekerk, Carl H"
GLBL,100,54575,Intro to Global Studies,2,21,4,3,0,0,0,0,0,0,0,0,0,0,3.89,"Muniandy, Parthiban"
GLBL,100,54577,Intro to Global Studies,4,12,2,5,1,2,0,0,0,0,0,1,1,0,3.46,"Bonatti, Valeria"
GLBL,100,54856,Intro to Global Studies,2,10,9,3,4,2,0,0,0,0,0,0,0,0,3.61,"Fogelman, Charles J"
GLBL,100,60712,Intro to Global Studies,7,10,5,5,0,2,0,0,0,0,1,0,0,0,3.64,"Fogelman, Charles J"
GLBL,100,61401,Intro to Glbl Stds Crossroads,5,10,7,1,1,1,1,1,1,1,0,0,0,0,3.52,"Zhang, Gehui"
GLBL,100,54580,Intro to Global Studies,4,7,1,4,4,0,0,1,0,0,0,1,3,0,3.03,"Hercog, Metka"
GLBL,225,63888,Career Development:Internships,0,14,3,3,1,0,0,0,0,0,0,0,0,1,3.81,"Jamal, Malcolm A"
GLBL,240,63656,Global Health,11,7,8,8,6,0,5,0,0,1,3,0,1,0,3.24,"Farner, Susan M"
GLBL,296,58754,Politics of Belonging,4,13,3,2,0,0,0,1,0,0,0,0,0,0,3.81,"Schrag, David M"
GLBL,296,61853,"Water, Human Right&Development",0,11,11,2,0,0,0,0,0,0,0,0,0,0,3.79,"Kilgore, James W"
GLBL,350,65017,Poverty in a Global Context,0,5,10,4,0,0,0,0,0,0,0,0,2,0,3.33,"Kohli, Tanu"
GS,101,52360,Exploring General Studies,7,26,3,1,5,1,0,2,0,0,0,0,0,0,3.73,"Powers, Kimberly"
GS,101,52396,Exploring General Studies,1,26,8,1,3,2,1,1,1,0,0,0,1,0,3.58,"Park, Un Yeong"
GS,101,52381,Exploring General Studies,8,19,5,6,2,0,0,1,0,2,0,0,4,0,3.34,"Farr, Teresa J"
GS,101,52365,Exploring General Studies,22,9,3,2,3,3,2,1,0,1,1,0,0,0,3.57,"Kaste, Kaitlin M"
GS,101,52393,Exploring General Studies,25,8,3,3,1,1,2,1,0,0,1,1,1,0,3.55,"Kaste, Kaitlin M"
GS,101,52373,Exploring General Studies,0,37,0,2,2,0,0,0,1,0,0,1,2,0,3.62,"Cox, Rodger S"
GS,101,52390,Exploring General Studies,0,25,8,6,0,1,1,0,0,0,0,3,1,0,3.47,"Jamal, Malcolm A"
GS,101,52369,Exploring General Studies,0,8,5,6,10,5,3,5,0,1,1,1,0,0,2.97,"Boten, January A"
GS,101,52385,Exploring General Studies,0,25,6,2,3,1,1,1,1,0,0,1,4,0,3.27,"Surratt, Aaron T"
GS,101,52394,Exploring General Studies,12,22,4,0,0,0,1,4,0,0,0,1,1,0,3.59,"Powers, Kimberly"
GS,101,52367,Exploring General Studies,0,22,6,3,3,2,2,0,2,2,1,1,1,0,3.26,"Surratt, Aaron T"
GS,101,52377,Exploring General Studies,0,10,7,2,10,0,2,9,1,1,2,0,3,0,2.77,"Myers, Michael D"
GS,101,52363,Exploring General Studies,4,20,8,1,3,5,1,0,0,1,1,0,1,0,3.46,"Sullivan, Erin"
GS,101,52386,Exploring General Studies,0,26,6,3,4,2,1,0,1,0,0,0,0,0,3.66,"Baer, Neil T"
GS,101,52359,Exploring General Studies,28,6,1,0,2,0,3,0,1,1,0,1,2,0,3.47,"Heintz, Hollie"
GS,101,52382,Exploring General Studies,17,16,3,1,0,2,0,0,0,0,0,0,2,0,3.7,"Orozco Villican, Moises"
GS,101,52364,Exploring General Studies,0,18,6,3,3,3,3,0,0,1,0,0,2,0,3.32,"Faruque, Afroza S"
GS,101,52383,Exploring General Studies,23,13,4,2,0,1,0,1,0,0,0,0,0,0,3.86,"Alvarez, Caitlin M"
GS,101,52397,Exploring General Studies,3,19,3,3,4,1,1,4,2,2,1,0,2,0,3.13,"Kotowski, Jennifer"
GS,101,52388,Exploring General Studies,38,4,0,1,1,0,0,0,0,0,0,0,0,0,3.96,"Alvarez, Caitlin M"
GS,101,52395,Exploring General Studies,10,22,4,2,2,2,1,1,0,0,1,0,2,0,3.53,"Farr, Teresa J"
GS,101,52371,Exploring General Studies,0,11,4,9,9,2,0,1,1,0,2,0,7,0,2.75,"Myers, Michael D"
GS,101,52387,Exploring General Studies,0,32,2,2,6,0,0,1,1,0,0,0,1,0,3.64,"Jamal, Malcolm A"
GS,101,52392,Exploring General Studies,17,9,4,2,3,1,1,1,0,0,0,1,5,0,3.23,"Heintz, Hollie"
GS,101,52379,Exploring General Studies,0,32,1,1,2,3,1,1,0,0,0,0,4,0,3.41,"Cox, Rodger S"
GS,101,52370,Exploring General Studies,0,27,6,2,3,1,4,1,0,0,0,0,1,0,3.55,"Thoss, Corey"
GS,101,52380,Exploring General Studies,28,3,2,1,0,2,3,2,1,1,0,0,2,0,3.42,"Ewing, Caroline A"
GS,101,52389,Exploring General Studies,0,31,4,3,3,1,0,3,1,0,1,0,0,0,3.6,"Baer, Neil T"
GS,101,52398,Exploring General Studies,13,8,6,0,0,2,2,2,3,0,1,0,0,0,3.41,"McMillion, Desiree Y"
GS,101,52400,Exploring General Studies,0,17,6,4,5,2,3,0,0,0,1,1,6,0,2.94,"Robertson, Prince"
GS,101,52402,Exploring General Studies,0,13,4,3,3,1,5,3,0,0,1,0,5,0,2.82,"O'Brien, Nicole P"
GS,101,52403,Exploring General Studies,0,14,1,0,4,4,4,3,1,1,1,0,2,1,2.9,"O'Brien, Nicole P"
GS,101,52399,Exploring General Studies,16,4,2,1,1,3,0,0,0,0,0,0,0,0,3.77,"McMillion, Desiree Y"
GS,101,52401,Exploring General Studies,0,23,1,3,1,2,3,2,5,0,1,1,2,0,3.07,"Robertson, Prince"
GS,101,52391,Exploring General Studies,19,24,4,1,0,2,0,3,0,0,0,0,1,0,3.73,"Gardiner, Sarah A"
GS,101,52793,Exploring General Studies,0,48,2,0,1,0,1,0,0,0,0,0,0,1,3.94,"Turner, Daniel J"
GS,101,52376,Exploring General Studies,27,26,1,2,0,0,0,0,0,0,0,0,0,0,3.97,"Gardiner, Sarah A"
GS,101,52794,Exploring General Studies,0,45,4,0,4,0,0,1,0,0,0,0,1,0,3.79,"Turner, Daniel J"
GS,101,63651,Exploring General Studies,4,22,5,1,2,3,0,3,1,1,1,1,3,0,3.2,"Kotowski, Jennifer"
GS,101,52361,Exploring General Studies,0,21,2,0,3,0,1,0,0,0,0,0,0,0,3.8,"Heinold, Jennifer"
GS,101,52404,Exploring General Studies,0,24,1,1,1,0,0,1,0,0,0,0,0,0,3.86,"Heinold, Jennifer"
GWS,100,55561,Intro Gender & Women's Studies,0,0,6,4,5,3,4,2,0,0,0,2,1,0,2.7,"Cassinelli, Silas M"
GWS,100,55562,Intro Gender & Women's Studies,0,2,7,5,5,0,0,4,2,0,0,1,0,0,2.98,"Cassinelli, Silas M"
GWS,100,55564,Intro Gender & Women's Studies,0,1,2,4,6,5,1,4,1,0,1,0,0,0,2.76,"Cassinelli, Silas M"
GWS,201,57507,"Race, Gender & Power",1,29,1,1,2,0,0,0,0,0,0,0,0,0,3.91,"Brown, Ruth N"
GWS,250,55678,Gender and Representation,0,11,7,2,4,5,1,0,0,0,0,0,0,0,3.47,"Kashani, Maryam"
GWS,370,42909,Queer Theory,0,7,2,5,0,4,0,1,1,0,0,0,1,0,3.16,"Ngo, Fiona"
GWS,385,61612,Transnational Sexualities,0,9,7,8,1,0,2,0,0,0,0,0,0,0,3.56,"Asaka, Ikuko"
HDFS,101,59642,Issues & Careers in HDFS,0,39,0,0,3,0,0,1,0,1,0,0,1,2,3.74,"Hughes, Robert"
HDFS,101,67230,Issues & Careers in HDFS,6,11,9,4,3,3,1,1,0,0,0,0,0,0,3.57,"Anderson, Barbara R"
HDFS,105,37618,Intro to Human Development,0,207,0,0,44,0,0,11,0,0,0,0,1,1,3.73,"Brooks, Jan D"
HDFS,105,57486,Intro to Human Development,39,36,11,7,4,0,0,0,0,0,0,0,0,0,3.87,"Coba-Rodriguez, Sarai E"
HDFS,120,58117,Intro to Family Studies,1,13,11,5,6,3,0,3,0,0,1,0,1,0,3.32,"Mendez, Shawn N"
HDFS,220,53614,Families in Global Perspective,12,22,15,9,13,6,8,4,1,2,0,1,0,0,3.31,"Raffaelli, Marcela"
HDFS,225,38776,Close Relationships,0,8,5,4,2,2,3,2,0,2,1,0,1,0,2.99,"Kramer, Karen"
HDFS,290,46524,Intro to Research Methods,1,10,4,7,2,6,1,1,0,0,0,0,2,0,3.19,"McElwain, Nancy L"
HDFS,301,49014,Infancy & Early Childhood,0,9,6,3,6,0,1,1,1,0,1,1,1,0,3.12,"McBride, Brent A"
HDFS,340,38496,"Gender, Relationshps & Society",10,14,4,4,8,2,3,4,1,0,2,0,1,0,3.25,"Oswald, Ramona F"
HDFS,401,32407,Socialization and Development,0,21,0,0,8,0,0,1,0,0,2,0,0,0,3.5,"Freeman Bost, Kelly K"
HDFS,405,66263,Adolescent Development,1,10,5,2,2,0,1,0,0,0,0,1,1,0,3.39,"Frantz, Kelly M"
HDFS,425,32422,Critical Family Transitions,3,9,9,0,3,1,3,0,0,0,0,0,1,0,3.44,"Hardesty, Jennifer L"
HIST,100,55493,Global History,6,10,3,0,2,0,1,0,0,0,1,0,1,0,3.51,"Rogaar, Eva"
HIST,100,55494,Global History,3,11,2,3,4,0,0,1,1,0,0,0,0,0,3.56,"Sanchez, Mark J"
HIST,100,55495,Global History,6,5,2,2,4,0,0,2,1,0,0,0,0,0,3.44,"Keniston, William"
HIST,100,55496,Global History,4,11,2,0,1,0,0,3,0,1,1,0,0,0,3.42,"Rezende Da Silv, Thais"
HIST,100,55498,Global History,4,7,4,1,2,0,1,0,0,0,1,0,1,0,3.4,"Harbaugh, Anna A"
HIST,100,55499,Global History,5,9,4,1,2,0,0,2,0,0,1,0,0,0,3.54,"Rezende Da Silv, Thais"
HIST,100,55500,Global History,6,10,2,3,2,0,0,2,0,0,0,0,0,0,3.65,"Rogaar, Eva"
HIST,100,55501,Global History,3,13,2,1,0,1,0,2,0,0,1,0,0,0,3.58,"Rezende Da Silv, Thais"
HIST,100,55502,Global History,1,14,1,1,4,3,0,0,0,0,0,0,0,0,3.63,"Sanchez, Mark J"
HIST,100,67151,Global History,5,9,4,2,1,0,2,1,0,0,0,0,0,0,3.63,"Harbaugh, Anna A"
HIST,100,67152,Global History,9,6,0,1,4,0,0,1,0,0,0,0,1,1,3.52,"Keniston, William"
HIST,102,67091,Reacting to the Past,0,8,4,4,4,3,1,1,0,0,0,0,1,0,3.24,"Thompson, Peter B"
HIST,102,67092,Reacting to the Past,2,4,4,5,3,2,1,0,0,0,0,0,0,0,3.43,"Duncan, Leanna D"
HIST,105,64521,Latin America to Independence,0,4,8,9,6,4,3,1,1,0,2,0,0,0,3.07,"Brosseder, Claudia R"
HIST,120,34316,East Asian Civilizations,0,0,2,2,4,3,5,1,2,0,1,0,2,0,2.36,"Chen, Xiao"
HIST,120,46947,East Asian Civilizations,0,1,1,2,7,1,2,2,2,0,0,0,3,0,2.38,"McSweeney, Forrest C"
HIST,130,34311,History of South Asia,1,5,9,10,3,0,1,0,0,0,0,0,1,0,3.39,"Ali, Tariq O"
HIST,141,39268,Western Civ to 1660,3,6,3,3,6,0,0,0,0,0,0,0,2,0,3.26,"Huang, Jun"
HIST,141,39269,Western Civ to 1660,1,5,7,4,4,1,1,1,0,0,0,0,0,0,3.42,"Adamo, Elizabeth L"
HIST,141,45764,Western Civ to 1660,3,7,3,5,2,0,0,0,1,0,1,0,1,0,3.32,"Anderson, Christopher"
HIST,141,34026,Western Civ to 1660,2,1,2,8,6,2,0,0,0,0,0,0,0,0,3.3,"Huang, Jun"
HIST,141,34020,Western Civ to 1660,6,3,7,2,2,0,0,1,0,0,0,1,0,0,3.5,"Anderson, Christopher"
HIST,142,34064,Western Civ Since 1660,7,7,5,2,1,2,0,0,0,0,0,0,0,0,3.72,"Bamberger, Benjamin D"
HIST,142,34077,Western Civ Since 1660,8,4,5,2,1,0,0,1,0,0,1,0,0,0,3.59,"Bamberger, Benjamin D"
