CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
30335,GEOG,204,Cities of the World,A,LCD,120188,"Cidell, Julie L",,,,,0,5,15,15,23,11,12,6,4,2,1,0,2,0,2.85
32230,GEOG,210,Social & Environmental Issues,A,LEC,120188,"Birkenholtz, Trevor",,,,,0,9,6,17,13,10,7,8,1,0,1,0,3,0,2.87
40685,GEOG,379,Intro to GIS Systems,AL1,LEC,120188,"Kashem, Md Shakil B",,,,,8,20,9,7,7,5,2,4,4,1,1,2,3,2,3.09
43809,GEOG,465,Transportation &Sustainability,U1,LCD,120188,"Cidell, Julie L",,,,,0,11,3,4,3,0,0,0,1,0,1,0,1,1,3.35
49788,GEOG,466,Environmental Policy,U1,ONL,120188,"Lavey, Warren",,,,,2,10,8,4,6,1,0,0,0,0,0,0,0,0,3.61
37450,GEOG,468,Biological Modeling,U1,LCD,120188,"Hannon, Bruce M",,,,,12,3,2,4,0,0,0,0,1,0,0,0,1,0,3.63
30363,GEOG,471,Recent Trends in Geog Thought,A,LCD,120188,"Rhoads, Bruce L",,,,,0,17,1,3,0,0,0,0,0,0,0,0,0,0,3.89
40688,GEOG,473,Digital Cartography & Map Dsgn,A,LCD,120188,"Kashem, Md Shakil B",,,,,4,14,5,0,0,0,0,0,0,0,0,0,2,1,3.61
50135,GEOG,479,CyberGIS,GIS,LCD,120188,"Padmanabhan, Anand",,,,,0,12,2,3,1,2,0,0,0,0,0,0,1,1,3.51
37473,GEOL,100,Planet Earth,ADD,DIS,120188,"Long, Ann D",,,,,3,1,4,1,3,1,4,2,1,1,0,1,1,1,2.72
37474,GEOL,100,Planet Earth,ADE,DIS,120188,"Long, Ann D",,,,,6,2,3,2,5,0,0,1,1,0,2,0,1,0,3.06
37483,GEOL,100,Planet Earth,ADN,DIS,120188,"Long, Ann D",,,,,6,6,3,3,3,2,0,2,0,0,0,0,0,0,3.49
61106,GEOL,117,The Oceans,ONL,ONL,120188,"Pettijohn, Justin C",,,,,26,31,10,8,3,3,3,2,2,1,1,0,2,0,3.53
30379,GEOL,118,Natural Disasters,A,LEC,120188,"Altaner, Stephen P",,,,,67,39,42,34,24,23,16,12,7,7,2,3,7,1,3.22
62891,GEOL,470,Introduction to Hydrogeology,A,ONL,120188,"Cole, Todd M",,,,,4,1,2,5,1,4,0,1,1,0,1,0,1,0,2.97
49444,GER,102,Beginning German II,D1,LCD,120188,"Schwenk, Andrew C",,,,,2,1,1,3,5,1,1,4,1,1,0,0,1,0,2.7
32349,GER,103,Intermediate German I,C,LCD,120188,"Henke, Anna E",,,,,2,6,1,5,3,2,2,2,0,0,0,0,1,0,3.14
32330,GER,103,Intermediate German I,D,LCD,120188,"Henke, Anna E",,,,,2,5,4,3,6,1,1,0,0,0,0,0,0,0,3.44
47970,GER,211,Conversation and Writing I,G1,LCD,120188,"Castle, Jeffrey D",,,,,2,11,4,3,1,0,0,0,1,0,0,0,1,0,3.54
61888,GER,251,Grimm's Fairy Tales in Context,AD3,DIS,120188,"Jenkins, Robert J",,,,,2,6,12,5,4,1,0,1,0,1,0,1,2,0,3.18
54575,GLBL,100,Intro to Global Studies,A,LCD,120188,"Pack, Tyler J",,,,,4,13,4,3,1,0,1,0,1,0,0,0,2,0,3.44
54577,GLBL,100,Intro to Global Studies,B,LCD,120188,"Wedig, Timothy E",,,,,9,7,3,0,2,0,0,1,1,0,0,0,2,0,3.39
54856,GLBL,100,Intro to Global Studies,C,LCD,120188,"Pack, Tyler J",,,,,1,8,13,3,3,0,0,0,0,0,0,0,1,0,3.54
60712,GLBL,100,Intro to Global Studies,D,LCD,120188,"Bonatti, Valeria",,,,,4,10,3,0,0,2,0,2,2,1,0,2,0,0,3.17
61401,GLBL,100,Intro to Global Studies,E,LCD,120188,"Fogelman, Charles J",,,,,2,10,9,1,4,0,0,0,0,1,0,0,0,0,3.62
54580,GLBL,100,Intro to Global Studies,F,LCD,120188,"Fogelman, Charles J",,,,,3,9,8,2,4,0,0,0,0,0,0,0,0,0,3.69
60293,GLBL,220,Governance,A,LCD,120188,"Wedig, Timothy E",,,,,5,6,1,3,2,2,0,0,1,0,2,0,1,0,3.16
63656,GLBL,240,Global Health,A,LCD,120188,"Bonatti, Valeria",,,,,4,17,22,3,1,0,0,2,0,0,0,1,0,1,3.65
70589,GLBL,296,Global Homelessness,CF,LCD,120188,"Fogelman, Charles J",,,,,0,22,2,0,0,0,0,0,0,0,0,0,1,0,3.81
52360,GS,101,Exploring General Studies,1,LCD,120188,"Holterman, Christopher J",,,,,0,35,2,0,1,3,0,0,0,0,1,0,0,1,3.79
52396,GS,101,Exploring General Studies,2,LCD,120188,"Bear, Jodi L",,,,,0,35,3,2,0,0,0,1,0,0,0,0,2,0,3.71
52381,GS,101,Exploring General Studies,3,LCD,120188,"Davis, Lori E",,,,,0,33,2,1,2,0,0,2,0,1,0,0,2,0,3.58
52365,GS,101,Exploring General Studies,4,LCD,120188,"Shumway, Trent A",,,,,0,38,0,1,0,1,1,0,0,0,1,0,1,0,3.75
52393,GS,101,Exploring General Studies,5,LCD,120188,"Mizell, David L",,,,,0,41,0,0,0,0,0,1,0,0,0,0,1,0,3.86
52375,GS,101,Exploring General Studies,6,LCD,120188,"Helton, Caroline A",,,,,21,14,1,1,2,1,0,0,0,1,0,0,2,0,3.65
52373,GS,101,Exploring General Studies,7,LCD,120188,"Readel, Karin E",,,,,0,37,1,2,1,0,1,0,0,0,0,0,0,0,3.9
52390,GS,101,Exploring General Studies,8,LCD,120188,"Davidson, Emily N",,,,,25,8,4,0,0,1,1,0,1,1,0,0,1,1,3.68
52369,GS,101,Exploring General Studies,9,LCD,120188,"Pokimica, Jelena",,,,,0,35,2,0,2,1,0,1,0,0,0,0,0,0,3.85
52374,GS,101,Exploring General Studies,10,LCD,120188,"Chlebanowski, Rachel L",,,,,0,33,1,0,2,0,2,0,0,0,0,0,1,0,3.75
52385,GS,101,Exploring General Studies,13,LCD,120188,"Arnold, Jessica A",,,,,0,34,3,2,0,1,0,2,1,0,0,0,0,0,3.77
52394,GS,101,Exploring General Studies,14,LCD,120188,"Bear, Jodi L",,,,,0,30,2,0,0,2,1,3,1,0,0,0,3,0,3.4
52367,GS,101,Exploring General Studies,15,LCD,120188,"Arnold, Jessica A",,,,,0,30,3,1,2,0,0,1,0,1,0,0,2,1,3.59
52377,GS,101,Exploring General Studies,16,LCD,120188,"Cox, Rodger S",,,,,1,34,4,3,0,0,0,0,0,0,0,0,0,1,3.92
52363,GS,101,Exploring General Studies,17,LCD,120188,"Jamal, Malcolm A",,,,,0,34,1,1,0,0,0,1,1,0,1,2,0,0,3.63
52386,GS,101,Exploring General Studies,18,LCD,120188,"Myers, Michael D",,,,,0,26,3,0,2,1,1,4,1,0,1,0,3,0,3.25
52382,GS,101,Exploring General Studies,20,LCD,120188,"Leman, Clarissa R",,,,,0,36,0,0,1,0,0,0,0,0,0,0,2,0,3.77
52383,GS,101,Exploring General Studies,23,LCD,120188,"Sandler, Chaya S",,,,,0,30,1,2,1,0,0,1,1,0,1,0,2,0,3.54
52397,GS,101,Exploring General Studies,24,LCD,120188,"Jackson, Lisa",,,,,0,18,2,0,0,3,3,5,0,0,0,0,3,0,3.07
52388,GS,101,Exploring General Studies,26,LCD,120188,"Talbott, Katelyn R",,,,,0,32,2,2,2,2,1,0,1,0,0,0,0,0,3.75
52395,GS,101,Exploring General Studies,27,LCD,120188,"Bjorkman, Veronica",,,,,0,40,0,0,0,1,0,1,0,0,0,0,1,0,3.83
52371,GS,101,Exploring General Studies,28,LCD,120188,"Sandler, Chaya S",,,,,0,36,1,2,1,1,0,0,1,0,0,0,0,1,3.85
52387,GS,101,Exploring General Studies,29,LCD,120188,"Williams, Melissa",,,,,0,37,2,0,0,1,0,0,1,0,0,0,1,0,3.8
52392,GS,101,Exploring General Studies,30,LCD,120188,"Graven, Laura J",,,,,0,34,1,1,0,1,0,0,0,0,1,0,2,0,3.67
52380,GS,101,Exploring General Studies,35,LCD,120188,"Beaty, Brianna L",,,,,0,29,7,1,2,0,0,1,0,0,0,0,0,1,3.83
52398,GS,101,Exploring General Studies,EE1,LCD,120188,"Masters, Michael D",,,,,0,25,3,4,1,0,1,0,0,0,0,0,0,0,3.81
52400,GS,101,Exploring General Studies,EE2,LCD,120188,"Masters, Michael D",,,,,0,19,6,2,5,0,1,0,0,0,0,0,0,0,3.7
52402,GS,101,Exploring General Studies,EE3,LCD,120188,"Beaty, Brianna L",,,,,0,25,5,1,2,0,1,1,0,0,0,0,0,0,3.77
52403,GS,101,Exploring General Studies,EE4,LCD,120188,"Farr, Teresa J",,,,,0,23,0,1,5,2,0,2,0,0,3,0,0,0,3.41
52399,GS,101,Exploring General Studies,EE5,LCD,120188,"Farr, Teresa J",,,,,0,21,3,0,1,0,0,0,0,0,0,1,0,0,3.8
52793,GS,101,Exploring General Studies,JS1,LCD,120188,"Patterson, Katelyn",,,,,9,20,4,0,0,0,0,0,1,0,0,1,0,0,3.8
52376,GS,101,Exploring General Studies,JS3,LCD,120188,"Gardiner, Sarah A",,,,,24,8,0,0,0,1,1,0,0,0,0,1,0,0,3.82
52370,GS,101,Exploring General Studies,JS4,LCD,120188,"Gardiner, Sarah A",,,,,25,11,0,0,0,0,0,0,0,0,1,0,0,0,3.92
52794,GS,101,Exploring General Studies,JS5,LCD,120188,"Gardiner, Sarah A",,,,,22,9,1,0,2,1,1,1,0,0,0,0,0,0,3.8
63651,GS,101,Exploring General Studies,TR,ONL,120188,"Myers, Michael D",,,,,0,20,4,7,3,0,2,3,1,0,1,0,5,0,3.05
52361,GS,101,Exploring General Studies,WS1,LCD,120188,"Talbott, Katelyn R",,,,,0,20,0,0,0,1,0,0,0,0,0,0,1,0,3.76
52404,GS,101,Exploring General Studies,WS2,LCD,120188,"Masters, Michael D",,,,,0,19,6,1,2,0,0,0,0,0,0,0,0,0,3.83
55561,GWS,100,Intro Gender & Women's Studies,AD1,DIS,120188,"Gargiulo, Megan E",,,,,0,6,2,3,4,1,4,2,1,0,0,0,4,0,2.63
55562,GWS,100,Intro Gender & Women's Studies,AD2,DIS,120188,"Gargiulo, Megan E",,,,,1,6,6,0,4,3,0,0,0,3,2,0,5,0,2.53
55564,GWS,100,Intro Gender & Women's Studies,AD3,DIS,120188,"Gargiulo, Megan E",,,,,0,1,5,5,2,0,3,0,0,2,3,0,4,0,2.31
57507,GWS,201,"Race, Gender & Power",CD,LCD,120188,"Brown, Ruth N",,,,,2,21,1,1,2,0,0,3,0,0,0,0,0,0,3.7
67730,GWS,335,"Film, TV, and Gender",CN,LCD,120188,"Nadeau, Chantal",,,,,2,3,4,10,5,1,0,0,0,0,1,0,0,0,3.33
59642,HDFS,101,Issues & Careers in HDFS,A,LCD,120188,"Hughes, Robert",,,,,0,34,0,0,12,0,0,2,0,0,0,0,3,1,3.45
67230,HDFS,101,Issues & Careers in HDFS,B,LCD,120188,"Anderson, Barbara R",,,,,16,3,4,1,0,1,1,1,0,0,1,0,0,0,3.64
70810,HDFS,101,Issues & Careers in HDFS,C,LCD,120188,"Anderson, Barbara R",,,,,13,3,3,4,1,1,1,0,0,0,0,0,1,0,3.57
37618,HDFS,105,Intro to Human Development,AL1,LEC,120188,"Brooks, Jan D",,,,,11,195,0,0,45,0,0,12,0,0,2,0,3,1,3.68
57486,HDFS,105,Intro to Human Development,C,ONL,120188,"Anderson, Brianna L",,,,,51,30,11,7,5,3,3,0,2,0,0,0,4,0,3.63
69915,HDFS,120,Intro to Family Studies,AE1,LCD,120188,"Hughes, Robert",,,,,1,86,0,0,14,0,0,3,0,0,0,0,0,0,3.81
67742,HDFS,120,Intro to Family Studies,C,ONL,120188,"Kramer, Karen",,,,,0,13,12,13,8,2,3,0,1,1,0,0,1,1,3.31
53614,HDFS,220,Families in Global Perspective,A,LCD,120188,"Raffaelli, Marcela",,,,,15,22,28,10,12,7,4,2,1,1,0,1,3,0,3.36
46524,HDFS,290,Intro to Research Methods,AE1,LCD,120188,"Parsons, Alyssa C",,,,,1,7,5,2,9,3,2,0,0,1,0,1,0,1,3.18
49014,HDFS,301,Infancy & Early Childhood,A,LEC,120188,"McBride, Brent A",,,,,1,18,11,3,7,8,4,3,1,2,2,0,1,0,3.12
38496,HDFS,340,"Gender, Relationshps & Society",A,LEC,120188,"Routon, Jasmine",,,,,5,9,11,7,5,8,1,5,2,0,0,0,0,2,3.24
32407,HDFS,401,Socialization and Development,AL1,LEC,120188,"Freeman Bost, Kelly K",,,,,0,47,0,0,8,0,0,2,0,0,0,0,1,0,3.72
66263,HDFS,405,Adolescent Development,A,LCD,120188,"McGovern, Gina",,,,,7,20,7,1,3,0,0,0,0,0,0,0,1,0,3.74
32422,HDFS,425,Family Stress and Change,AL1,LEC,120188,"Hardesty, Jennifer L",,,,,5,22,8,3,4,3,0,1,0,0,1,0,0,0,3.62
55493,HIST,100,Global History,AD1,DIS,120188,"Osei, Cassandra A",,,,,6,16,2,0,0,0,0,1,0,0,0,0,0,0,3.89
55494,HIST,100,Global History,AD2,DIS,120188,"Ghanoui, Saniya L",,,,,1,13,1,2,4,1,0,0,0,0,0,0,1,0,3.52
55495,HIST,100,Global History,AD3,DIS,120188,"Ito, Koji",,,,,2,15,1,0,2,0,0,1,0,0,1,0,0,0,3.67
55496,HIST,100,Global History,AD4,DIS,120188,"Ghanoui, Saniya L",,,,,0,13,2,1,4,0,0,0,0,1,1,0,1,0,3.35
55498,HIST,100,Global History,AD5,DIS,120188,"Osei, Cassandra A",,,,,2,14,2,1,1,0,0,0,0,0,0,1,1,0,3.56
55499,HIST,100,Global History,AD6,DIS,120188,"Ito, Koji",,,,,2,14,2,1,3,0,0,0,1,0,0,0,0,0,3.71
55500,HIST,100,Global History,AD7,DIS,120188,"Osei, Cassandra A",,,,,1,19,0,1,1,0,0,0,0,0,0,0,0,0,3.92
55502,HIST,100,Global History,AD9,DIS,120188,"Ghanoui, Saniya L",,,,,1,20,0,1,1,0,1,0,0,0,0,0,0,0,3.86
67151,HIST,100,Global History,ADA,DIS,120188,"Yost, Franziska M",,,,,0,12,2,1,7,0,0,1,0,0,0,0,1,0,3.4
67152,HIST,100,Global History,ADB,DIS,120188,"Yost, Franziska M",,,,,0,9,2,3,7,0,0,0,1,0,1,0,0,1,3.35
58753,HIST,106,Modern Latin America,B,LCD,120188,"Correa Kuyumjia, Marilia",,,,,10,11,5,5,3,0,1,0,1,0,0,0,0,0,3.67
34313,HIST,120,East Asian Civilizations,AD1,DIS,120188,"Liu, Lingyan",,,,,4,7,6,2,0,3,0,0,0,0,0,0,0,0,3.67
34314,HIST,120,East Asian Civilizations,AD2,DIS,120188,"Zhang, Shaodan",,,,,7,8,3,1,2,0,0,1,1,0,1,0,0,0,3.54
34315,HIST,120,East Asian Civilizations,AD3,DIS,120188,"Zhang, Shaodan",,,,,5,6,3,5,2,0,0,2,0,0,0,0,0,0,3.55
34316,HIST,120,East Asian Civilizations,AD4,DIS,120188,"Liu, Lingyan",,,,,4,7,6,1,3,1,0,0,1,0,0,0,0,0,3.6
34317,HIST,120,East Asian Civilizations,AD5,DIS,120188,"Zhang, Shaodan",,,,,5,7,3,4,0,1,1,2,0,0,0,0,1,0,3.39
34318,HIST,120,East Asian Civilizations,AD6,DIS,120188,"Liu, Lingyan",,,,,5,9,5,1,2,1,0,0,0,0,0,0,0,0,3.75
34311,HIST,130,History of South Asia,A,LCD,120188,"Ali, Tariq O",,,,,0,9,8,4,9,0,1,0,0,0,0,0,1,0,3.38
39268,HIST,141,Western Civ to 1660,AD1,DIS,120188,"Diaz, Valerie M",,,,,0,3,4,3,6,2,1,2,0,0,0,0,2,0,2.88
39269,HIST,141,Western Civ to 1660,AD2,DIS,120188,"Diaz, Valerie M",,,,,2,5,6,0,3,2,1,2,1,0,0,0,2,0,3.02
45764,HIST,141,Western Civ to 1660,AD4,DIS,120188,"Dean, Elizabeth",,,,,1,3,2,5,6,4,0,0,0,0,0,0,0,0,3.27
34091,HIST,142,Western Civ Since 1660,ADC,DIS,120188,"Jaimes, Marco",,,,,0,8,4,6,4,1,0,1,0,0,0,0,0,0,3.47
34055,HIST,142,Western Civ Since 1660,ADD,DIS,120188,"Jaimes, Marco",,,,,0,7,2,7,3,2,0,0,0,0,0,0,0,0,3.48
57629,HIST,164,The Automobile,A,LEC,120188,"Harshman, Matthew J",,,,,1,16,4,3,3,0,1,2,0,0,0,0,0,0,3.6
34103,HIST,171,US Hist to 1877,AD1,DIS,120188,"Vaughn, Taryn K",,,,,9,10,2,1,0,0,0,0,0,0,0,0,0,0,3.94
34111,HIST,171,US Hist to 1877,AD2,DIS,120188,"Vaughn, Taryn K",,,,,11,7,0,1,3,0,0,0,0,0,0,0,1,0,3.67
34115,HIST,171,US Hist to 1877,AD3,DIS,120188,"Vaughn, Taryn K",,,,,13,9,0,0,0,0,2,0,0,0,0,0,0,0,3.86
34235,HIST,172,US Hist Since 1877,AD1,DIS,120188,"Tye, Nathan T",,,,,2,6,3,6,2,1,0,0,0,0,1,0,0,0,3.46
34193,HIST,172,US Hist Since 1877,AD2,DIS,120188,"Tye, Nathan T",,,,,3,1,7,6,2,3,0,0,0,0,0,0,0,0,3.44
34197,HIST,172,US Hist Since 1877,AD3,DIS,120188,"Tye, Nathan T",,,,,2,3,9,5,2,2,0,0,0,1,0,0,0,0,3.43
69038,HIST,203,Reacting to the Past,A,LCD,120188,"Day, Thomas R",,,,,4,13,1,2,2,1,0,1,0,0,1,0,1,0,3.46
70855,HIST,205,LatAm Hist: Primary Accounts,B,LEC,120188,"Kosovych, Silvia",,,,,6,9,4,6,0,0,0,0,0,0,0,0,2,0,3.51
64829,HIST,212,History of Eastern Africa,A,LCD,120188,"Brennan, James R",,,,,2,5,4,3,4,1,1,1,1,0,0,0,0,0,3.33
70881,HIST,220,Traditional China,B,LEC,120188,"Chen, Xiao",,,,,5,6,3,3,4,1,2,2,0,0,0,0,2,0,3.15
70104,HIST,240,Ancient Greek Civilization,A,LCD,120188,"Mathisen, Ralph W",,,,,6,24,0,5,2,0,3,1,0,0,0,0,0,0,3.7
66313,HIST,253,Enlightenment to Existentialsm,A,LEC,120188,"Chettiar, Teri A",,,,,0,4,3,8,1,2,0,1,0,1,0,0,2,0,2.97
57627,HIST,256,Britain and World Since 1688,A,LEC,120188,"Matsushita, Elizabeth A",,,,,0,15,9,1,2,2,0,0,1,0,0,0,1,0,3.53
30349,HIST,258,20thC World to Midcentury,A,LCD,120188,"Rouphail, Robert M",,,,,0,10,10,1,5,1,1,0,1,0,1,0,2,0,3.21
69361,HIST,259,20thC World from Midcentury,B,LCD,120188,"Ali, Tariq O",,,,,0,11,16,9,4,3,1,0,0,0,0,0,0,0,3.52
70673,HIST,260,History of Russia,B,LEC,120188,"Larson, Ethan E",,,,,3,7,5,4,2,2,0,0,0,0,0,0,4,0,3.07
40160,HIST,269,Jewish History Since 1700,A,ONL,120188,"Avrutin, Eugene M",,,,,4,17,8,1,6,0,0,0,1,0,0,0,5,0,3.25
56172,HIST,271,Nineteenth Century America,A,LCD,120188,"Schneider, Dorothee",,,,,0,6,8,1,7,5,4,1,0,0,0,0,0,1,3.2
30361,HIST,277,Encounters in Native America,A,LCD,120188,"Gilbert, Matthew S",,,,,2,21,8,9,0,0,1,3,0,0,0,0,0,0,3.63
70105,HIST,281,Constructing Race in America,A,LCD,120188,"Burgos, Adrian",,,,,0,22,14,3,2,0,0,0,0,0,1,0,2,1,3.55
70109,HIST,285,US Gender History to 1877,A,LCD,120188,"Asaka, Ikuko",,,,,1,8,7,3,1,0,0,0,0,0,0,0,1,0,3.56
70121,HIST,286,US Gender History Since 1877,A,LCD,120188,"Peralta, Christine N",,,,,2,11,7,2,1,1,0,1,0,0,0,0,0,0,3.68
34346,HIST,300,Between China and the World,A,LCD,120188,"Fu, Poshek",,,,,3,4,6,9,3,0,1,0,0,0,0,0,0,0,3.51
70123,HIST,310,Global Capitalism in History,A,LCD,120188,"Khan, Tariq",,,,,9,18,6,1,0,0,0,0,0,0,0,0,1,0,3.81
55487,HIST,335,Middle East 1566-1914,A,LCD,120188,"Cuno, Kenneth M",,,,,0,2,7,7,4,3,1,0,0,0,0,0,0,0,3.31
54595,HIST,352,Europe in the World,A,LCD,120188,"Brennan, Margaret L",,,,,1,10,3,4,2,4,2,1,0,0,2,0,0,0,3.23
62741,HIST,357,Modern France,A,LCD,120188,"Chaplin, Tamara E",,,,,0,3,7,7,8,0,0,0,0,0,0,0,0,0,3.4
63605,HIST,365,Fict & Historical Imagination,A,LCD,120188,"Duncan, Leanna D",,,,,3,13,4,1,1,2,0,0,0,0,0,0,2,0,3.48
53165,HIST,373,Origins of the Civil War,A,LCD,120188,"Wood, Augustus C",,,,,10,13,2,0,2,0,0,0,2,0,0,0,1,0,3.62
57618,HIST,380,US in an Age of Empire,A,LCD,120188,"Espiritu, Augusto F",,,,,1,9,5,3,8,0,1,1,0,0,0,0,2,0,3.22
59524,HIST,390,Integration & American Sports,A,LCD,120188,"Burgos, Adrian",,,,,0,11,10,3,2,0,0,0,0,0,1,0,0,0,3.62
70114,HIST,392,The 1960s in the U.S.,A,LCD,120188,"Schneider, Dorothee",,,,,0,3,8,4,6,2,1,0,0,0,0,0,1,0,3.21
70141,HIST,394,Hidden Political Figures,A,LCD,120188,"Barrett, Marsha E",,,,,3,5,3,3,3,3,2,0,1,0,0,0,1,0,3.18
62742,HIST,397,Sexuality in Modern Europe,A,LCD,120188,"Chaplin, Tamara E",,,,,1,2,3,8,5,3,2,0,0,0,1,0,0,0,3.13
48989,HIST,440,Roman Republic to 44 B C,U3,LCD,120188,"Mathisen, Ralph W",,,,,2,10,6,1,3,0,0,0,0,0,0,0,0,0,3.75
32590,HORT,100,Introduction to Horticulture,A,LEC,120188,"Voigt, Thomas B",,,,,11,15,8,2,7,2,1,1,0,0,0,0,0,0,3.63
34277,HORT,105,Vegetable Gardening,AB6,LAB,120188,"Harper, Erin E",,,,,9,5,0,3,1,0,1,2,0,0,0,0,2,0,3.27
30924,HORT,106,The Sustainable Home Garden,A,ONL,120188,"Kling, Gary J",,,,,4,21,9,12,5,3,3,2,3,0,1,0,1,0,3.33
32595,HORT,107,Introduction to Floral Design,AB1,LAB,120188,"Noland, Dianne A",,,,,0,22,0,2,3,0,0,0,0,0,0,0,0,0,3.84
32597,HORT,107,Introduction to Floral Design,AB2,LAB,120188,"Noland, Dianne A",,,,,0,12,2,2,6,0,0,0,0,0,0,0,0,0,3.64
39789,HORT,107,Introduction to Floral Design,AB3,LAB,120188,"Noland, Dianne A",,,,,0,14,2,5,5,0,0,0,0,0,0,0,1,0,3.52
65159,HORT,107,Introduction to Floral Design,AB4,LAB,120188,"Noland, Dianne A",,,,,0,12,0,7,5,0,0,0,0,0,0,0,0,0,3.6
32614,HORT,301,Woody Landscape Plants,A,LEC,120188,"Kling, Gary J",,,,,2,5,1,0,5,1,1,1,3,1,1,2,0,0,2.71
63752,HRD,400,Principles of HRE,ONL,ONL,120188,"Li, Jie",,,,,0,17,2,1,1,0,0,0,0,0,1,0,0,0,3.76
70937,HRD,411,Training System Design,MTC,ONL,120188,"Oh, Eunjung",,,,,0,12,8,5,2,0,0,0,0,0,0,0,0,0,3.7
66845,IB,100,Biology in Today's World,LN2,ONL,120188,"Chen, Liqing",,,,,0,86,0,0,82,0,0,41,0,0,17,0,39,1,2.6
35542,IB,104,Animal Biology,ABH,LAB,120188,"Francis, Bettina M",,,,,0,7,3,2,3,1,0,4,1,0,0,0,0,1,3.19
66854,IB,105,Environmental Biology,LN2,ONL,120188,"Punyasena, Surangi W",,,,,56,58,40,36,25,18,10,14,4,3,3,9,7,4,3.24
35460,IB,150,Organismal & Evolutionary Biol,AL1,LEC,120188,"Clegg, Benjamin F",,,,,10,100,59,52,74,40,39,46,21,17,17,4,16,3,2.87
67787,IB,150,Organismal & Evolutionary Biol,AL2,LEC,120188,"Clegg, Benjamin F",,,,,1,27,9,10,12,7,5,5,4,2,2,1,1,0,3.1
70288,IB,150,Organismal & Evolutionary Biol,AL3,LEC,120188,"Clegg, Benjamin F",,,,,1,11,4,8,16,6,6,5,1,2,0,0,2,0,2.93
35431,IB,151,Organismal & Evol Biol Lab,A,LAB,120188,"Whitfield, James B",,,,,0,7,7,4,4,0,1,1,0,0,0,0,0,0,3.47
35604,IB,151,Organismal & Evol Biol Lab,B,LAB,120188,"Whitfield, James B",,,,,0,5,5,2,5,1,2,1,0,0,0,0,0,0,3.3
35659,IB,151,Organismal & Evol Biol Lab,I,LAB,120188,"Whitfield, James B",,,,,0,10,5,3,3,0,0,0,0,0,0,0,0,0,3.68
35661,IB,151,Organismal & Evol Biol Lab,J,LAB,120188,"Whitfield, James B",,,,,0,7,9,1,4,2,0,0,0,0,0,0,0,0,3.55
41563,IB,199,Undergraduate Open Seminar,MR1,DIS,120188,"Arias, Lily",,,,,0,146,0,0,3,0,0,0,0,0,0,0,0,0,3.98
49804,IB,204,Genetics,AL1,LEC,120188,"Heath, Katy D",,,,,0,29,33,24,73,19,4,25,3,0,7,1,5,0,2.95
46682,IB,270,Evolution of Molecules & Cells,A,LEC,120188,"Dean, Charles-Antoine E",,,,,4,9,5,3,1,0,0,0,0,0,0,0,0,0,3.79
68278,IB,303,Anatomy,AL1,LEC,120188,"Anderson, Philip S",,,,,0,7,6,2,8,6,0,3,1,2,1,0,0,0,3
58032,IB,360,Evolution and Human Health,A,DIS,120188,"Baena Bejarano, Nathalie",,,,,2,23,3,6,10,0,1,1,0,0,0,0,0,0,3.59
58032,IB,360,Evolution and Human Health,A,ONL,120188,"Baena Bejarano, Nathalie",,,,,4,33,5,8,24,1,1,5,0,0,0,0,0,1,3.46
59719,IB,360,Evolution and Human Health,B,DIS,120188,"Baena Bejarano, Nathalie",,,,,2,10,2,2,14,1,0,4,0,0,0,0,0,1,3.28
70371,IB,362,Marine Biology,A,LEC,120188,"Caceres, Carla E",,,,,12,23,5,4,7,1,0,2,0,0,0,1,1,1,3.57
62360,IB,411,Bioinspiration,A,ONL,120188,"Alleyne, Marianne",,,,,17,26,6,4,6,4,1,4,1,4,1,0,9,2,3.06
49658,IB,431,Behavioral Ecology,A,LEC,120188,"Bell, Alison M",,,,,0,21,0,0,0,0,1,1,0,0,1,0,0,0,3.72
46687,IB,463,Ichthyology,A,LEC,120188,"Fuller, Becky C",,,,,5,9,0,4,2,0,0,2,0,0,0,0,0,0,3.61
49625,IB,472,Plant Molecular Biology,A,LEC,120188,"Ming, Ray R",,,,,1,17,0,3,2,0,0,0,0,0,0,0,0,0,3.83
70184,IB,534,Evolution and Medicine,A,ONL,120188,"Manaster, Joanne L",,,,,16,4,0,1,0,0,0,0,0,0,0,0,0,0,3.97
53217,IE,300,Analysis of Data,BL1,LEC,120188,"King, Douglas M",,,,,2,8,10,5,12,6,3,3,1,3,0,1,1,0,2.99
61376,IE,300,Analysis of Data,CL1,LEC,120188,"King, Douglas M",,,,,3,5,5,6,5,3,11,8,0,2,3,3,4,1,2.46
31822,IE,310,Determin Models in Optmzation,AE1,LCD,120188,"Chandrasekaran, Karthekey",,,,,1,9,6,4,10,9,10,1,1,9,6,9,6,0,2.23
61503,IE,360,Facilities Planning and Design,AL1,LEC,120188,"Marla, Lavanya",,,,,3,11,13,14,13,9,5,2,2,0,0,0,0,0,3.23
30400,IE,400,Design & Anlys of Experiments,X,LCD,120188,"Chronopoulou, Alexandra",,,,,4,15,5,2,5,4,2,0,0,0,0,0,2,0,3.41
30396,IE,410,Stochastic Processes & Applic,E,PKG,120188,"Jacobson, Sheldon H",,,,,2,21,1,5,6,2,0,2,0,0,1,0,1,0,3.48
