Subject,Course ,CRN,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
FIN,221,32522,Corporate Finance,DIS,0,20,4,2,4,3,3,4,0,3,2,0,1,0,3.09,"Dyer, Michael A"
FIN,221,32523,Corporate Finance,DIS,0,14,4,1,11,5,2,5,0,2,1,0,0,0,3.08,"Dyer, Michael A"
FIN,221,32524,Corporate Finance,DIS,3,5,1,0,2,2,2,2,0,0,4,0,1,0,2.71,"Dyer, Michael A"
FIN,221,32526,Corporate Finance,DIS,1,15,1,4,9,6,3,2,0,0,2,0,0,2,3.19,"Dyer, Michael A"
FIN,221,32527,Corporate Finance,DIS,0,13,3,3,8,2,3,6,1,0,4,0,1,0,2.89,"Dyer, Michael A"
FIN,221,32528,Corporate Finance,DIS,0,9,5,3,9,2,1,3,0,1,3,0,0,0,3.04,"Dyer, Michael A"
FIN,221,32530,Corporate Finance,DIS,0,14,3,2,8,1,2,5,1,1,1,0,0,0,3.13,"Dyer, Michael A"
FIN,221,32531,Corporate Finance,DIS,0,17,4,3,9,1,0,4,0,0,2,0,0,0,3.31,"Dyer, Michael A"
FIN,221,32553,Corporate Finance,DIS,1,16,8,0,8,2,1,6,1,1,0,0,2,1,3.13,"Dyer, Michael A"
FIN,221,32540,Corporate Finance,DIS,1,17,6,6,8,4,2,2,1,0,0,0,1,0,3.31,"Dyer, Michael A"
FIN,221,32554,Corporate Finance,DIS,0,6,4,6,11,2,3,9,1,1,1,0,1,1,2.8,"Dyer, Michael A"
FIN,221,32556,Corporate Finance,DIS,0,10,5,4,10,6,3,3,1,1,0,0,1,0,3.04,"Dyer, Michael A"
FIN,221,32562,Corporate Finance,DIS,3,10,3,2,8,3,0,6,1,0,2,0,0,0,3.09,"Dyer, Michael A"
FIN,221,32563,Corporate Finance,DIS,1,10,6,1,12,2,1,7,1,1,1,0,3,0,2.85,"Dyer, Michael A"
FIN,221,60404,Corporate Finance,ONL,0,31,10,7,19,3,3,7,0,1,1,0,1,0,3.28,"Dyer, Michael A"
FIN,230,69274,Introduction to Insurance,LCD,0,73,0,0,33,0,0,14,0,0,4,0,1,2,3.38,"Proksa, Corrie L"
FIN,241,43820,Fundamentals of Real Estate,LCD,1,34,3,3,5,4,2,4,1,0,1,0,0,0,3.48,"Davis, Jeffrey M"
FIN,241,43818,Fundamentals of Real Estate,LCD,1,21,14,8,13,2,2,1,0,0,0,0,0,0,3.5,"Perkins, Scott E"
FIN,300,32594,Financial Markets,LCD,2,1,3,4,4,4,3,2,2,4,3,0,2,0,2.4,"Smith, Mark K"
FIN,300,40578,Financial Markets,LCD,0,2,3,5,8,4,1,6,1,1,4,0,1,3,2.55,"Smith, Mark K"
FIN,300,32602,Financial Markets,LCD,0,7,3,6,3,2,4,4,3,1,1,0,1,0,2.8,"Spencer, Xiangyi X"
FIN,300,39481,Financial Markets,LCD,2,8,6,4,3,7,0,2,0,0,0,0,0,1,3.34,
FIN,300,32599,Financial Markets,LCD,3,5,2,3,7,3,4,5,1,1,2,0,2,0,2.7,"Spencer, Xiangyi X"
FIN,321,44635,Advanced Corporate Finance,LCD,2,15,4,9,4,2,0,0,0,0,0,0,0,0,3.61,"Wu, Yufeng"
FIN,321,40593,Advanced Corporate Finance,LCD,0,18,3,11,6,1,1,0,0,0,0,0,0,0,3.57,"Wu, Yufeng"
FIN,321,32613,Advanced Corporate Finance,LCD,2,16,10,10,1,0,0,0,0,0,0,0,0,0,3.72,"Wu, Yufeng"
FIN,321,32611,Advanced Corporate Finance,LCD,7,5,5,3,10,1,3,2,0,0,1,0,0,0,3.27,"Spencer, Xiangyi X"
FIN,321,40591,Advanced Corporate Finance,LCD,0,11,3,3,2,5,0,0,0,0,0,0,0,0,3.51,"Peters, Stephen R"
FIN,321,32614,Advanced Corporate Finance,LCD,0,9,5,4,8,6,1,5,1,0,0,0,0,0,3.12,"Peters, Stephen R"
FIN,392,65039,Investment Management Academy,LCD,0,25,0,0,5,0,0,0,0,0,1,0,0,0,3.74,"Raskie, Sterling"
FIN,411,55576,Investment & Portfolio Mngt,LCD,2,26,7,0,7,3,0,0,0,0,0,0,0,0,3.7,"Yang, Xi"
FIN,411,55575,Investment & Portfolio Mngt,LCD,2,24,15,0,3,0,0,0,1,0,0,0,0,0,3.77,"Yang, Xi"
FIN,412,32651,Options and Futures Markets,LCD,1,9,3,6,12,3,1,3,1,1,0,0,1,0,3.08,"Peterson, Paul E"
FIN,423,32621,Financing Emerging Businesses,LCD,0,29,11,2,4,0,1,0,0,0,0,0,0,0,3.77,"Krueger, George J"
FIN,423,32617,Financing Emerging Businesses,LCD,0,33,8,2,1,0,0,0,0,0,0,0,0,0,3.88,"Krueger, George J"
FIN,435,55583,Personal Wealth Management,LCD,0,3,5,7,8,11,0,7,3,1,0,0,1,0,2.77,"Brown, Darwin F"
FIN,435,63568,Personal Wealth Management,LCD,0,10,11,15,10,3,1,0,0,0,0,0,0,0,3.41,"Raskie, Sterling"
FIN,443,46750,Legal Issues in Real Estate,LCD,2,13,2,3,8,3,0,0,0,0,0,0,0,0,3.53,"Perkins, Scott E"
FIN,444,65037,Urban Real Estate Valuation,LCD,2,17,8,6,3,0,0,0,0,0,0,0,0,0,3.73,"Sianis, Sofia G"
FIN,446,63631,Real Estate Financial Markets,LCD,5,14,10,4,2,0,0,0,0,0,0,0,0,0,3.77,"Tchistyi, Alexei V"
FIN,461,32604,Financial Intermediation,LCD,0,18,25,2,0,0,0,0,0,0,0,0,0,0,3.79,"Manouchehri Ira, Rustom D"
FIN,463,65036,Investment Banking,LCD,0,11,5,4,4,5,0,0,0,0,0,0,0,0,3.48,"Reitz, Philip"
FIN,490,69357,Entrepreneurship Thru Acquistn,LCD,17,3,0,0,1,0,0,0,0,0,0,0,0,0,3.95,"Smith, Mark K"
FIN,500,53227,Introduction to Finance,LCD,3,23,2,3,0,0,0,0,0,0,0,0,0,0,3.91,
FIN,500,57831,Introduction to Finance,LCD,6,9,5,0,2,0,0,0,0,0,0,0,0,0,3.83,"Yang, Xi"
FIN,512,32686,Financial Derivatives,LCD,2,13,7,5,2,4,1,0,0,0,0,0,0,0,3.57,"Peterson, Paul E"
FIN,512,40794,Financial Derivatives,LCD,5,10,5,10,33,1,0,0,0,0,0,0,0,0,3.33,"Johnson, Timothy C"
FIN,513,40796,Financial Engineering I,LCD,9,15,1,1,1,0,0,0,0,0,0,0,0,0,3.93,"Johnson, Timothy C"
FIN,521,49206,Advanced Corporate Finance,LCD,5,5,8,4,6,2,0,0,0,0,0,0,0,0,3.53,"Kronlund, Mathias"
FIN,527,65672,Mergers & Acquisitions Topics,LCD,5,14,6,3,4,0,0,2,0,0,0,0,0,0,3.65,"Almeida, Heitor"
FIN,544,68135,Urban Real Estate Valuation,LCD,2,9,6,4,0,0,0,0,0,0,0,0,0,0,3.78,"Sianis, Sofia G"
FIN,546,65034,Real Estate Financial Markets,LCD,2,11,7,4,1,0,0,0,0,0,0,0,0,0,3.76,"Tchistyi, Alexei V"
FIN,551,40802,International Finance,LCD,2,5,4,8,4,4,0,0,0,0,0,0,0,0,3.41,"Chan, Kuo Chi"
FIN,563,65038,Investment Banking,LCD,0,12,10,8,3,2,0,0,0,0,0,0,0,0,3.59,"Reitz, Philip"
FIN,567,65639,Financial Risk Management,LCD,0,16,19,14,13,1,0,0,0,0,0,0,0,0,3.52,"Pearson, Neil D"
FIN,567,65640,Financial Risk Management,LCD,0,22,17,11,4,0,0,1,0,0,0,0,0,0,3.65,"Pearson, Neil D"
FIN,580,69436,Data Analytics,LCD,1,18,26,9,4,0,0,0,0,0,0,0,0,0,3.68,"Zhang, Qingquan"
FIN,580,69623,Data Analytics,LCD,5,9,21,7,5,0,0,0,0,0,0,0,0,1,3.65,"Zhang, Qingquan"
FIN,580,69403,Fin Tech,LCD,3,7,4,10,4,2,0,0,0,0,0,0,0,0,3.51,"Ye, Mao"
FIN,580,69355,Corporate Finance I & II,ONL,14,487,0,55,156,0,0,42,0,0,2,0,6,1,3.6,"Almeida, Heitor"
FIN,580,69356,Corporate Finance I & II,ONL,0,19,0,4,5,0,0,3,0,0,3,0,0,1,3.33,"Almeida, Heitor"
FR,418,50089,Language&Minorities in Europe,LCD,2,16,7,0,2,1,0,0,0,0,0,0,2,0,3.57,"Fagyal, Zsuzsanna"
FSHN,101,32983,Intro Food Science & Nutrition,LEC,0,99,0,24,23,13,11,13,14,4,8,2,19,0,2.91,"Bohn, Dawn M"
FSHN,120,32987,Contemporary Nutrition,LEC,14,360,0,0,136,0,0,52,0,0,16,0,14,2,3.42,"Burkhalter, Toni M"
FSHN,120,57561,Contemporary Nutrition,ONL,0,76,0,0,22,0,0,10,0,0,1,0,2,0,3.52,"Burkhalter, Toni M"
FSHN,232,60344,Science of Food Preparation,LEC,9,19,1,3,2,0,0,4,0,1,0,0,0,0,3.62,"Craft, Jill N"
FSHN,260,33027,Raw Materials for Processing,LEC,5,12,7,4,4,0,2,0,0,0,0,0,0,0,3.64,"Padua, Graciela W"
FSHN,312,64970,Applied Microbiology Methods,LAB,13,13,8,6,0,3,0,0,0,0,0,0,0,0,3.75,"Stasiewicz, Matthew J"
FSHN,329,33016,Communication in Nutrition,LCD,15,11,6,1,0,0,0,0,0,0,0,0,0,0,3.92,"Karduck, Justine M"
FSHN,349,33006,Food Service Sanitation,ONL,0,3,16,7,1,0,1,0,0,0,0,0,0,0,3.55,"Craft, Jill N"
FSHN,398,69133,HM: Professional Issues,LEC,7,6,3,0,1,1,2,1,0,0,1,0,1,0,3.32,"Craft, Jill N"
FSHN,398,69095,Nutritional Physiology II,LEC,3,16,0,0,8,0,0,3,0,0,0,0,0,0,3.53,"Amengual Terras, Jaime"
FSHN,414,65579,Food Chemistry,ONL,0,34,0,0,1,2,0,0,0,0,1,0,0,0,3.82,"Bohn, Dawn M"
FSHN,418,33029,Food Analysis,LEC,2,28,0,0,10,0,0,2,0,0,0,0,0,0,3.67,"Cadwallader, Keith R"
FSHN,421,50422,Pediatric Clinical Nutrition,LCD,3,10,6,5,2,0,0,0,0,0,0,0,0,0,3.72,"Donovan, Sharon M"
FSHN,426,64937,Biochemical Nutrition I,LEC,2,21,1,3,2,0,0,1,0,0,0,0,0,0,3.79,"Pan, Yuan-Xiang"
FSHN,427,33031,Biochemical Nutrition II,LEC,0,46,6,1,4,1,0,0,0,0,0,0,0,0,3.86,"Chen, Hong"
FSHN,460,33036,Food Processing Engineering,LEC,1,26,0,3,11,0,0,3,0,0,0,0,0,0,3.57,"Morris, Scott A"
FSHN,464,64083,Beverage Science & Technology,LEC,0,18,0,2,2,0,0,0,1,0,0,0,0,0,3.75,"Bohn, Dawn M"
FSHN,471,33039,Food & Industrial Microbiology,LEC,6,23,7,10,15,0,1,5,0,0,0,0,0,1,3.47,"Miller, Michael J"
FSHN,502,68602,Advanced Sensory Science,ONL,34,3,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Lee, Soo-Yeun"
GCL,144,65053,Stereotypes & Discrimination,LCD,13,9,1,2,0,0,0,0,0,0,0,0,0,0,3.93,"Stern, Chadly D"
GCL,145,63940,Black Music & Social Justice,LCD,0,16,6,0,0,0,1,0,0,0,0,0,0,0,3.84,"Meyers, John P"
GEOG,101,33253,Global Development&Environment,ONL,56,62,16,6,10,3,3,3,0,0,0,0,2,1,3.74,"Planey, Donald A"
GEOG,103,33301,Earth's Physical Systems,LEC,13,8,3,5,9,3,1,3,5,1,1,1,0,0,3.14,"Cienciala, Piotr"
GEOG,204,46967,Cities of the World,LEC,4,7,1,2,4,0,3,0,1,0,0,0,1,0,3.26,"Kalipeni, Ezekiel"
GEOG,210,33345,Social & Environmental Issues,ONL,7,30,2,3,4,0,1,3,2,0,1,0,2,0,3.45,"Birkenholtz, Trevor"
GEOG,350,59657,Sustainability and the City,LCD,0,10,0,11,7,0,0,0,0,0,0,0,0,0,3.49,"Wilson, David"
GEOG,371,41113,Spatial Analysis,LBD,0,6,2,2,9,5,3,0,1,0,1,0,0,0,3.03,"McLafferty, Sara L"
GEOG,379,44647,Intro to GIS Systems,LEC,6,22,9,1,4,5,1,2,3,1,1,2,1,0,3.25,"Kashem, Md Shakil B"
GEOG,380,61523,GIS II: Spatial Prob Solving,LBD,5,12,4,2,0,1,1,1,2,0,2,0,0,0,3.39,"Kashem, Md Shakil B"
GEOG,440,64796,Business Applications of GIS,LEC,9,10,3,2,1,0,2,0,0,0,0,0,0,0,3.79,"Kwan, Mei-Po"
GEOG,477,56618,Introduction to Remote Sensing,LEC,0,10,5,3,3,0,2,0,0,0,1,0,0,0,3.46,"Diao, Chunyuan"
GEOL,100,33391,Planet Earth,DIS,1,4,5,2,1,2,2,0,1,0,0,0,4,0,2.71,"Long, Ann D"
GEOL,100,33394,Planet Earth,DIS,4,4,2,2,1,2,1,0,3,0,0,0,2,0,2.94,"Long, Ann D"
GEOL,104,63282,Geology of the National Parks,ONL,5,29,26,10,5,2,3,6,3,1,1,0,4,0,3.28,"Pettijohn, Justin C"
GEOL,111,61954,Emergence of Life,ONL,46,26,40,14,15,22,1,6,8,2,1,2,17,2,3.09,"Cole, Todd M"
GEOL,118,46622,Natural Disasters,LEC,21,22,30,28,31,21,11,9,7,8,6,2,14,0,2.85,"Christie, Max L"
GEOL,440,33546,Sedimentology and Stratigraphy,LEC,2,8,5,2,2,2,3,0,0,0,0,0,1,0,3.33,"Best, James L"
GER,102,33564,Beginning German II,LCD,4,6,2,2,2,0,3,0,0,0,0,0,2,0,3.19,"Hunt, Anna E"
GER,103,33571,Intermediate German I,LCD,0,5,0,0,1,3,5,1,5,0,0,0,1,0,2.52,"Frohlich, Johannes"
GER,103,33569,Intermediate German I,LCD,1,2,3,2,6,3,2,2,0,0,1,0,0,0,2.97,"Frohlich, Johannes"
GER,251,60015,Grimm's Fairy Tales in Context,DIS,2,17,3,3,0,2,0,0,1,0,0,0,1,0,3.59,"Stoeckl, Stephanie J"
GER,251,60018,Grimm's Fairy Tales in Context,DIS,8,13,4,0,5,1,0,0,1,0,0,0,1,0,3.58,"Cornell, Megan E"
GER,251,60021,Grimm's Fairy Tales in Context,DIS,6,12,5,1,5,1,0,0,0,0,0,0,0,0,3.71,"Cornell, Megan E"
GER,251,68654,Grimm's Fairy Tales in Context,DIS,1,8,6,5,6,1,0,3,0,1,0,0,0,0,3.31,"Stoeckl, Stephanie J"
GER,251,68656,Grimm's Fairy Tales in Context,DIS,1,8,6,4,7,0,1,1,1,1,0,0,0,0,3.32,"Stoeckl, Stephanie J"
GER,261,60039,The Holocaust in Context,LCD,7,5,11,1,0,1,0,0,0,0,0,0,0,0,3.77,"Hunt, Anna E"
GLBL,100,52239,Intro to Global Studies,LCD,6,10,6,3,0,0,0,0,0,0,0,1,0,0,3.72,"Schrag, David M"
GLBL,100,57933,Intro to Global Studies,LCD,5,11,5,5,1,0,1,0,0,0,0,0,1,0,3.6,"Massey, Erica M"
GLBL,100,60337,Intro to Global Studies,LCD,0,10,7,9,3,0,0,0,0,0,0,0,1,0,3.49,"Pack, Tyler J"
GLBL,100,63491,Intro to Global Studies,LCD,1,11,9,6,1,0,0,1,0,0,0,0,0,0,3.66,"Pack, Tyler J"
GLBL,100,66831,Intro to Global Studies,LCD,8,6,5,1,0,1,0,0,0,0,1,0,0,0,3.7,"Wedig, Timothy E"
GLBL,100,69640,Intro to Global Studies,LCD,11,8,1,2,2,1,0,0,1,0,0,0,1,0,3.58,"Mamer, Emily E"
GLBL,270,64101,Intro Global Markets & Society,LCD,9,13,7,4,0,0,1,1,0,0,0,1,2,0,3.47,"Fogelman, Charles J"
GLBL,296,51435,"Water, Hmn Rights & Dev",LCD,0,12,8,1,1,0,1,0,1,0,0,0,0,0,3.65,"Kilgore, James W"
GLBL,296,62739,Global & Mass Incarceration,LCD,2,11,5,1,0,0,0,1,0,2,0,1,0,0,3.44,"Kilgore, James W"
GLBL,296,63498,Gender & Intl Human Rights Law,LCD,1,18,6,0,0,0,1,0,0,0,0,0,0,0,3.86,"Williams, Amy K"
GLBL,392,56964,Int Diplomacy and Negotiation,LEC,5,1,3,3,7,1,1,1,0,0,0,0,1,1,3.17,"Wedig, Timothy E"
GLBL,450,63496,Poverty Interventions and Eval,LCD,0,11,5,1,1,1,0,0,0,0,0,0,2,0,3.4,"Fogelman, Charles J"
GS,198,65839,DGS Honors Seminar,LCD,11,26,1,0,2,0,0,1,0,0,0,0,0,0,3.89,"Gardiner, Sarah A"
GS,198,65840,DGS Honors Seminar,LCD,23,29,4,0,2,0,0,0,0,0,0,0,0,0,3.94,"Gardiner, Sarah A"
GWS,100,52480,Intro Gender & Women's Studies,DIS,4,6,2,1,5,2,1,2,0,0,0,0,5,0,2.76,"Ezkerra Vegas, Estibalitz"
GWS,100,52489,Intro Gender & Women's Studies,DIS,2,4,3,3,2,1,1,2,2,0,0,1,2,0,2.78,"Ezkerra Vegas, Estibalitz"
GWS,202,61621,Sexualities,DIS,11,7,3,1,4,1,1,3,0,1,0,1,1,0,3.27,"Grogan, Erin E"
GWS,202,61628,Sexualities,DIS,8,8,2,1,1,2,0,0,0,0,2,0,1,1,3.4,"Grogan, Erin E"
GWS,202,61631,Sexualities,DIS,8,4,3,1,3,2,0,1,0,0,0,0,4,0,3.03,"Grogan, Erin E"
GWS,204,68612,Gender in Gaming,LCD,0,6,9,9,4,0,1,0,0,0,0,0,0,0,3.49,"Byrd, Jodi"
HDFS,105,33663,Intro to Human Development,LEC,0,173,0,0,58,0,0,22,0,0,2,0,2,0,3.55,"Brooks, Jan D"
HDFS,105,54376,Intro to Human Development,ONL,53,37,11,7,4,2,3,1,1,0,0,0,1,0,3.76,"Routon, Jasmine"
HDFS,120,33785,Intro to Family Studies,LCD,0,3,8,9,5,6,6,2,3,1,0,0,2,1,2.81,"Jarrett, Robin L"
HDFS,120,58550,Intro to Family Studies,ONL,0,33,0,0,16,0,0,4,0,0,0,0,1,0,3.48,"Hughes, Robert"
HDFS,208,68553,Child Fam with Special Needs,LCD,21,34,0,2,2,0,0,0,0,0,0,0,0,1,3.94,"Brooks, Jan D"
HDFS,220,33807,Families in Global Perspective,LEC,5,22,18,17,15,10,2,7,1,1,2,0,0,2,3.26,"Ferguson, Gail M"
HDFS,225,57315,Close Relationships,LCD,8,13,8,6,5,3,0,0,1,0,2,0,0,0,3.48,"Rice, Tekisha M"
HDFS,290,44214,Intro to Research Methods,LCD,1,11,7,7,5,0,1,3,0,0,0,0,0,0,3.44,"Parsons, Alyssa C"
HDFS,305,39480,Middle Childhood,LCD,3,14,9,7,10,4,1,2,0,0,0,0,0,0,3.43,"Frantz, Kelly M"
HDFS,310,61533,Adult Development,LCD,0,13,11,8,1,0,3,0,0,0,0,0,0,0,3.58,"Kramer, Karen"
HDFS,322,65153,US Latina and Latino Families,LCD,10,10,2,1,9,3,1,2,0,0,1,0,0,0,3.41,"Munoz, Lorraine"
HDFS,408,66795,Hospitalized Children,LCD,4,20,6,0,1,1,0,1,0,0,0,0,0,1,3.81,"Hurth, Emily S"
HDFS,420,33813,Inequality Public Pol & US Fam,LCD,0,25,16,4,1,0,0,0,0,0,0,0,0,0,3.81,"Lleras, Christy L"
HDFS,426,33826,Family Conflict Management,DIS,10,8,5,2,10,0,2,5,0,0,1,0,1,1,3.24,"Thomann Mitchel, Elissa"
HDFS,444,61591,"LGBT Indiv, Fam & Community",LCD,2,7,5,3,3,1,0,0,0,0,0,0,0,0,3.63,"Oswald, Ramona F"
HIST,100,39598,Global History,DIS,0,1,11,5,6,0,0,1,0,0,0,0,0,0,3.38,"Dean, Elizabeth"
HIST,100,39599,Global History,DIS,13,3,2,1,0,0,1,1,0,0,1,0,0,0,3.64,"Kosovych, Silvia"
HIST,100,39600,Global History,DIS,0,2,11,3,2,1,3,1,0,0,0,0,0,0,3.31,"Dean, Elizabeth"
HIST,100,39602,Global History,DIS,0,6,10,2,4,0,0,0,0,0,0,0,0,0,3.61,"Dean, Elizabeth"
HIST,101,65242,History Now!,LCD,2,4,5,5,3,2,1,1,0,0,0,0,3,0,2.99,"Liebersohn, Harry M"
HIST,104,65247,Black Music,DIS,13,8,0,0,2,1,0,0,0,0,0,0,0,0,3.86,"Denby, Eric"
HIST,104,65248,Black Music,DIS,16,3,0,0,0,1,0,1,0,0,0,0,0,0,3.84,"Denby, Eric"
HIST,104,65249,Black Music,DIS,13,7,1,1,1,0,0,0,0,0,0,0,0,0,3.91,"Denby, Eric"
HIST,105,68698,Latin America to Independence,LCD,1,12,7,6,2,0,3,0,0,0,0,1,1,0,3.37,"Brosseder, Claudia R"
HIST,110,39379,History of Africa,LEC,0,5,2,6,7,5,5,1,1,0,0,1,1,1,2.87,"Williams, Beth A"
HIST,120,34085,East Asian Civilizations,DIS,0,2,1,2,3,2,3,2,2,1,0,1,2,0,2.33,"Zhang, Shaodan"
HIST,135,56819,History of Islamic Middle East,LCD,0,1,6,7,7,8,2,2,0,0,0,0,0,1,3.04,"Cuno, Kenneth M"
HIST,141,33846,Western Civ to 1660,DIS,4,8,2,3,4,0,0,1,0,0,0,0,0,0,3.61,"Vaughn, Taryn K"
HIST,141,33847,Western Civ to 1660,DIS,2,6,2,3,3,1,1,0,0,0,0,0,3,0,3.02,"Vaughn, Taryn K"
HIST,141,69524,Western Civ to 1660,LCD,5,5,3,2,2,1,2,2,0,1,1,0,5,0,2.67,"Navalesi, Kent E"
HIST,142,33870,Western Civ Since 1660,DIS,3,8,1,3,2,1,2,0,0,1,0,0,1,0,3.29,"Wright, Peter Q"
HIST,171,66672,US Hist to 1877,DIS,2,5,2,2,8,1,1,0,0,0,0,0,2,1,3.09,"Day, Thomas R"
HIST,171,66673,US Hist to 1877,DIS,3,4,1,4,5,0,2,3,1,0,0,0,1,0,3.01,"Day, Thomas R"
HIST,171,66674,US Hist to 1877,DIS,4,7,2,3,4,0,2,0,1,0,0,1,0,0,3.35,"Day, Thomas R"
HIST,172,34062,US Hist Since 1877,DIS,0,10,7,1,1,1,1,0,1,1,0,0,0,0,3.48,"Ettinger, Sean N"
HIST,221,60135,Modern China,LCD,4,12,4,3,0,1,0,0,0,0,0,0,0,0,3.81,"Fu, Poshek"
HIST,241,50044,History of Ancient Rome,LEC,0,57,0,25,10,0,2,0,0,1,0,0,0,0,3.66,"Mathisen, Ralph W"
HIST,251,34134,Warfare Milit Insts & Soc,LCD,1,4,4,5,9,7,7,3,3,1,0,0,1,0,2.79,"Lynn, John A"
HIST,258,56798,20thC World to Midcentury,LCD,0,10,7,4,3,2,1,0,1,0,0,0,3,0,3.14,"Matsushita, Elizabeth A"
HIST,260,34118,History of Russia,LCD,3,8,13,8,4,5,0,2,0,0,0,0,0,0,3.43,"Steinberg, Mark D"
HIST,264,63376,Technology in Western Society,LCD,11,12,3,0,1,1,0,0,1,0,0,0,0,0,3.81,"Kosovych, Stefan D"
HIST,265,68784,Science in Western Civ,LCD,1,6,6,2,7,3,2,2,0,0,0,0,0,0,3.25,"Sepkoski, David C"
HIST,273,60273,Illinois History,LCD,1,12,3,5,5,2,0,0,2,0,0,0,0,0,3.44,"Oberdeck, Kathryn J"
HIST,274,43548,US & World Since 1917,DIS,3,3,8,3,3,1,1,0,0,0,0,0,0,0,3.52,"Ito, Koji"
HIST,280,68642,Caribbean Latina/o Migration,LCD,0,15,12,5,5,0,0,0,0,0,0,0,0,0,3.67,"Burgos, Adrian"
HIST,281,69523,Constructing Race in America,LCD,3,14,14,5,3,1,0,0,0,0,0,0,1,0,3.6,"Barnes, Teresa A"
HIST,283,34127,Asian American History,LCD,5,15,12,5,2,1,1,2,1,0,0,0,0,0,3.58,"White, Megan S"
HIST,283,69814,Asian American History,LCD,1,10,6,2,5,3,2,4,0,0,0,0,0,0,3.28,"Espiritu, Augusto F"
HIST,287,56788,African-American Women,LCD,2,10,9,5,8,5,4,2,0,0,0,0,3,0,3.09,"Barrett, Marsha E"
HIST,293,68644,The President and the People,LEC,0,7,9,5,2,1,1,0,0,1,0,0,1,1,3.33,"Barrett, Marsha E"
HIST,300,34110,Topics in Film and History,LCD,1,6,4,3,3,1,0,2,0,0,1,0,1,0,3.15,"Reagan, Leslie J"
HIST,310,61754,Global Capitalism in History,LCD,0,13,9,8,3,0,0,0,0,0,0,0,0,0,3.66,"Ali, Tariq O"
HIST,312,69050,Immigrant America,LCD,0,3,11,1,8,3,0,0,2,0,0,0,0,0,3.25,"Schneider, Dorothee"
HIST,334,65224,Modern Palestinian History,LCD,0,2,5,7,7,3,0,0,2,1,0,0,0,0,3.09,"Cuno, Kenneth M"
HIST,361,41761,Euro Thght & Soc Since 1789,LCD,2,4,5,4,3,3,3,0,0,0,0,0,0,1,3.32,"Liebersohn, Harry M"
HIST,374,39415,Civil War and Reconstruction,LCD,3,8,13,3,10,0,0,0,0,0,0,0,1,0,3.47,"Kraszewski, Gracjan A"
HIST,377,32272,United States since 1932,LCD,0,14,10,2,0,2,0,0,1,0,0,0,0,0,3.67,"Toller-Clark, Ian"
HIST,381,60151,Urban History,LCD,2,8,9,3,2,1,2,1,0,0,0,1,0,0,3.41,"Gilbert, Daniel"
HIST,390,56780,Sport and Society,LCD,1,9,12,9,2,0,0,0,0,0,0,0,0,0,3.64,"Burgos, Adrian"
HIST,397,65228,Sexuality in Modern Europe,LCD,0,4,11,9,2,0,0,0,0,1,0,0,0,0,3.47,"Chettiar, Teri A"
HIST,441,32351,The Roman Empire,LCD,0,16,4,2,3,0,1,1,0,0,0,0,0,0,3.65,"Mathisen, Ralph W"
HORT,106,34180,The Sustainable Home Garden,ONL,11,31,15,13,5,1,2,2,2,0,0,0,0,0,3.61,"Taylor, Andrea F"
HORT,107,34181,Introduction to Floral Design,LAB,0,22,0,1,1,0,0,0,0,0,0,0,0,0,3.93,"Noland, Dianne A"
HORT,107,34182,Introduction to Floral Design,LAB,0,17,0,6,2,0,0,2,0,0,0,0,0,0,3.63,"Noland, Dianne A"
HORT,107,34183,Introduction to Floral Design,LAB,0,18,0,1,8,0,0,0,0,0,0,0,0,0,3.68,"Noland, Dianne A"
HORT,107,57410,Introduction to Floral Design,LAB,0,19,1,3,4,0,0,0,0,0,0,0,0,0,3.77,"Noland, Dianne A"
HORT,430,59877,Children and Nature,ONL,39,31,14,8,7,5,4,4,3,1,3,1,4,1,3.38,"Taylor, Andrea F"
HRD,411,62802,Instruct & Train System Design,ONL,0,26,7,2,4,1,2,0,0,0,1,0,0,0,3.64,"Oh, Eunjung"
HRD,472,67663,Learning Technologies,ONL,8,11,2,0,1,0,0,0,0,0,0,0,0,0,3.92,"Huang, Wen-Hao"
HRD,530,61321,Organization Development,ONL,9,14,6,0,1,1,0,0,0,0,0,0,0,1,3.86,"Kuchinke, K P"
HRD,535,69069,Consulting in HRD,ONL,0,13,10,0,2,0,0,0,0,0,0,0,0,0,3.79,"Jacobs, Ronald L"
HRD,585,60763,Program Evaluation,ONL,0,30,0,0,6,0,0,3,0,0,0,0,0,0,3.69,"Hood, Denice W"
IB,100,65059,Biology in Today's World,ONL,64,91,33,12,20,8,8,6,10,4,2,1,29,1,3.19,"Yang, Wendy"
IB,103,34443,Introduction to Plant Biology,LEC,20,19,0,19,23,0,17,8,0,4,2,0,0,0,3.14,"Ming, Ray R"
IB,105,65061,Environmental Biology,ONL,4,14,16,9,12,4,2,1,1,0,0,0,0,0,3.42,"Burnham, Mark B"
IB,108,65714,The Biology of Dinosaurs,ONL,19,21,32,19,20,19,16,7,5,3,3,5,4,0,3.01,"Manaster, Joanne L"
IB,150,34480,Organismal & Evolutionary Biol,LEC,22,78,44,42,52,33,15,18,12,3,7,3,6,1,3.13,"Clegg, Benjamin F"
