Subject,Course,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
FIN,221,32556,Corporate Finance,1,14,7,1,13,4,2,5,0,1,1,0,1,0,3.11,"Xu, Hao"
FIN,221,32562,Corporate Finance,0,3,2,1,8,5,2,1,1,0,0,0,2,0,2.73,"Han, Xue"
FIN,221,32563,Corporate Finance,0,12,2,1,12,2,3,4,1,0,1,0,2,0,2.94,"Han, Xue"
FIN,221,60404,Corporate Finance,1,73,25,23,23,3,4,4,1,0,0,0,0,0,3.57,"Dyer, Michael A"
FIN,241,43820,Fundamentals of Real Estate,1,23,2,3,8,2,0,2,0,0,0,0,0,0,3.58,"Davis, Jeffrey M"
FIN,241,43818,Fundamentals of Real Estate,2,16,2,3,9,3,3,0,0,0,0,0,0,0,3.46,"Perkins, Scott E"
FIN,300,32594,Financial Markets,1,0,3,3,9,5,4,3,2,1,0,0,1,2,2.67,"Smith, Mark K"
FIN,300,32599,Financial Markets,1,1,1,6,6,4,5,2,3,1,0,0,1,2,2.66,"Spencer, Xiangyi X"
FIN,300,32601,Financial Markets,3,1,3,3,2,4,3,2,1,1,0,3,0,0,2.68,"Spencer, Xiangyi X"
FIN,300,40578,Financial Markets,0,0,0,4,7,3,3,6,2,0,1,0,1,1,2.43,"Smith, Mark K"
FIN,300,32602,Financial Markets,0,2,1,3,2,7,2,2,2,1,0,0,3,0,2.39,"Oltheten, Elisabeth"
FIN,300,39481,Financial Markets,0,1,3,1,6,3,5,4,4,3,0,0,1,0,2.41,
FIN,321,44635,Advanced Corporate Finance,3,10,3,3,1,2,0,0,0,0,0,0,0,0,3.7,"Wu, Yufeng"
FIN,321,40593,Advanced Corporate Finance,2,10,3,6,5,5,1,0,0,0,0,0,0,0,3.43,"Wu, Yufeng"
FIN,321,32613,Advanced Corporate Finance,1,7,4,6,5,2,2,0,0,0,0,0,0,0,3.39,"Wu, Yufeng"
FIN,321,32611,Advanced Corporate Finance,5,4,3,4,9,2,2,1,0,0,0,0,0,0,3.31,"Spencer, Xiangyi X"
FIN,321,40591,Advanced Corporate Finance,0,5,2,7,4,3,3,0,1,0,0,0,0,0,3.17,"Peters, Stephen R"
FIN,321,32614,Advanced Corporate Finance,0,8,5,3,4,2,9,0,0,0,0,0,0,0,3.18,"Peters, Stephen R"
FIN,411,55576,Investment & Portfolio Mngt,2,7,3,6,5,2,3,2,0,0,1,0,0,0,3.2,"Ye, Mao"
FIN,411,55575,Investment & Portfolio Mngt,0,1,5,7,4,3,2,1,1,0,0,0,0,0,3.08,"Ye, Mao"
FIN,412,32651,Options and Futures Markets,3,9,9,2,8,4,1,1,1,0,0,0,0,0,3.38,"Peterson, Paul E"
FIN,422,58599,Cases in Corporate Finance,0,8,4,3,4,3,2,0,0,0,0,0,0,0,3.39,"Peters, Stephen R"
FIN,423,32621,Financing Emerging Businesses,0,23,14,4,1,0,0,0,0,0,0,0,0,0,3.81,"Krueger, George J"
FIN,423,32617,Financing Emerging Businesses,0,24,3,4,1,0,0,1,0,0,0,0,0,0,3.79,"Krueger, George J"
FIN,435,63568,Personal Wealth Management,0,40,15,6,4,1,0,0,0,0,0,0,0,0,3.78,"Raskie, Sterling"
FIN,443,46750,Legal Issues in Real Estate,0,12,9,7,6,1,0,0,0,0,0,0,0,0,3.56,"Perkins, Scott E"
FIN,446,63631,Real Estate Financial Markets,3,15,4,6,5,4,1,0,0,0,0,0,0,0,3.54,"Tchistyi, Alexei V"
FIN,461,32604,Financial Intermediation,0,25,5,1,0,0,0,0,0,0,0,0,0,0,3.93,"Manouchehri Ira, Rustom D"
FIN,463,65036,Investment Banking,0,9,5,4,4,0,0,1,0,0,0,0,0,0,3.55,"Metzger, Robert L"
FIN,500,53224,Introduction to Finance,0,19,11,1,2,0,0,0,0,0,1,0,0,0,3.73,"Raskie, Sterling"
FIN,500,57216,Introduction to Finance,0,16,9,1,12,2,2,0,0,0,0,0,0,0,3.48,"Raskie, Sterling"
FIN,500,60289,Introduction to Finance,3,26,4,4,1,0,0,0,0,0,0,0,0,0,3.87,
FIN,500,53227,Introduction to Finance,0,32,5,3,0,0,0,0,0,0,0,0,0,0,3.91,
FIN,500,57831,Introduction to Finance,18,15,1,2,0,0,0,0,0,0,0,0,0,0,3.95,"Yang, Xi"
FIN,511,49390,Investments,6,9,5,4,7,4,2,1,0,0,0,0,0,0,3.42,"Ye, Mao"
FIN,512,32686,Financial Derivatives,0,12,5,12,11,1,1,0,1,0,0,0,0,0,3.39,"Peterson, Paul E"
FIN,512,40794,Financial Derivatives,7,25,4,8,13,5,0,0,0,0,0,0,0,0,3.58,"Johnson, Timothy C"
FIN,514,49205,Financial Engineering II,4,16,7,0,4,1,0,0,0,0,0,0,0,0,3.76,"Widdicks, Martin"
FIN,515,43777,Fixed Income Portfolios,4,11,4,3,10,0,0,0,1,0,0,0,0,0,3.53,"Pennacchi, George G"
FIN,521,49206,Advanced Corporate Finance,4,10,7,7,8,4,0,0,0,0,0,0,0,0,3.49,"Kronlund, Mathias"
FIN,521,65426,Advanced Corporate Finance,3,11,6,5,8,1,0,0,0,0,0,0,0,0,3.57,"Kronlund, Mathias"
FIN,522,40797,Cases in Financial Strategy,0,9,9,6,7,0,1,0,0,0,0,0,0,0,3.51,"Xuan, Yuhai"
FIN,526,59934,Enterprise Risk Management,4,17,7,6,3,0,0,0,0,0,0,0,0,0,3.75,"Trembacki, Mark D"
FIN,527,65672,Mergers & Acquisitions Topics,4,19,0,5,4,0,0,0,0,0,0,0,0,0,3.77,"Almeida, Heitor"
FIN,527,65673,Mergers & Acquisitions Topics,2,30,0,2,6,0,0,2,0,0,0,0,0,0,3.73,"Almeida, Heitor"
FIN,536,62363,Government Insurance Programs,1,8,9,4,4,0,0,0,0,0,0,0,0,0,3.63,"Molitor, David"
FIN,546,65034,Real Estate Financial Markets,3,16,8,2,3,3,0,0,0,0,0,0,0,0,3.69,"Tchistyi, Alexei V"
FIN,551,40802,International Finance,4,7,19,10,3,1,0,0,0,0,0,0,0,0,3.61,"Chan, Kuo Chi"
FIN,563,65038,Investment Banking,0,21,6,11,3,1,0,0,0,0,0,0,0,0,3.67,"Metzger, Robert L"
FIN,567,65639,Financial Risk Management,1,22,17,14,9,2,0,0,0,0,0,0,0,0,3.59,"Pearson, Neil D"
FIN,567,65640,Financial Risk Management,0,17,9,6,6,0,0,0,0,0,0,0,0,0,3.66,"Pearson, Neil D"
FIN,574,61865,Individual Tax Policy,1,12,8,7,3,0,0,0,0,0,0,0,0,0,3.67,"Molitor, David"
FIN,579,58756,Applied Portfolio Management,0,6,1,10,6,2,0,0,0,0,0,0,0,0,3.37,"Waspi, Kevin G"
FIN,580,49200,Cases in Enterprise Risk Mngmt,0,10,9,3,0,0,0,0,0,0,0,0,0,0,3.77,"Vonnahme, Mark C"
FIN,580,66090,Corporate Finance I&II,42,134,0,9,8,0,0,2,0,0,0,0,0,2,3.9,"Almeida, Heitor"
FR,102,32709,Elementary French II,0,3,4,7,5,4,1,0,0,0,0,0,0,0,3.25,"Strole, Nicholas A"
FR,102,32711,Elementary French II,2,6,4,4,3,1,1,1,0,0,0,0,0,0,3.45,"Strole, Nicholas A"
FR,102,32710,Elementary French II,0,5,2,2,6,3,0,1,2,0,2,1,0,0,2.83,"Tarjanyi, Peter"
FR,103,32716,Intermediate French I,1,2,7,0,3,1,3,4,1,0,0,0,1,0,2.87,"Harmon, Anne-Benedicte M"
FR,418,50089,Language&Minorities in Europe,1,12,15,6,0,2,0,0,0,0,0,0,0,0,3.69,"Fagyal, Zsuzsanna"
FSHN,101,32983,Intro Food Science & Nutrition,8,152,0,32,33,14,18,12,10,3,2,4,9,0,3.28,"Bohn, Dawn M"
FSHN,120,32987,Contemporary Nutrition,74,103,61,74,61,45,21,23,14,0,19,0,20,3,3.14,"Tappenden, Kelly A"
FSHN,220,33011,Principles of Nutrition,0,16,0,0,2,0,0,3,0,0,0,0,0,0,3.62,"Helferich, William G"
FSHN,232,60344,Science of Food Preparation,4,18,8,3,6,0,0,0,0,1,0,0,0,0,3.67,"Craft, Jill N"
FSHN,260,33027,Raw Materials for Processing,2,7,8,15,6,1,1,0,0,0,0,1,0,0,3.39,"Padua, Graciela W"
FSHN,312,64970,Applied Microbiology Methods,4,8,7,1,0,3,0,0,0,0,0,0,0,0,3.7,"Stasiewicz, Matthew J"
FSHN,312,64971,Applied Microbiology Methods,3,5,6,4,2,0,1,0,0,0,0,0,0,0,3.6,"Stasiewicz, Matthew J"
FSHN,322,33030,Nutrition and the Life Cycle,23,22,4,0,1,0,0,0,0,0,0,0,0,0,3.95,"Karduck, Justine M"
FSHN,329,33016,Communication in Nutrition,6,23,6,2,0,0,1,0,0,0,0,0,0,0,3.87,"Karduck, Justine M"
FSHN,349,33006,Food Service Sanitation,0,3,3,10,7,2,1,0,0,0,0,0,0,0,3.27,"Craft, Jill N"
FSHN,414,65579,Food Chemistry,0,34,0,5,0,0,0,0,0,0,0,0,0,0,3.91,"Bohn, Dawn M"
FSHN,418,33029,Food Analysis,3,25,0,5,22,0,0,3,0,0,1,0,0,0,3.42,"Cadwallader, Keith R"
FSHN,421,50422,Pediatric Clinical Nutrition,3,7,6,6,2,4,0,1,0,0,0,0,0,0,3.47,"Donovan, Sharon M"
FSHN,427,33031,Biochemical Nutrition II,0,35,2,4,19,1,0,5,0,0,0,0,0,0,3.49,"Chen, Hong"
FSHN,460,33036,Food Processing Engineering,1,27,2,0,7,1,0,7,1,0,1,0,0,0,3.4,"Morris, Scott A"
FSHN,471,33039,Food & Industrial Microbiology,4,24,8,8,8,3,2,2,2,0,1,0,1,0,3.38,"Miller, Michael J"
FSHN,499,49630,Ingredient Technology,4,24,0,1,2,0,1,0,0,0,0,0,0,0,3.86,"Bohn, Dawn M"
FSHN,517,39011,Fermented &Distilled Beverages,0,13,17,12,4,0,0,0,0,0,0,0,0,0,3.62,"Artz, William E"
GCL,125,63922,Experiential Anatomy,1,5,3,6,1,3,1,0,1,0,1,0,2,0,2.96,"Nettl-Fiol, Rebecca C"
GCL,187,65054,"Morality, Methods, & Medicine",2,11,3,3,1,2,0,0,0,0,0,0,0,0,3.7,"Livengood, Jonathan M"
GE,261,60396,Business Side of Engineering,0,30,0,0,18,0,0,8,0,0,3,0,4,0,3.06,"Wildblood, Harry S"
GE,311,33211,Engineering Design Analysis,5,8,2,7,14,5,0,5,2,0,0,1,0,0,3.1,"Reis, Henrique M"
GE,312,33140,Instrumentation and Test Lab,1,9,3,9,14,5,0,4,0,0,3,1,1,0,2.96,"Reis, Henrique M"
GE,400,33216,Engineering Law,0,20,25,13,3,4,1,0,0,0,0,0,0,0,3.59,"Barich, Joseph M"
GE,413,33232,Engrg Design Optimization,2,5,2,3,2,2,0,1,0,0,3,1,1,0,2.83,"Allison, James"
GE,422,64905,Robot Dynamics and Control,1,7,6,7,13,8,7,3,3,0,0,0,0,0,3,"Park, Hae Won"
GE,423,33223,Mechatronics,2,24,6,1,5,1,0,0,0,0,0,0,1,1,3.68,"Block, Daniel J"
GE,424,33219,State Space Design for Control,4,3,9,2,11,10,1,11,3,1,0,0,0,1,2.87,"Beck, Carolyn L"
GE,494,33228,Senior Engineering Project I,7,24,0,1,1,0,0,0,0,0,0,0,0,0,3.95,"Wildblood, Harry S"
GE,495,33231,Senior Engineering Project II,18,35,14,3,0,2,0,0,0,0,0,0,0,0,3.87,"Wildblood, Harry S"
GEOG,101,33249,Global Development&Environment,6,5,4,2,2,0,0,2,0,0,0,0,0,0,3.59,"Heil, Melissa"
GEOG,101,33251,Global Development&Environment,7,8,3,1,2,0,0,1,0,0,0,0,1,0,3.58,"Heil, Melissa"
GEOG,103,33301,Earth's Physical Systems,10,3,3,4,6,4,1,0,0,0,0,0,0,0,3.46,"Cienciala, Piotr"
GEOG,105,53451,The Digital Earth,0,6,3,3,4,4,2,3,2,0,1,0,0,0,2.95,"Cidell, Julie L"
GEOG,106,58742,Geographies of Globalization,12,28,13,12,4,4,2,6,2,1,2,0,5,0,3.23,"Rai, Pronoy"
GEOG,204,46967,Cities of the World,0,0,2,3,8,3,2,4,0,2,1,0,0,0,2.63,"Tripathy, Priyam"
GEOG,210,33345,Social & Environmental Issues,0,8,6,5,14,7,2,6,2,0,3,0,1,0,2.86,"Birkenholtz, Trevor"
GEOG,221,65040,Geographies of Global Conflict,0,12,15,19,10,0,3,1,0,0,1,0,0,0,3.38,"Jefferson, Brian J"
GEOG,371,41113,Spatial Analysis,0,7,2,2,6,0,0,3,2,0,0,0,2,0,2.89,"McLafferty, Sara L"
GEOG,379,44647,Intro to GIS Systems,7,20,7,4,1,2,3,0,1,0,0,0,4,0,3.35,"Kashem, Md Shakil B"
GEOG,380,61523,GIS II: Spatial Prob Solving,3,15,3,1,2,1,3,0,0,0,1,0,0,0,3.55,"Kashem, Md Shakil B"
GEOG,410,46438,Green Development,13,8,3,1,0,0,0,0,0,0,0,0,4,0,3.39,"Pettijohn, Justin C"
GEOG,440,64796,Business Applications of GIS,7,14,4,2,2,0,0,0,0,0,0,0,1,0,3.75,"Kwan, Mei-Po"
GEOG,466,63731,Environmental Policy,0,14,4,8,7,0,0,0,0,0,0,0,3,0,3.31,"Lavey, Warren"
GEOG,483,40413,Urban Geography,0,10,0,15,1,0,0,0,0,0,0,0,0,0,3.58,"Wilson, David"
GEOG,489,41112,Programming for GIS,17,5,2,0,0,0,0,0,0,0,0,1,0,0,3.84,"Zhang, Zhe"
GEOL,100,33391,Planet Earth,0,5,1,5,7,1,3,0,2,0,0,0,0,0,3.1,"Long, Ann D"
GEOL,100,33401,Planet Earth,0,6,5,5,2,2,0,0,1,0,0,0,1,0,3.27,"Zhao, Fangruo"
GEOL,100,33403,Planet Earth,0,12,5,2,0,0,1,2,0,0,1,0,0,0,3.49,"Zhao, Fangruo"
GEOL,100,57215,Planet Earth,13,11,10,5,6,7,8,4,3,1,1,0,7,0,2.9,"Pettijohn, Justin C"
GEOL,104,63282,Geology of the National Parks,6,19,7,1,9,0,0,1,2,0,0,0,0,0,3.59,"Pettijohn, Justin C"
GEOL,111,61954,Emergence of Life,25,45,28,25,18,13,8,7,7,1,3,3,24,0,2.92,"Cole, Todd M"
GEOL,118,46622,Natural Disasters,21,21,21,28,24,25,20,19,9,3,4,3,6,0,2.88,"Johnson, Thomas M"
GEOL,118,58495,Natural Disasters,3,4,3,4,3,0,1,2,1,0,2,0,5,0,2.55,"Malinowski, Jacalyn M"
GEOL,380,33538,Environmental Geology,12,3,6,1,0,2,0,0,0,0,0,0,0,0,3.78,"Altaner, Stephen P"
GEOL,440,33546,Sedimentology and Stratigraphy,0,4,1,2,9,2,1,3,0,0,0,0,0,0,3.05,"Best, James L"
GER,101,33559,Beginning German I,2,7,3,2,1,2,1,2,0,0,1,0,0,0,3.3,"Markiewicz, Sandra"
GER,104,33573,Intermediate German II,1,8,2,6,1,1,1,0,0,0,1,0,1,0,3.29,"Kasper, Bjoern"
GER,251,60015,Grimm's Fairy Tales in Context,2,11,4,0,4,2,0,0,0,0,0,0,0,0,3.65,"Stoeckl, Stephanie J"
GER,251,60018,Grimm's Fairy Tales in Context,2,9,3,7,2,0,1,0,0,0,0,0,0,0,3.61,"Stoeckl, Stephanie J"
GER,251,60021,Grimm's Fairy Tales in Context,3,11,2,2,2,0,1,2,0,0,1,0,0,0,3.47,"Stoeckl, Stephanie J"
GLBL,100,52239,Intro to Global Studies,3,11,4,0,1,0,0,0,1,2,0,0,0,0,3.55,"Hercog, Metka"
GLBL,100,57933,Intro to Global Studies,1,6,9,7,4,0,1,0,0,0,0,0,0,0,3.52,"Fogelman, Charles J"
GLBL,100,60337,Intro to Global Studies,7,11,3,3,1,0,1,0,0,2,0,0,1,0,3.48,"Bonatti, Valeria"
GLBL,100,63491,Intro to Global Studies,4,6,9,4,3,1,0,0,0,0,0,0,0,0,3.63,"Fogelman, Charles J"
GLBL,250,58786,Development,13,4,1,1,4,1,0,0,0,0,0,0,0,0,3.74,"Muniandy, Parthiban"
GLBL,270,64101,Intro Global Markets & Society,1,18,4,3,4,0,0,0,0,0,0,0,0,0,3.76,"Kohli, Tanu"
GLBL,296,60626,Consequences of Civil Conflict,0,13,3,2,3,0,0,0,0,0,0,0,2,0,3.42,"Renn, Duu S"
GLBL,296,62739,Glbl Mass Incarceration,1,11,11,2,3,0,0,0,0,0,0,0,0,0,3.72,"Kilgore, James W"
GLBL,296,63495,NGOs and Development,0,9,4,5,3,1,0,1,0,0,1,1,0,0,3.31,"Kilgore, James W"
GLBL,340,63807,Global Health: Policy & Govern,1,13,0,0,7,0,0,0,0,0,1,0,0,0,3.55,"Sugrue, Noreen M"
GLBL,392,56964,Int Diplomacy and Negotiation,3,8,2,0,3,0,0,4,0,0,1,0,2,0,3.01,"Wedig, Timothy E"
GS,198,65839,DGS Honors Seminar,14,32,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Gardiner, Sarah A"
GWS,100,52485,Intro Gender & Women's Studies,1,13,8,3,5,1,0,1,0,0,1,0,1,0,3.41,"Adamo, Elizabeth L"
GWS,100,52489,Intro Gender & Women's Studies,3,11,5,2,6,2,0,1,0,0,0,0,2,0,3.32,"Adamo, Elizabeth L"
GWS,100,52498,Intro Gender & Women's Studies,1,14,4,2,3,1,0,4,0,0,0,0,3,0,3.16,"Adamo, Elizabeth L"
GWS,202,61628,Sexualities,3,7,6,3,3,1,0,0,0,0,0,0,0,0,3.64,"Cassinelli, Silas M"
GWS,202,61631,Sexualities,0,4,7,4,6,2,1,0,0,0,0,0,1,0,3.23,"Cassinelli, Silas M"
GWS,350,50084,Feminist & Gender Theory,3,1,10,2,0,1,2,1,0,0,3,0,0,0,3.12,"Kashani, Maryam"
GWS,378,56852,Fairy Tales & Gender Formation,0,14,6,4,2,2,0,0,0,0,0,0,0,0,3.67,"O'Brien, Valerie E"
GWS,385,64896,Transnational Sexualities,1,3,6,6,2,0,1,0,0,0,1,0,2,0,3.06,"Ngo, Fiona"
HDFS,105,33663,Intro to Human Development,0,216,0,0,42,0,0,3,0,0,2,0,1,0,3.78,"Brooks, Jan D"
HDFS,105,54376,Intro to Human Development,31,36,18,8,5,3,7,2,2,0,0,1,1,0,3.58,"Mendez, Shawn N"
HDFS,120,33785,Intro to Family Studies,0,61,8,0,13,0,0,6,0,0,0,0,0,0,3.69,"Hughes, Robert"
HDFS,206,33802,Early Childhood Curriculum Dev,0,18,2,2,1,0,0,0,0,0,0,0,0,1,3.87,"Brooks, Jan D"
HDFS,220,33807,Families in Global Perspective,6,17,20,16,14,11,4,6,1,6,1,0,0,0,3.16,"Ferguson, Gail M"
HDFS,225,57315,Close Relationships,22,9,6,4,1,1,0,3,1,0,0,0,1,0,3.6,"Monk, James K"
HDFS,290,44214,Intro to Research Methods,8,7,6,4,2,2,0,2,0,0,0,1,1,1,3.37,"McElwain, Nancy L"
HDFS,301,54385,Infancy & Early Childhood,0,1,9,7,1,1,1,0,0,1,0,1,0,1,3.2,"Coba-Rodriguez, Sarai E"
HDFS,305,39480,Middle Childhood,3,11,6,5,5,8,3,3,1,0,1,0,0,1,3.19,"Frantz, Kelly M"
HDFS,310,61533,Adult Development,2,15,5,6,1,2,0,0,0,0,0,0,0,0,3.7,"Kramer, Karen"
HDFS,405,33816,Adolescent Development,4,6,9,2,4,2,0,2,0,0,0,0,0,0,3.48,"Larson, Reed W"
HDFS,408,62350,Hospitalized Children,0,24,0,0,1,0,0,0,0,0,1,0,0,0,3.85,"Hernandez, Candace E"
HDFS,420,33813,Family Diversity in the U.S.,0,4,10,8,0,1,0,0,0,0,0,0,0,0,3.57,"Lleras, Christy L"
HDFS,426,33826,Family Conflict Management,4,3,2,2,4,3,2,1,0,0,0,0,2,1,2.99,"Ferguson, Gail M"
HIST,101,65244,History Now!,0,8,9,0,4,0,0,0,0,0,0,0,0,0,3.67,"Ali, Tariq O"
HIST,102,66319,Reacting to the Past,1,8,4,0,1,2,1,0,1,0,3,0,0,0,3.14,"Reagan, Leslie J"
HIST,104,65246,Black Music,0,15,19,11,16,2,2,0,0,0,0,0,2,0,3.35,"Hertzman, Marc A"
HIST,110,39379,History of Africa,2,12,4,3,4,5,3,0,0,0,0,0,0,0,3.42,"Nobili, Mauro"
HIST,135,56819,History of Islamic Middle East,0,2,1,7,10,8,0,4,3,0,0,0,0,0,2.84,"Cuno, Kenneth M"
HIST,141,33849,Western Civ to 1660,5,9,5,0,1,0,0,1,0,0,0,0,1,0,3.61,"Bamberger, Benjamin D"
HIST,142,33868,Western Civ Since 1660,0,9,5,3,3,3,0,0,0,0,0,0,0,0,3.54,"Peychev, Stefan P"
HIST,164,65461,The Automobile,0,12,6,4,1,1,0,0,0,0,0,0,0,0,3.71,"Levy, Joshua A"
HIST,221,60135,Modern China,4,12,15,8,5,1,1,0,0,0,0,1,0,0,3.54,"Fu, Poshek"
HIST,227,52350,Modern Japanese History,0,8,4,6,7,3,3,1,0,0,0,0,2,1,3.08,"Wilson, Roderick I"
HIST,251,34134,Warfare Milit Insts & Soc,1,0,6,6,11,10,8,3,4,2,0,0,0,0,2.74,"Lynn, John A"
HIST,258,47978,20thC World to Midcentury,2,6,3,2,3,1,2,0,2,0,0,0,0,0,3.3,"Djordjevic, Stefan"
HIST,259,45890,20thC World from Midcentury,2,13,3,1,7,6,1,2,0,0,1,0,0,0,3.3,"Barnes, Teresa A"
HIST,265,45365,Science in Western Civ,0,7,5,4,0,3,0,1,0,0,0,0,1,0,3.32,"Kosovych, Stefan D"
HIST,268,65277,The Darwinian Revolution,1,15,2,2,0,1,0,0,0,0,0,0,0,0,3.84,"Micale, Mark S"
HIST,273,60273,Illinois History,6,3,12,7,7,1,1,0,0,0,0,0,0,0,3.5,"Oberdeck, Kathryn J"
HIST,275,60140,Afro-American History to 1877,6,4,7,4,4,0,0,0,0,0,0,0,0,0,3.64,"Asaka, Ikuko"
HIST,277,52347,Encounters in Native America,0,5,2,3,4,5,1,1,4,0,0,0,0,0,2.95,"Hughes, Michael W"
HIST,281,39399,Constructing Race in America,6,8,5,0,1,1,0,0,1,0,0,0,2,1,3.4,"Khan, Tariq"
HIST,283,34127,Asian American History,6,22,5,4,5,0,0,0,1,0,0,0,0,0,3.73,"Espiritu, Augusto F"
HIST,300,58587,Topics in Film and History,2,13,7,2,2,1,0,0,0,0,0,0,0,0,3.74,"Steinberg, Mark D"
HIST,339,65225,The Early Russian Empire,0,1,5,10,8,3,1,0,0,0,0,0,0,0,3.21,"Randolph, John W"
HIST,354,44276,Twentieth Century Europe,0,15,6,0,1,1,0,0,0,0,1,0,0,0,3.7,"Todorova, Maria N"
HIST,357,65226,Modern France,0,3,4,7,7,1,2,1,0,0,1,0,0,0,3.13,"Chaplin, Tamara E"
HIST,374,39415,Civil War and Reconstruction,5,9,12,4,9,4,0,1,0,0,0,0,0,0,3.48,"Kraszewski, Gracjan A"
HIST,381,60151,Urban History,1,7,6,7,4,0,0,0,0,0,0,0,1,0,3.44,"McDuffie, Erik S"
HIST,390,56780,Sport and Society,4,12,3,5,4,4,0,0,0,0,0,0,0,1,3.57,"Gilbert, Matthew"
HIST,397,65228,Sexuality in Modern Europe,0,1,6,3,6,2,2,0,0,0,0,0,2,0,2.91,"Chaplin, Tamara E"
HORT,100,34165,Introduction to Horticulture,7,5,11,4,5,3,2,2,2,0,0,1,1,1,3.19,"Voigt, Thomas B"
HORT,105,34179,Vegetable Gardening,52,31,19,12,10,4,3,4,2,0,2,1,5,1,3.47,"Norton, Margaret A"
HORT,106,34180,The Sustainable Home Garden,7,30,27,15,11,6,6,6,0,0,0,0,0,1,3.44,"Voigt, Thomas B"
HORT,107,34181,Introduction to Floral Design,0,17,2,2,8,0,0,0,0,0,0,0,0,0,3.66,"Noland, Dianne A"
HORT,107,34182,Introduction to Floral Design,0,19,3,3,1,1,0,1,0,0,0,0,0,0,3.74,"Noland, Dianne A"
HORT,107,34183,Introduction to Floral Design,0,18,2,3,4,0,1,0,0,0,0,0,0,0,3.7,"Noland, Dianne A"
HORT,107,57410,Introduction to Floral Design,0,15,3,4,7,1,0,0,0,0,0,0,0,0,3.6,"Noland, Dianne A"
HORT,180,34186,Medicinal Plants and Herbology,2,7,11,4,10,8,3,2,3,0,0,0,1,1,3.08,"Riggins, Chance"
HORT,361,63547,Small Fruit Production,3,6,4,2,2,2,1,2,0,0,0,0,1,0,3.26,"Lovell, Sarah T"
HORT,430,59877,Children and Nature,5,74,20,12,15,7,7,3,1,0,0,1,12,3,3.3,"Taylor, Andrea F"
HORT,434,64278,Designing Urban Agriculture,1,8,3,4,3,1,1,1,1,0,0,0,1,0,3.25,"Lovell, Sarah T"
HRD,414,64982,Facilitation Skills,18,3,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Huang, Wen-Hao"
HRD,415,60115,Diversity in the Workplace,0,30,1,3,0,3,1,1,0,0,0,0,0,0,3.76,"Pak, Yoon K"
HRD,440,65698,Work Analysis,0,9,5,1,6,1,0,0,0,0,0,0,0,0,3.56,"Jacobs, Ronald L"
HRD,585,60763,Program Evaluation,3,15,2,0,1,1,0,0,0,0,0,0,0,0,3.86,"Oh, Eunjung"
IB,100,65059,Biology in Today's World,0,133,0,0,79,0,0,34,0,0,15,0,13,1,3.11,"Yang, Wendy"
IB,103,34443,Introduction to Plant Biology,0,6,7,9,16,8,8,13,8,2,4,0,1,0,2.61,"Grennan, Aleel K"
IB,105,65061,Environmental Biology,42,75,47,39,45,17,11,13,8,11,0,1,12,4,3.21,"Catchen, Julian M"
IB,108,65714,The Biology of Dinosaurs,7,9,14,6,7,5,4,2,2,2,1,2,2,0,3.04,"Marcot, Jonathan D"
IB,109,34464,Insects and People,0,22,0,0,12,0,0,5,0,0,3,0,0,0,3.26,"Berenbaum, May R"
IB,150,34568,Organismal & Evolutionary Biol,0,4,2,2,7,2,1,3,0,0,0,0,0,0,3.08,"Clegg, Benjamin F"
IB,150,34569,Organismal & Evolutionary Biol,1,4,5,2,1,2,0,4,0,0,1,1,0,0,3,"Clegg, Benjamin F"
IB,150,34574,Organismal & Evolutionary Biol,0,3,1,2,4,3,5,3,0,0,0,0,0,0,2.86,"Clegg, Benjamin F"
IB,150,34607,Organismal & Evolutionary Biol,1,1,1,0,5,2,4,2,0,4,0,0,1,0,2.41,"Clegg, Benjamin F"
IB,150,34603,Organismal & Evolutionary Biol,0,2,2,0,9,3,1,1,2,1,0,0,0,0,2.83,"Clegg, Benjamin F"
IB,150,65002,Organismal & Evolutionary Biol,2,3,1,2,2,4,8,5,5,2,0,2,3,1,2.26,"Clegg, Benjamin F"
IB,199,40244,Undergraduate Open Seminar,3,15,6,3,3,1,0,1,0,1,1,0,5,1,3.08,"Kendall, Katharina D"
IB,202,34641,Anatomy and Physiology,0,18,16,13,28,21,12,10,10,3,7,2,6,3,2.68,"Anderson, Philip S"
IB,271,45977,Organismal Biology,4,7,4,4,0,3,0,0,0,0,0,0,1,1,3.48,"Cheng-De Vries, Chi-Hing"
IB,302,48172,Evolution,0,23,22,25,36,16,12,2,0,2,1,0,0,2,3.18,"Berlocher, Stewart H"
IB,329,56886,Animal Behavior,0,99,0,0,61,0,0,10,0,0,0,0,0,0,3.52,"Suarez, Andrew"
IB,361,55722,Ecology and Human Health,0,40,42,19,13,6,2,3,0,0,0,0,0,1,3.54,"Allan, Brian F"
IB,364,58831,Genomics and Human Health,0,7,7,2,7,1,0,0,0,0,1,0,0,0,3.4,"Hansen, Allison K"
IB,420,34655,Plant Physiology,4,12,4,3,10,0,1,0,0,0,0,0,0,1,3.56,"Briskin, Donald P"
IB,451,39288,Conservation Biology,11,27,13,8,10,1,0,1,1,0,0,0,0,0,3.65,"Paige, Ken N"
