Subject,Course ,CRN,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
FSHN,125,65155,Intro to Human Nutrition,LEC,0,24,0,0,2,0,0,0,0,0,1,0,0,1,3.81,"Burkhalter, Toni M"
FSHN,140,30236,Introduction to Hospitality,ONL,16,5,3,1,2,0,0,0,0,0,0,0,1,0,3.73,"Craft, Jill N"
FSHN,150,60251,Introduction to Dietetics,LEC,0,29,0,0,2,0,0,0,0,0,0,0,0,1,3.94,"Karduck, Justine M"
FSHN,199,70102,Hot Topics in Sports Nutrition,ONL,0,59,0,0,7,0,0,4,0,0,0,0,6,0,3.49,"Burkhalter, Toni M"
FSHN,220,58093,Principles of Nutrition,LEC,0,41,0,0,15,0,0,5,0,0,1,0,0,0,3.55,"Helferich, William G"
FSHN,232,62851,Science of Food Preparation,LEC,1,2,9,7,3,3,3,5,1,0,1,0,0,0,3,"Craft, Jill N"
FSHN,302,32060,Sensory Evaluation of Foods,LEC,22,4,2,3,0,0,0,0,0,0,0,0,0,0,3.91,"Lee, Soo-Yeun"
FSHN,345,30240,Strategic Operations Mgmt,LEC,0,39,0,0,3,0,0,0,0,0,0,0,0,0,3.93,"Madson, Jessica A"
FSHN,414,30241,Food Chemistry,LEC,0,26,0,9,14,2,0,1,0,0,0,0,0,0,3.53,"Engeseth, Nicki J"
FSHN,416,54484,Food Chemistry Laboratory,LEC,11,8,11,1,6,0,0,0,1,0,0,0,0,0,3.67,"Demejia, Elvira"
FSHN,420,37693,Nutritional Aspects of Disease,LEC,0,47,0,5,12,0,2,4,0,0,1,0,0,0,3.58,"Holscher, Hannah D"
FSHN,426,37690,Biochemical Nutrition I,LEC,2,40,28,1,0,0,0,0,0,0,0,0,0,0,3.86,"Pan, Yuan-Xiang"
FSHN,428,39109,Community Nutrition,LCD,23,14,5,3,0,0,0,1,0,0,0,0,0,0,3.88,"Prescott, Melissa P"
FSHN,450,60252,Dietetics: Professional Issues,LEC,31,6,1,0,2,0,0,1,0,0,0,0,0,0,3.89,"Karduck, Justine M"
FSHN,461,30256,Food Processing I,LEC,0,34,5,7,2,5,2,0,0,2,0,0,0,0,3.58,"Feng, Hao"
FSHN,465,30259,Principles of Food Technology,LEC,14,14,1,3,2,1,1,1,0,0,0,0,0,0,3.75,"Lee, Youngsoo"
FSHN,466,30267,Food Product Development,LEC,0,30,0,7,2,2,0,0,1,0,0,0,0,0,3.72,"Bohn, Dawn M"
FSHN,519,67170,Flavor Chemistry and Analysis,ONL,0,51,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Cadwallader, Keith R"
FSHN,595,50452,Fd Safety for Glbl Fd Security,ONL,16,13,5,3,1,0,0,0,0,0,0,0,0,0,3.88,"Stasiewicz, Matthew J"
GCL,126,66493,Urban Sustainability,LCD,3,9,3,0,4,0,0,1,0,0,0,0,3,0,3.17,"Allred, Dustin"
GCL,143,67168,Mapping Inequalities,LCD,14,4,1,0,2,1,0,2,0,0,0,0,0,0,3.68,"Pintar, Judith A"
GCL,147,65532,Racisms and Public Places,LCD,2,4,4,3,4,1,1,0,0,0,0,0,3,0,2.99,"Salo, Ken E"
GCL,185,67765,"Health, Wellness, & Black Exp",LCD,6,8,0,0,3,0,2,0,0,1,0,0,3,0,3.09,"Smith, Sharde"
GCL,186,67764,Death & Dying,LCD,0,7,0,0,5,2,2,2,2,0,2,0,2,0,2.6,"Manselle, Tonya L"
GCL,195,67766,"Crime, Punishment, & Doc Film",LCD,0,15,5,0,0,1,0,0,0,0,0,0,0,0,3.86,"Johnson, Laurie R"
GEOG,101,67829,Global Development&Environment,ONL,80,67,6,3,5,2,1,2,0,0,0,0,3,0,3.83,"Adovor Tsikudo, Alexander"
GEOG,103,67838,Earth's Physical Systems,ONL,5,11,10,6,12,4,6,11,2,4,4,1,10,1,2.52,"Liu, Dong"
GEOG,204,30335,Cities of the World,LCD,0,14,29,22,14,8,4,10,4,1,0,2,0,0,3.13,"Cidell, Julie L"
GEOG,205,37447,Business Location Decisions,LEC,0,6,1,4,8,1,0,2,2,0,0,0,0,0,3.13,"McLafferty, Sara L"
GEOG,210,32230,Social & Environmental Issues,LEC,1,29,17,5,17,2,1,5,1,0,1,2,2,0,3.27,"Adovor Tsikudo, Alexander"
GEOG,221,66484,Geographies of Global Conflict,LEC,0,31,13,3,3,2,3,0,0,0,0,0,0,0,3.69,"Jefferson, Brian J"
GEOG,379,40685,Intro to GIS Systems,LEC,8,39,11,5,1,6,2,1,2,1,0,0,0,2,3.62,"Kashem, Md Shakil B"
GEOG,412,57408,Geospatial Tech & Society,LEC,2,12,2,3,2,0,2,0,0,0,1,0,1,0,3.4,"Cidell, Julie L"
GEOG,473,40688,Digital Cartography & Map Dsgn,LCD,6,19,0,0,0,2,0,0,0,0,0,0,0,0,3.9,"Kashem, Md Shakil B"
GEOG,477,37460,Introduction to Remote Sensing,LBD,0,12,5,3,2,0,3,0,1,0,0,0,0,1,3.5,"Diao, Chunyuan"
GEOG,479,50135,Spatial Computing & Modeling,LCD,3,18,2,1,0,0,0,0,0,0,0,0,0,0,3.94,"Wang, Shaowen"
GEOG,570,53740,Advanced Spatial Analysis,LCD,0,9,2,7,6,1,0,0,0,0,0,0,0,0,3.49,"McLafferty, Sara L"
GEOL,100,37482,Planet Earth,DIS,7,4,4,0,3,2,0,2,1,0,0,0,0,0,3.42,"Long, Ann D"
GEOL,117,61106,The Oceans,ONL,16,57,32,11,24,19,7,5,5,3,1,0,13,0,3.15,"Pettijohn, Justin C"
GEOL,118,30379,Natural Disasters,LEC,81,38,40,23,32,19,20,16,5,3,2,5,5,1,3.26,"Altaner, Stephen P"
GER,103,32349,Intermediate German I,LCD,5,6,4,3,3,0,0,0,0,0,0,0,1,0,3.53,"Bohlin, Sarah Maria Len"
GER,270,49122,History of Sexuality,LCD,5,12,3,4,5,0,1,0,0,0,0,0,0,0,3.66,"Niekerk, Carl H"
GLBL,100,54575,Intro to Global Studies,LCD,1,6,10,4,4,0,1,1,1,0,0,0,0,0,3.43,"Massey, Erica M"
GLBL,100,61401,Intro to Glbl Stds Crossroads,LCD,1,11,9,4,2,0,0,0,0,0,1,0,0,0,3.62,"Fogelman, Charles J"
GLBL,100,54580,Intro to Global Studies,LCD,1,10,6,2,2,0,0,1,0,0,0,1,0,0,3.54,"Massey, Erica M"
GLBL,220,60293,Governance,LCD,6,15,5,0,0,0,0,0,0,0,0,0,1,0,3.79,"Schrag, David M"
GLBL,240,63656,Global Health,LCD,8,34,7,2,3,1,0,0,0,1,0,1,0,0,3.75,"Bonatti, Valeria"
GLBL,296,70589,Global Homelessness,LCD,0,22,3,1,0,0,0,0,0,0,0,0,0,0,3.94,"Fogelman, Charles J"
GLBL,296,58754,Pol of Belong: Nat/Pop in Euro,LCD,3,14,2,2,0,0,0,1,0,0,0,0,0,0,3.82,"Schrag, David M"
GLBL,350,65017,Poverty in a Global Context,LCD,2,6,9,9,2,0,0,0,0,0,0,0,1,0,3.48,"Fogelman, Charles J"
GS,101,52360,Exploring General Studies,LCD,0,29,1,1,1,0,2,3,1,0,1,0,1,0,3.48,"Shumway, Trent A"
GS,101,52396,Exploring General Studies,LCD,0,29,1,1,1,3,1,1,0,1,0,0,3,0,3.41,"Edwards, Linell D"
GS,101,52365,Exploring General Studies,LCD,0,26,8,0,1,0,1,2,0,1,0,1,0,0,3.62,"Cupps-Miller, Heather A"
GS,101,52393,Exploring General Studies,LCD,0,38,0,0,0,0,0,3,0,0,0,0,2,0,3.67,"Goodloe, Denzel D"
GS,101,52375,Exploring General Studies,LCD,0,39,0,0,0,1,1,0,0,0,0,0,0,0,3.93,"Goodloe, Denzel D"
GS,101,52390,Exploring General Studies,LCD,0,37,1,0,0,1,0,0,0,0,0,0,1,0,3.86,"Mizell, David L"
GS,101,52369,Exploring General Studies,LCD,0,32,2,1,1,0,0,0,0,2,0,0,3,0,3.52,"Carey, Amanda M"
GS,101,52385,Exploring General Studies,LCD,0,32,3,0,0,1,0,1,0,0,1,0,2,0,3.62,"Kelley, Marcus A"
GS,101,52394,Exploring General Studies,LCD,0,31,4,3,0,1,0,0,0,1,0,0,0,1,3.82,"Bryan, Clair E"
GS,101,52367,Exploring General Studies,LCD,0,27,4,2,0,2,1,0,0,1,1,3,0,0,3.45,"Farr, Teresa J"
GS,101,52377,Exploring General Studies,LCD,0,35,0,0,1,2,0,2,0,0,0,0,1,0,3.72,"Cox, Rodger S"
GS,101,52386,Exploring General Studies,LCD,0,38,1,0,0,0,1,0,0,0,1,0,0,0,3.88,"Jamal, Malcolm A"
GS,101,52359,Exploring General Studies,LCD,0,31,5,0,1,0,0,0,0,1,0,0,0,0,3.86,"Sandler, Chaya S"
GS,101,52382,Exploring General Studies,LCD,0,32,2,1,1,0,0,2,0,0,1,0,0,0,3.76,"Halfman, Kelli A"
GS,101,52383,Exploring General Studies,LCD,0,21,8,3,1,1,1,0,0,1,0,1,1,0,3.51,"Morley, Amanda R"
GS,101,52397,Exploring General Studies,LCD,0,32,0,0,0,2,0,0,3,0,0,1,0,0,3.66,"Jackson, Lisa"
GS,101,52388,Exploring General Studies,LCD,0,33,2,2,1,0,1,1,0,0,0,1,0,0,3.76,"Farr, Teresa J"
GS,101,52371,Exploring General Studies,LCD,0,34,3,1,0,0,0,2,0,0,0,0,0,0,3.86,"Walk, Aaron J"
GS,101,52387,Exploring General Studies,LCD,0,33,2,1,0,0,3,1,0,0,0,0,0,0,3.79,"Walk, Aaron J"
GS,101,52392,Exploring General Studies,LCD,0,35,2,1,1,0,2,0,0,0,0,0,0,0,3.86,"Williams, Melissa"
GS,101,52380,Exploring General Studies,LCD,0,37,1,0,0,0,0,0,0,0,0,0,2,0,3.79,"Bailey, Jason M"
GS,101,52398,Exploring General Studies,LCD,0,26,1,1,1,2,0,1,0,0,0,0,0,1,3.79,"Beaty, Brianna L"
GS,101,52401,Exploring General Studies,LCD,0,22,2,2,1,0,0,0,0,0,0,1,6,0,3.11,"Moore, Eugene L"
GS,101,52400,Exploring General Studies,LCD,0,24,0,0,2,0,1,2,0,0,0,0,0,0,3.74,"Masters, Michael D"
GS,101,52402,Exploring General Studies,LCD,0,14,2,6,1,0,2,3,2,0,0,0,2,0,3.14,"Moore, Eugene L"
GS,101,52403,Exploring General Studies,LCD,0,21,3,1,5,1,0,1,1,0,0,0,1,0,3.52,"Williams, Melissa"
GS,101,52399,Exploring General Studies,LCD,0,18,1,0,2,3,0,0,2,0,1,1,1,0,3.27,"Beaty, Brianna L"
GS,101,52793,Exploring General Studies,LCD,22,7,1,0,2,1,0,0,0,0,0,0,0,0,3.89,"Gardiner, Sarah A"
GS,101,52391,Exploring General Studies,LCD,0,26,0,0,2,0,1,0,0,0,0,0,2,0,3.62,"Arnold, Jessica A"
GS,101,52376,Exploring General Studies,LCD,0,28,2,0,1,0,0,0,0,0,0,0,0,0,3.95,"Kim, Jessica Y"
GS,101,52370,Exploring General Studies,LCD,0,30,1,0,1,0,0,0,0,0,0,0,0,0,3.96,"Arnold, Jessica A"
GS,101,52794,Exploring General Studies,LCD,0,20,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Kim, Jessica Y"
GS,101,63651,Exploring General Studies,ONL,0,23,13,5,4,1,1,2,2,0,2,0,5,0,3.15,"Myers, Michael D"
GS,101,52361,Exploring General Studies,LCD,0,16,4,0,2,1,0,0,1,0,1,0,0,0,3.6,"Morley, Amanda R"
GS,101,52404,Exploring General Studies,LCD,0,27,0,0,2,0,0,0,0,0,0,0,0,0,3.93,"Masters, Michael D"
GS,199,72298,Intro to Engineering for PREP,LCD,0,24,0,0,0,0,0,1,0,0,0,1,0,0,3.8,"Holterman, Christopher J"
GS,199,72299,Intro to Engineering for PREP,LCD,0,28,3,0,1,1,0,0,1,0,0,2,0,0,3.66,"Holterman, Christopher J"
GS,199,72288,Intro to Engineering for PREP,LCD,1,30,1,0,1,1,0,0,0,0,0,0,1,0,3.81,"Flack, Corey J"
GS,199,72300,Intro to Engineering for PREP,LCD,0,28,3,1,2,0,0,0,0,0,0,0,0,0,3.89,"Flack, Corey J"
GS,199,72301,Intro to Engineering for PREP,LCD,0,31,2,1,1,0,0,0,0,0,0,0,0,0,3.93,"Sandler, Chaya S"
GWS,100,55561,Intro Gender & Women's Studies,DIS,4,7,4,0,1,2,1,4,0,0,1,0,1,0,3.13,"Delanthamajalu, Shwetha"
GWS,100,55562,Intro Gender & Women's Studies,DIS,2,8,4,3,2,2,0,0,0,0,0,0,1,0,3.46,"Egwuatu, Chibundo A"
GWS,100,55564,Intro Gender & Women's Studies,DIS,0,6,5,6,4,0,1,1,0,0,0,0,2,0,3.15,"Egwuatu, Chibundo A"
GWS,100,55565,Intro Gender & Women's Studies,DIS,1,9,3,4,5,0,0,1,0,0,1,0,1,0,3.29,"Delanthamajalu, Shwetha"
GWS,201,57507,"Race, Gender & Power",LCD,1,7,4,4,4,1,0,1,1,0,1,1,2,1,2.96,"Leon-Boys, Diana"
GWS,255,57987,"Queer Lives, Queer Politics",LCD,1,9,1,5,5,4,1,3,0,0,2,0,0,0,3.11,"Beauchamp, Toby C"
GWS,275,71454,The Politics of Fashion,DIS,1,4,4,4,6,1,0,2,0,0,0,0,1,0,3.16,"Greppi, Teresa M"
GWS,275,71456,The Politics of Fashion,DIS,1,3,2,1,4,3,2,2,1,0,0,2,1,1,2.65,"Greppi, Teresa M"
GWS,275,71460,The Politics of Fashion,DIS,1,9,4,1,2,1,0,2,1,0,0,0,1,0,3.29,"Grogan, Erin E"
GWS,370,42909,Queer Theory,LCD,0,4,7,0,2,4,1,1,1,0,1,0,3,0,2.72,"Ngo, Fiona"
GWS,387,57515,History of Sexuality in U.S.,LCD,2,6,6,1,7,2,1,1,0,1,0,0,2,0,3.08,"Somerville, Siobhan B"
HDFS,101,59642,Issues & Careers in HDFS,LCD,0,33,0,0,9,0,0,7,0,0,1,0,0,0,3.48,"Hughes, Robert"
HDFS,105,37618,Intro to Human Development,LEC,0,194,0,0,51,0,0,9,0,0,4,0,3,1,3.64,"Brooks, Jan D"
HDFS,105,71359,Intro to Human Development,ONL,18,6,4,7,2,3,2,0,0,0,0,0,1,1,3.55,"Thomann Mitchel, Elissa"
HDFS,105,57486,Intro to Human Development,ONL,54,30,11,5,4,1,3,0,1,1,0,0,0,0,3.8,"Theisen, Jaclyn C"
HDFS,120,69915,Intro to Family Studies,ONL,0,59,1,1,38,0,0,5,0,0,0,0,1,0,3.5,"Hughes, Robert"
HDFS,120,67742,Intro to Family Studies,ONL,0,8,8,18,11,6,6,4,3,1,0,1,2,0,2.93,"Kramer, Karen"
HDFS,199,71360,Grief & Loss,LCD,17,15,2,1,3,0,0,0,0,0,0,0,0,0,3.89,"Hurth, Emily S"
HDFS,208,38775,Child Fam with Special Needs,LCD,14,14,3,1,6,2,0,0,1,0,0,0,0,1,3.69,"Brooks, Jan D"
HDFS,220,53614,Families in Global Perspective,LCD,21,16,16,9,11,14,6,3,1,2,1,1,1,1,3.27,"Sahin, Esra"
HDFS,225,38776,Close Relationships,LCD,4,25,4,1,4,1,0,1,0,0,1,0,3,0,3.45,"Ogolsky, Brian G"
HDFS,290,46524,Intro to Research Methods,LCD,4,10,3,4,6,4,2,2,0,0,1,0,2,0,3.12,"McElwain, Nancy L"
HDFS,301,49014,Infancy & Early Childhood,LEC,0,18,12,7,8,4,4,6,3,2,0,0,1,1,3.12,"McBride, Brent A"
HDFS,340,38496,"Gender, Relationshps & Society",LEC,7,17,6,4,4,5,0,6,1,0,0,1,2,1,3.23,"Routon, Jasmine"
HDFS,379,58076,Learning Exp South Africa,LCD,0,55,0,0,1,0,0,0,0,0,0,0,0,1,3.98,"Brooks, Jan D"
HDFS,401,32407,Socialization and Development,LEC,0,42,0,0,13,0,0,1,0,0,1,0,1,0,3.62,"Freeman Bost, Kelly K"
HDFS,405,66263,Adolescent Development,LCD,2,10,10,5,6,4,4,1,1,0,0,0,1,1,3.25,"Frantz, Kelly M"
HDFS,425,32422,Family Stress and Change,LEC,8,22,6,4,3,0,0,1,0,0,2,0,1,0,3.58,"Hardesty, Jennifer L"
HIST,100,55493,Global History,DIS,1,14,3,2,3,0,0,0,1,0,0,0,0,0,3.68,"Kosovych, Stefan D"
HIST,100,55494,Global History,DIS,1,9,5,2,1,3,0,0,0,0,0,0,0,0,3.62,"Larson, Ethan E"
HIST,100,55496,Global History,DIS,1,6,5,3,5,1,0,2,0,0,0,0,0,0,3.39,"Larson, Ethan E"
HIST,100,55499,Global History,DIS,0,7,5,1,6,2,1,0,0,0,0,0,0,0,3.43,"Navalesi, Kent E"
HIST,100,55500,Global History,DIS,2,14,5,0,1,1,0,0,0,0,0,0,0,0,3.83,"Liu, Lingyan"
HIST,100,55501,Global History,DIS,0,3,9,2,3,1,2,1,0,0,0,0,2,0,3.04,"Navalesi, Kent E"
HIST,100,55502,Global History,DIS,0,12,7,1,2,0,1,0,1,0,0,0,1,0,3.48,"Kosovych, Stefan D"
HIST,100,67151,Global History,DIS,0,10,9,2,1,0,0,0,0,0,0,0,0,0,3.76,"Liu, Lingyan"
HIST,100,67152,Global History,DIS,0,11,6,3,2,0,0,0,0,0,0,0,0,1,3.73,"Kosovych, Stefan D"
HIST,100,71407,Global History,DIS,1,10,3,1,4,2,1,0,0,0,0,0,1,0,3.39,"Larson, Ethan E"
HIST,100,44161,Global History,LEC,7,6,1,2,4,3,2,2,1,1,0,0,0,0,3.24,"Peychev, Stefan P"
HIST,103,71560,History of Everything,DIS,0,8,4,7,1,1,0,0,0,0,0,0,1,0,3.44,"Duncan, Leanna D"
HIST,103,71561,History of Everything,DIS,0,6,5,3,3,3,3,0,0,0,0,0,1,0,3.18,"Duncan, Leanna D"
HIST,103,71562,History of Everything,DIS,1,8,4,4,3,1,1,0,1,0,0,0,0,0,3.46,"Duncan, Leanna D"
HIST,141,39268,Western Civ to 1660,DIS,0,3,0,1,10,2,2,1,0,0,0,1,1,0,2.76,"Chmiel, Agata A"
HIST,141,39270,Western Civ to 1660,DIS,0,3,3,0,10,2,0,3,0,0,0,0,0,0,3.06,"Chmiel, Agata A"
HIST,141,45764,Western Civ to 1660,DIS,2,0,1,2,7,5,0,0,3,0,1,0,1,0,2.67,"Hein, Rhiannon A"
HIST,141,45765,Western Civ to 1660,DIS,0,3,1,5,6,3,1,2,1,0,0,0,0,0,3.02,"Chmiel, Agata A"
HIST,142,34091,Western Civ Since 1660,DIS,1,3,3,5,4,3,1,2,0,0,0,0,0,0,3.18,"Tiglay, Fatma Pelin"
HIST,142,34055,Western Civ Since 1660,DIS,0,4,4,2,4,4,1,2,1,0,0,1,1,0,2.86,"Tiglay, Fatma Pelin"
HIST,171,34103,US History to 1877,DIS,1,4,3,6,3,2,0,0,1,0,0,0,3,0,2.91,"Kosovych, Silvia"
HIST,171,34115,US History to 1877,DIS,2,4,7,0,4,2,1,1,0,0,0,0,0,0,3.4,"Kosovych, Silvia"
HIST,171,34126,US History to 1877,DIS,2,5,3,3,5,2,0,2,0,0,0,0,1,0,3.19,"Takauchi, Yuki"
HIST,172,34197,US History Since 1877,DIS,0,1,7,4,5,2,0,0,0,0,1,1,0,0,3.1,"Toller-Clark, Ian"
HIST,172,34233,US History Since 1877,DIS,3,2,5,5,2,2,0,0,0,0,2,0,0,0,3.25,"Hagedorn, Olivia M"
HIST,240,70104,Ancient Greek Civilization,LCD,0,18,0,6,4,0,0,5,0,0,0,0,0,0,3.45,"Mathisen, Ralph W"
HIST,257,71661,"Terrorism, Past and Present",LCD,2,1,5,3,8,5,2,6,3,0,0,0,1,0,2.76,"Lynn, John A"
HIST,258,54190,20thC World to Midcentury,LCD,14,2,0,2,1,1,2,0,0,0,1,0,6,0,2.83,"Adamo, Elizabeth L"
HIST,259,69361,20thC World from Midcentury,LCD,12,7,11,1,1,1,0,1,0,0,0,0,0,0,3.75,"Ito, Koji"
HIST,268,70838,The Darwinian Revolution,LCD,0,2,5,6,5,1,1,0,0,0,0,0,1,0,3.16,"Sepkoski, David C"
HIST,269,40160,Jewish History Since 1700,ONL,12,9,8,2,2,2,0,0,0,0,1,0,4,0,3.31,"Avrutin, Eugene M"
HIST,276,62739,Afro-American Hist Since 1877,LCD,0,12,11,7,12,2,0,1,0,0,0,0,0,0,3.44,"Mumford, Kevin"
HIST,277,30361,Encounters in Native America,LCD,3,24,2,3,2,3,0,0,0,0,0,0,1,0,3.67,"Marshall, Lindsay"
HIST,280,34286,Caribbean Latina/o Migration,LCD,1,17,18,8,2,0,1,0,0,0,0,0,0,0,3.68,"Burgos, Adrian"
HIST,281,71408,Constructing Race in America,DIS,0,10,6,2,4,0,0,0,0,0,1,0,1,0,3.4,"Williams, Beth A"
HIST,281,71412,Constructing Race in America,DIS,0,6,5,4,4,3,0,0,0,0,1,0,1,0,3.2,"Williams, Beth A"
HIST,283,72182,Asian American History,LCD,1,12,5,3,13,5,1,2,1,0,0,0,2,0,3.13,"Espiritu, Augusto F"
HIST,286,70121,US Gender History Since 1877,LCD,3,12,5,3,6,2,8,3,0,1,0,0,0,0,3.2,"Reagan, Leslie J"
HIST,310,70123,Global Capitalism in History,LCD,10,6,7,2,1,1,0,0,1,0,0,0,0,0,3.7,"Khan, Tariq"
HIST,311,71397,Global History of Intelligence,LCD,0,11,5,4,9,0,1,1,0,0,1,0,1,0,3.27,"Brennan, James R"
HIST,338,70887,Egypt Since World War I,LCD,0,3,6,3,3,7,2,0,0,0,0,0,0,0,3.18,"Cuno, Kenneth M"
HIST,347,46027,Protestant & Catholic Refs,LCD,0,5,5,3,7,1,2,1,0,0,0,0,0,1,3.28,"Koslofsky, Craig M"
HIST,353,47547,European History 1918 to 1939,LCD,0,12,8,7,5,2,0,0,0,0,0,0,0,1,3.56,"Jaimes, Marco"
HIST,354,30369,Twentieth Century Europe,LCD,0,14,3,4,2,1,1,0,0,0,1,0,0,1,3.55,"Todorova, Maria N"
HIST,358,71650,History Harvest,LCD,7,8,4,2,0,0,0,2,0,0,0,0,0,0,3.71,"Oberdeck, Kathryn J"
HIST,439,30376,The Ottoman Empire,LCD,0,11,5,2,5,2,0,0,0,0,0,0,0,1,3.59,"Todorova, Maria N"
HORT,100,32590,Introduction to Horticulture,LEC,22,7,0,4,3,0,0,1,0,0,0,0,0,0,3.79,"Harper, Erin E"
HORT,105,34279,Vegetable Gardening,LEC,70,12,0,4,2,0,2,0,0,0,2,3,0,0,3.75,"Harper, Erin E"
HORT,106,30924,The Sustainable Home Garden,ONL,7,23,13,8,7,7,2,2,1,0,1,0,2,0,3.36,"Taylor, Andrea F"
HRD,400,63752,Principles of HRE,ONL,6,24,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Kuchinke, K P"
HRD,411,70937,Instruct & Train System Design,ONL,0,29,6,7,1,0,1,0,0,0,1,0,5,1,3.35,"Oh, Eunjung"
HRD,411,70423,Instruct & Train System Design,ONL,0,16,1,2,0,2,0,0,0,0,0,0,2,0,3.46,"Oh, Eunjung"
HRD,472,71865,Learning Technologies,ONL,48,3,4,2,0,0,0,0,0,0,0,0,0,0,3.95,"Huang, Wen-Hao"
IB,100,66845,Biology in Today's World,ONL,55,56,25,14,5,12,4,6,2,1,1,2,28,2,3.12,"Chen, Liqing"
IB,104,35525,Animal Biology,LAB,1,1,8,0,4,3,2,3,1,0,0,0,0,0,3.03,"Francis, Bettina M"
IB,105,55520,Environmental Biology,LEC,0,23,0,0,5,0,0,1,0,0,0,0,1,0,3.63,"Harmon-Threatt, Alexandra"
IB,105,66854,Environmental Biology,ONL,65,33,18,13,11,7,5,5,5,1,4,3,11,1,3.26,"Punyasena, Surangi W"
IB,108,69966,The Biology of Dinosaurs,ONL,26,0,21,10,7,10,6,5,1,3,3,2,5,2,2.99,"Manaster, Joanne L"
IB,150,35460,Organismal & Evolutionary Biol,LEC,13,86,66,54,78,59,41,33,20,13,16,6,22,3,2.84,"Clegg, Benjamin F"
IB,150,67787,Organismal & Evolutionary Biol,LEC,4,20,9,15,5,11,3,5,3,4,2,0,2,0,3.04,"Clegg, Benjamin F"
IB,151,35645,Organismal & Evol Biol Lab,LAB,0,10,4,2,2,0,0,2,0,0,1,0,0,0,3.44,"Cameron, Sydney A"
IB,151,58733,Organismal & Evol Biol Lab,LAB,0,5,7,2,6,1,0,0,0,0,0,0,0,0,3.48,"Cameron, Sydney A"
IB,151,35664,Organismal & Evol Biol Lab,LAB,0,8,4,5,3,0,1,0,0,0,0,0,1,0,3.39,"Cameron, Sydney A"
IB,151,35673,Organismal & Evol Biol Lab,LAB,0,13,3,0,4,0,1,0,0,0,0,0,0,0,3.68,"Cameron, Sydney A"
IB,199,41563,Undergraduate Open Seminar,DIS,0,76,0,0,6,0,0,0,0,0,1,0,0,0,3.89,"Arias, Lily"
IB,204,49804,Genetics,LEC,0,42,25,24,70,19,15,23,6,5,2,0,9,2,2.89,"Heath, Katy D"
IB,270,46682,Evolution of Molecules & Cells,LEC,0,13,4,4,1,1,0,0,0,0,0,0,0,0,3.72,"Abolins-Abols, Mikus"
IB,303,68278,Anatomy,LEC,0,10,6,3,17,3,4,7,0,0,3,0,2,0,2.86,"Anderson, Philip S"
IB,360,58032,Evolution and Human Health,DIS,1,45,0,0,1,0,0,2,0,0,0,0,0,0,3.9,"Rivera-Colon, Angel G"
IB,360,58032,Evolution and Human Health,ONL,3,63,0,0,1,0,0,3,0,0,0,0,0,0,3.9,"Rivera-Colon, Angel G"
IB,360,59719,Evolution and Human Health,DIS,2,18,0,0,0,0,0,1,0,0,0,0,0,0,3.9,"Rivera-Colon, Angel G"
IB,362,70371,Marine Biology,LEC,2,27,12,10,14,4,5,3,0,0,0,0,0,0,3.42,"Caceres, Carla E"
IB,372,49618,Ecology and Evolution,LEC,6,10,3,0,2,0,0,0,0,0,0,0,0,0,3.86,"Berlocher, Stewart H"
IB,411,62360,Bioinspiration,ONL,30,22,8,12,4,2,2,3,0,2,0,0,8,1,3.31,"Alleyne, Marianne"
IB,452,35413,Ecosystem Ecology,LEC,2,11,13,5,4,2,3,1,0,0,0,0,2,0,3.32,"Yang, Wendy"
IB,462,54272,Mammalogy,LEC,0,8,3,3,1,1,1,2,0,1,1,0,0,0,3.21,"Schooley, Robert L"
IB,494,65547,Theoretical Biology + Models,LCD,6,10,7,2,0,0,0,0,0,0,0,0,0,0,3.85,"O'Dwyer, James P"
IB,496,72238,Analysis of Biological Data in,LCD,2,22,2,2,1,0,0,0,0,0,0,0,0,0,3.9,"Fuller, Becky C"
IE,300,53217,Analysis of Data,LEC,0,12,3,6,15,6,9,9,2,3,6,2,2,0,2.58,"Vogiatzis, Chrysafis"
IE,300,61376,Analysis of Data,LEC,3,7,13,3,14,13,5,6,6,2,5,3,1,0,2.69,"King, Douglas M"
IE,310,31822,Determin Models in Optmzation,LCD,2,11,12,11,12,11,10,2,5,8,5,2,6,0,2.58,"Chandrasekaran, Karthekey"
IE,360,61503,Facilities Planning and Design,LEC,5,24,7,18,11,3,4,2,0,1,0,0,0,0,3.43,"Marla, Lavanya"
IE,400,30400,Design & Anlys of Experiments,LCD,3,14,4,3,25,6,0,3,0,0,1,0,1,0,3.2,"Chronopoulou, Alexandra"
IE,405,71532,Computing for ISE,LCD,7,13,13,12,3,6,0,0,0,0,0,0,0,0,3.59,"Garg, Jugal"
IE,410,30396,Adv Stochastic Process & Appl,PKG,1,9,0,5,6,3,0,3,0,0,1,1,3,0,2.91,"Jacobson, Sheldon H"
IE,411,62888,Optimization of Large Systems,LCD,4,8,7,5,3,0,0,0,0,0,0,0,0,0,3.7,"Chen, Xin"
IE,412,30397,OR Models for Mfg Systems,LCD,1,3,4,5,2,4,2,0,2,0,0,1,0,0,3.05,"King, Douglas M"
