Year,Term,TermYear,Course,Course Title,ACP,CS,HUM,NAT,QR,SBS
2018,Fall,2018-fa,SPAN 246,Gender & Sexuality in Latina/o Literature,,US,LA,,,
2018,Fall,2018-fa,SPED 117,The Culture of Disability,,,HP,,,
2018,Fall,2018-fa,SPED 322,Intro Intellectual Disability,,,,,,BSC
2018,Fall,2018-fa,STAT 100,Statistics,,,,,QR1,
2018,Fall,2018-fa,STAT 200,Statistical Analysis,,,,,QR1,
2018,Fall,2018-fa,STAT 212,Biostatistics,,,,,QR1,
2018,Fall,2018-fa,THEA 101,Introduction to Theatre Arts,,,LA,,,
2018,Fall,2018-fa,THEA 102,Text to Stage,,,LA,,,
2018,Fall,2018-fa,THEA 110,Broadway Musicals,,WCC,LA,,,
2018,Fall,2018-fa,THEA 210,The Tragic Spirit,,WCC,LA,,,
2018,Fall,2018-fa,THEA 260,Intro Asian American Theatre,,US,,,,
2018,Fall,2018-fa,THEA 262,Literature of Modern Theatre,ACP,,LA,,,
2018,Fall,2018-fa,THEA 263,Intro African American Theat,,US,,,,
2018,Fall,2018-fa,THEA 323,The Comic Imagination,ACP,WCC,LA,,,
2018,Fall,2018-fa,TRST 201,Intro to Translation Studies,,,LA,,,
2018,Fall,2018-fa,TSM 311,Humanity in the Food Web,ACP,,HP,,,
2018,Fall,2018-fa,UKR 113,Ukrainian Culture,,WCC,LA,,,
2018,Fall,2018-fa,UP 116,Urban Informatics I,,,,,QR1,
2018,Fall,2018-fa,UP 185,Cities in a Global Perspective,,WCC,,,,SS
2018,Fall,2018-fa,UP 205,Ecology & Environmental Sustainability,,,,LS,,
2018,Fall,2018-fa,UP 210,Environmental Economics,,,,,,SS
2018,Fall,2018-fa,UP 260,Social Inequality and Planning,,,,,,SS
2018,Fall,2018-fa,UP 312,Communication for Planners,ACP,,,,,
2018,Fall,2018-fa,UP 316,Urban Informatics II,,,,,QR2,
2018,Fall,2018-fa,WRIT 303,Writing Across Media,ACP,,,,,
2018,Fall,2018-fa,YDSH 220,Jewish Storytelling,,WCC,LA,,,
2018,Fall,2018-fa,YDSH 320,Lit Responses to the Holocaust,,WCC,LA,,,
