CourseName,PrereqName,ConcurrentAllowed,PrereqGroupNum
GWS 464,GWS 370,False,0
HDFS 206,HDFS 105,False,0
HDFS 208,HDFS 105,False,0
HDFS 290,HDFS 105,False,0
HDFS 301,HDFS 105,False,0
HDFS 301,PSYC 216,False,0
HDFS 305,HDFS 105,False,0
HDFS 310,HDFS 105,False,0
HDFS 335,HDFS 105,False,0
HDFS 405,HDFS 105,False,0
HDFS 405,PSYC 100,False,0
HDFS 408,HDFS 105,False,0
HDFS 420,HDFS 120,False,0
HDFS 426,HDFS 120,False,0
HDFS 444,SOC 100,False,0
HDFS 550,HDFS 450,False,0
HDFS 582,HDFS 590,False,0
HDFS 594,HDFS 590,False,0
HEBR 202,HEBR 201,False,0
HEBR 404,HEBR 403,False,0
HIST 493,HIST 492,False,0
HIST 493,HIST 499,True,1
HIST 499,HIST 492,False,0
HIST 594,HIST 593,False,0
HNDI 202,HNDI 201,False,0
HNDI 404,HNDI 403,False,0
HNDI 406,HNDI 405,False,0
HORT 341,NRES 201,False,0
HORT 341,HORT 100,False,0
HORT 361,HORT 100,False,0
HORT 361,IB 103,False,0
HT 511,HT 510,False,0
IB 151,IB 150,True,0
IB 202,MCB 150,False,0
IB 202,IB 150,False,1
IB 271,IB 270,False,0
IB 302,IB 204,False,0
IB 405,IB 204,False,0
IB 416,MATH 220,False,0
IB 416,MATH 221,False,0
IB 416,MATH 234,False,0
IB 416,ANSC 221,False,1
IB 416,IB 204,False,1
IB 420,CHEM 232,False,0
IB 420,IB 103,False,1
IB 420,IB 150,False,1
IB 420,MCB 150,False,1
IB 432,IB 150,False,0
IB 432,IB 204,False,1
IB 434,IB 202,False,0
IB 435,IB 202,False,0
IB 435,IB 203,False,0
IB 442,MCB 300,False,0
IB 451,IB 203,False,0
IB 461,IB 203,False,0
IB 464,IB 302,False,0
IB 472,MCB 150,False,0
IB 472,IB 204,False,1
IB 473,IB 204,False,0
IB 473,IB 270,False,0
IB 473,MCB 250,False,0
IE 300,MATH 241,False,0
IE 310,MATH 257,True,0
IE 310,MATH 415,True,0
IE 330,IE 300,False,0
IE 340,PSYC 100,False,0
IE 361,IE 310,False,0
IE 370,IE 310,False,0
IE 370,IE 300,False,1
IE 371,IE 310,False,0
IE 371,IE 300,False,1
IE 420,IE 300,False,0
IE 511,IE 411,False,0
IE 511,MATH 482,False,0
IE 514,IE 411,False,0
IE 517,IE 523,True,0
IE 525,IE 523,False,0
IE 531,CS 225,False,0
IE 531,IE 411,False,1
IE 533,IE 411,False,0
IE 533,MATH 213,False,1
IE 533,IE 300,False,2
IS 203,MATH 112,False,0
IS 205,IS 203,False,0
IS 206,IS 205,False,0
IS 206,CS 101,False,0
IS 206,CS 105,False,0
IS 206,ECE 120,False,0
IS 249,IS 101,False,0
IS 249,IS 202,False,0
IS 269,IS 101,False,0
IS 269,IS 202,False,0
IS 304,IS 204,False,0
IS 304,IS 236,False,0
IS 305,IS 205,False,0
IS 305,CS 101,False,0
IS 305,CS 105,False,0
IS 305,ECE 120,False,0
IS 308,IS 202,False,0
IS 309,IS 202,False,0
IS 439,IS 430,False,0
IS 477,IS 205,False,0
IS 477,STAT 207,False,0
IS 490,IS 202,False,0
IS 517,IS 507,False,0
IS 530,IS 505,True,0
IS 530,IS 501,True,0
IS 530,IS 505,True,0
IS 530,IS 530,True,0
IS 557,IS 577,False,0
IS 557,IS 517,False,0
IS 557,CS 412,False,0
IS 557,CS 446,False,0
IS 559,IS 559,False,0
IS 575,IS 505,False,0
IS 575,IS 501,False,0
IS 585,IS 505,False,0
IS 585,IS 501,False,0
IS 589,IS 592,False,0
IS 599,IS 599,False,0
ITAL 102,ITAL 101,False,0
ITAL 103,ITAL 102,False,0
ITAL 104,ITAL 103,False,0
ITAL 310,ITAL 210,False,0
ITAL 390,ITAL 104,False,0
JAPN 202,JAPN 201,False,0
JAPN 204,JAPN 203,False,0
JAPN 306,JAPN 305,False,0
JAPN 441,JAPN 440,False,0
JOUR 210,JOUR 200,False,0
JOUR 215,JOUR 210,False,0
JOUR 217,JOUR 340,True,0
JOUR 217,JOUR 445,True,0
JOUR 317,JOUR 217,False,0
JOUR 317,JOUR 340,False,0
JOUR 335,JOUR 210,False,0
JOUR 340,JOUR 215,False,0
JOUR 417,JOUR 317,False,0
JOUR 417,JOUR 340,False,0
JOUR 425,JOUR 215,False,0
JOUR 440,JOUR 240,False,0
JOUR 440,JOUR 340,False,0
JOUR 445,JOUR 340,False,0
JOUR 472,JOUR 210,False,0
JOUR 472,JOUR 400,False,0
JOUR 480,JOUR 210,False,0
KIN 340,KIN 140,False,0
KIN 340,PSYC 100,False,0
KIN 386,KIN 352,False,0
KIN 442,KIN 249,False,0
KIN 443,KIN 340,False,0
KIN 470,KIN 352,False,0
KOR 202,KOR 201,False,0
KOR 204,KOR 203,False,0
KOR 222,KOR 221,False,0
KOR 242,KOR 241,False,0
KOR 306,KOR 305,False,0
KOR 441,KOR 440,False,0
LA 234,LA 233,False,0
LA 250,GEOL 100,False,0
LA 250,GGIS 103,False,0
LA 281,LA 280,False,0
LA 281,LA 234,True,1
LA 336,LA 335,False,0
LA 343,LA 342,False,0
LA 438,LA 336,False,0
LA 534,LA 433,False,0
LA 539,LA 534,False,0
LAS 292,LAS 291,False,0
LAST 490,LAST 170,False,0
LAT 102,LAT 101,False,0
LAT 201,LAT 102,False,0
LAT 411,LAT 202,False,0
LAT 493,LAT 401,False,0
LAT 520,LAT 491,False,0
LAW 625,LAW 606,False,0
LAW 634,LAW 633,False,0
LAW 648,LAW 647,False,0
LAW 694,LAW 682,True,0
LEAD 380,LEAD 260,False,0
LEAD 460,LEAD 260,False,0
LEAD 460,LEAD 380,False,1
LER 440,ECON 302,False,0
LING 221,SHS 121,False,0
LING 270,LING 100,False,0
LING 301,LING 100,False,0
LING 302,LING 100,False,0
LING 304,LING 100,False,0
LING 307,LING 100,False,0
LING 321,SHS 221,False,0
LING 406,LING 100,False,0
LING 406,LING 400,False,0
LING 406,CS 225,False,0
LING 406,STAT 200,False,0
LING 406,STAT 212,False,0
LING 406,STAT 400,False,0
LING 406,CS 361,False,0
LING 413,LING 100,False,0
LING 413,LING 400,False,0
LING 413,CS 225,False,0
LING 413,STAT 200,False,0
LING 413,STAT 212,False,0
LING 413,STAT 400,False,0
LING 413,CS 361,False,0
LING 427,PSYC 210,False,0
LING 427,PSYC 224,False,0
LING 427,PSYC 248,False,0
LING 427,LING 225,False,0
LING 427,SHS 170,False,0
LING 430,LING 400,False,0
LING 446,LING 402,False,0
LING 490,LING 100,False,0
LING 490,LING 400,False,0
LING 502,LING 401,False,0
LING 506,LING 406,False,0
LING 514,LING 425,False,0
LING 514,LING 400,False,1
LING 551,LING 501,False,0
LING 551,LING 507,False,0
LLS 215,AAS 100,False,0
LLS 215,AFRO 100,False,0
LLS 215,AIS 101,False,0
LLS 215,LLS 100,False,0
LLS 308,SPAN 228,False,0
LLS 316,PS 101,False,0
LLS 387,LLS 100,False,0
LLS 479,LLS 100,False,0
LLS 490,LLS 385,False,0
MACS 260,MACS 140,False,0
MACS 260,MACS 150,False,0
MACS 480,MACS 370,False,0
MACS 481,MACS 370,False,0
MATH 103,MATH 112,False,0
MATH 124,MATH 112,False,0
MATH 213,MATH 220,False,0
MATH 213,MATH 221,False,0
MATH 225,MATH 220,False,0
MATH 225,MATH 221,False,0
MATH 227,STAT 107,False,0
MATH 231,MATH 220,False,0
MATH 231,MATH 221,False,0
MATH 241,MATH 231,False,0
MATH 257,CS 101,False,0
MATH 257,MATH 220,False,1
MATH 257,MATH 221,False,1
MATH 285,MATH 241,False,0
MATH 347,MATH 231,False,0
MATH 357,CS 101,False,0
MATH 357,CS 105,False,0
MATH 357,CS 124,False,0
MATH 357,ECE 220,False,0
MATH 357,MATH 241,False,1
MATH 357,MATH 225,False,2
MATH 357,MATH 257,False,2
MATH 357,MATH 415,False,2
MATH 357,MATH 416,False,2
MATH 357,ASRM 406,False,2
MATH 357,BIOE 210,False,2
MATH 357,MATH 225,False,3
MATH 357,MATH 257,False,3
MATH 357,MATH 415,False,3
MATH 357,MATH 416,False,3
MATH 357,ASRM 406,False,3
MATH 362,MATH 257,False,0
MATH 362,MATH 416,False,0
MATH 402,MATH 241,False,0
MATH 402,MATH 347,False,1
MATH 403,MATH 241,False,0
MATH 403,MATH 347,False,1
MATH 412,MATH 347,False,0
MATH 412,CS 374,False,0
MATH 413,MATH 347,False,0
MATH 414,MATH 347,False,0
MATH 415,MATH 241,False,0
MATH 416,MATH 241,False,0
MATH 416,MATH 347,False,1
MATH 417,MATH 416,False,0
MATH 417,ASRM 406,False,0
MATH 417,MATH 415,False,0
MATH 417,MATH 347,False,0
MATH 417,CS 374,False,0
MATH 418,MATH 417,False,0
MATH 432,MATH 347,False,0
MATH 441,MATH 241,False,0
MATH 441,MATH 347,False,1
MATH 442,MATH 285,False,0
MATH 442,MATH 441,False,0
MATH 444,MATH 241,False,0
MATH 444,MATH 347,False,1
MATH 446,MATH 241,False,0
MATH 447,MATH 241,False,0
MATH 447,MATH 347,False,1
MATH 448,MATH 447,False,0
MATH 450,CS 101,False,0
MATH 450,CS 124,False,0
MATH 450,CS 101,False,1
MATH 450,CS 357,False,2
MATH 450,MATH 257,False,2
MATH 450,MATH 357,False,2
MATH 450,MATH 415,False,2
MATH 450,MATH 416,False,2
MATH 450,MATH 285,False,3
MATH 450,CS 357,False,4
MATH 450,MATH 257,False,4
MATH 450,MATH 415,False,4
MATH 450,MATH 416,False,4
MATH 453,MATH 241,False,0
MATH 461,MATH 241,False,0
MATH 463,MATH 231,False,0
MATH 464,STAT 400,False,0
MATH 464,MATH 241,False,1
MATH 466,MATH 416,False,0
MATH 466,MATH 461,False,1
MATH 466,MATH 241,False,2
MATH 473,CS 374,False,0
MATH 473,ECE 374,False,0
MATH 473,CS 361,False,0
MATH 473,STAT 361,False,0
MATH 473,ECE 313,False,0
MATH 473,MATH 362,False,0
MATH 473,MATH 461,False,0
MATH 473,MATH 463,False,0
MATH 473,STAT 400,False,0
MATH 473,CS 374,False,1
MATH 473,CS 361,False,1
MATH 473,MATH 461,False,1
MATH 473,STAT 400,False,1
MATH 475,CS 374,False,0
MATH 475,ECE 374,False,0
MATH 481,MATH 241,False,0
MATH 481,MATH 415,False,0
MATH 481,MATH 416,False,0
MATH 482,ASRM 406,False,0
MATH 482,MATH 415,False,0
MATH 482,MATH 416,False,0
MATH 484,MATH 347,False,0
MATH 484,MATH 241,False,1
MATH 484,MATH 415,False,2
MATH 487,MATH 285,False,0
MATH 487,MATH 441,False,0
MATH 500,MATH 417,False,0
MATH 500,MATH 418,False,1
MATH 501,MATH 500,False,0
MATH 511,MATH 500,False,0
MATH 519,MATH 518,False,0
MATH 525,MATH 417,False,0
MATH 525,MATH 448,False,0
MATH 527,MATH 526,False,0
MATH 530,MATH 500,False,0
MATH 540,MATH 447,False,0
MATH 541,MATH 540,False,0
MATH 545,MATH 541,False,0
MATH 545,MATH 448,False,1
MATH 552,CS 450,False,0
MATH 552,CSE 401,False,0
MATH 552,ECE 491,False,0
MATH 552,MATH 450,False,0
MATH 561,MATH 541,False,0
MATH 564,MATH 446,False,0
MATH 564,MATH 447,False,1
MATH 583,MATH 580,False,0
MATH 586,MATH 580,False,0
MCB 100,MCB 100,False,0
MCB 101,MCB 100,True,0
MCB 151,MCB 150,True,0
MCB 246,MCB 244,True,0
MCB 246,CHEM 101,True,0
MCB 246,CHEM 102,True,0
MCB 247,MCB 245,True,0
MCB 247,CHEM 101,True,0
MCB 247,CHEM 102,True,0
MCB 250,MCB 150,False,0
MCB 250,CHEM 102,False,0
MCB 250,CHEM 104,False,0
MCB 251,MCB 250,True,0
MCB 252,MCB 250,False,0
MCB 253,MCB 252,True,0
MCB 300,MCB 250,True,0
MCB 300,MCB 252,True,0
MCB 301,MCB 250,True,0
MCB 301,MCB 300,True,0
MCB 317,MCB 250,False,0
MCB 317,MCB 252,False,1
MCB 317,MCB 253,False,2
MCB 317,MCB 251,False,3
MCB 354,CHEM 232,False,0
MCB 354,CHEM 236,False,0
MCB 354,MCB 250,False,0
MCB 354,MCB 252,False,0
MCB 364,MCB 252,False,0
MCB 364,MCB 253,False,0
MCB 402,MCB 252,False,0
MCB 406,MCB 354,False,0
MCB 410,MCB 252,False,0
MCB 424,MCB 250,False,0
MCB 424,MCB 354,False,0
MCB 424,MCB 450,False,0
MCB 426,MCB 300,False,0
MCB 426,MCB 354,False,0
MCB 430,MCB 300,True,0
MCB 430,MCB 354,True,0
MCB 434,MCB 100,False,0
MCB 434,MCB 250,False,0
MCB 434,MCB 300,False,0
MCB 435,MCB 300,False,0
MCB 450,CHEM 232,False,0
MCB 450,CHEM 236,False,0
MCB 460,MCB 314,False,0
MCB 462,MCB 252,False,0
MCB 466,MCB 252,False,0
MCB 466,MCB 354,False,0
MCB 480,MCB 252,False,0
MCB 492,MCB 290,False,0
MCB 534,MCB 424,True,0
MCB 543,NEUR 542,False,0
MCB 545,MCB 502,False,0
MCB 571,MATH 461,False,0
MCB 571,MATH 225,False,1
MCB 571,MATH 241,False,2
MCB 581,MCB 582,True,0
MCB 582,MCB 581,True,0
MCB 583,MCB 582,True,0
MCB 583,MCB 581,True,1
ME 200,MATH 241,False,0
ME 270,ME 170,False,0
ME 310,ME 200,True,0
ME 310,MATH 285,False,1
ME 310,MATH 441,False,1
ME 320,ME 310,False,0
ME 320,TAM 335,False,0
ME 320,MATH 285,False,1
ME 320,MATH 441,False,1
ME 320,ME 200,False,2
ME 330,CHEM 102,False,0
ME 330,TAM 251,False,1
ME 340,MATH 257,True,0
ME 340,MATH 415,True,0
ME 340,MATH 285,False,1
ME 340,MATH 441,False,1
ME 340,ECE 205,True,2
ME 340,TAM 212,False,3
ME 360,ME 340,False,0
ME 370,TAM 251,False,0
ME 370,ME 270,False,1
ME 370,TAM 212,False,2
ME 371,ME 330,False,0
ME 371,CEE 300,False,0
ME 371,ME 370,False,1
ME 400,ME 200,False,0
ME 403,ME 400,True,0
ME 403,ABE 466,True,0
ME 404,ME 200,False,0
ME 410,ME 200,False,0
ME 410,ME 310,False,1
ME 410,TAM 335,False,1
ME 410,AE 311,False,1
ME 412,ME 310,False,0
ME 412,TAM 335,False,0
ME 412,ME 320,False,1
ME 445,MATH 225,False,0
ME 445,MATH 415,False,0
ME 445,MATH 418,False,0
ME 446,SE 320,False,0
ME 452,CS 101,False,0
ME 452,ME 270,False,1
ME 460,ME 360,False,0
ME 460,ME 340,False,1
ME 471,CS 101,False,0
ME 471,ME 371,False,0
ME 471,TAM 470,False,0
ME 481,TAM 251,False,0
ME 481,TAM 212,False,1
ME 483,CHEM 102,False,0
ME 483,TAM 251,False,1
ME 487,PHYS 212,False,0
ME 501,AE 311,False,0
ME 501,ME 410,False,0
ME 502,ME 402,False,0
ME 540,ECE 486,False,0
ME 546,ECE 515,False,0
ME 546,MATH 444,False,0
ME 546,MATH 447,False,0
ME 561,ECE 515,False,0
MILS 302,MILS 302,False,0
MILS 302,MILS 301,False,1
MILS 342,MILS 342,False,0
MILS 342,MILS 341,False,1
MSE 183,MSE 182,False,0
MSE 206,PHYS 211,False,0
MSE 206,MATH 241,False,1
MSE 280,CHEM 102,False,0
MSE 280,PHYS 211,False,1
MSE 304,PHYS 214,False,0
MSE 308,MSE 307,True,0
MSE 308,MSE 406,True,1
MSE 395,MSE 404,True,0
MSE 402,MSE 201,False,0
MSE 402,MSE 401,False,1
MSE 404,MSE 307,False,0
MSE 404,MSE 308,False,0
MSE 405,MATH 285,False,0
MSE 405,MSE 201,False,1
MSE 405,PHYS 214,False,2
MSE 420,MSE 401,False,0
MSE 422,MSE 420,False,0
MSE 441,MSE 406,False,0
MSE 450,MSE 401,False,0
MSE 455,MSE 206,False,0
MSE 455,TAM 251,False,0
MSE 456,AE 321,False,0
MSE 456,CEE 300,False,0
MSE 456,ME 330,False,0
MSE 456,MSE 206,False,0
MSE 458,MSE 401,False,0
MSE 460,ECE 340,False,0
MSE 460,MSE 304,False,1
MSE 460,PHYS 460,False,1
MSE 473,MCB 150,False,0
MSE 473,MSE 403,False,1
MSE 473,CHEM 440,False,1
MSE 473,CHEM 472,False,1
MSE 474,CHEM 236,False,0
MSE 474,MSE 457,False,0
MSE 474,MCB 450,False,1
MSE 487,PHYS 214,False,0
MSE 487,MSE 401,False,1
MSE 581,MSE 405,False,0
MSE 583,MSE 401,False,0
MUS 102,MUS 101,False,0
MUS 105,MUS 101,False,0
MUS 105,MATH 220,False,1
MUS 105,CS 124,False,2
MUS 108,MUS 107,False,0
MUS 164,MUS 163,False,0
MUS 173,MUS 101,False,0
MUS 173,MUS 107,False,1
MUS 173,MUS 172,False,2
MUS 175,MUS 174,False,0
MUS 175,MUS 201,False,1
MUS 175,MUS 207,False,2
MUS 202,MUS 201,False,0
MUS 202,MUS 207,False,0
MUS 206,MUS 106,False,0
MUS 208,MUS 207,False,0
MUS 305,MUS 105,False,0
MUS 305,MUS 205,False,1
MUS 305,CS 128,False,2
MUS 305,CS 124,False,3
MUS 305,CS 222,False,4
MUS 314,MUS 313,False,0
MUS 331,MUS 330,False,0
MUS 332,MUS 242,False,0
MUS 342,MUS 240,False,0
MUS 344,MUS 240,False,0
MUS 344,MUS 350,False,1
MUS 346,MUS 240,False,0
MUS 346,MUS 350,False,1
MUS 361,MUS 360,False,0
MUS 363,MUS 362,False,0
MUS 365,MUS 364,False,0
MUS 369,MUS 368,False,0
MUS 406,MUS 206,False,0
MUS 408,MUS 202,False,0
MUS 408,MUS 208,False,1
MUS 413,MUS 313,False,0
MUS 413,MUS 314,False,0
MUS 414,MUS 313,False,0
MUS 414,MUS 314,False,0
MUS 418,MUS 314,False,0
MUS 418,MUS 313,False,1
MUS 434,MUS 342,False,0
MUS 434,MUS 240,False,1
MUS 434,MUS 343,False,2
MUS 436,MUS 107,False,0
MUS 437,MUS 240,False,0
MUS 437,MUS 343,False,1
MUS 442,MUS 202,False,0
MUS 442,MUS 208,False,0
MUS 455,MUS 202,False,0
MUS 455,MUS 208,False,0
MUS 455,MUS 175,False,1
MUS 472,MUS 422,False,0
MUS 472,MUSC 468,False,1
MUS 508,MUS 504,False,0
MUS 512,MUS 511,False,0
MUS 517,MUS 528,False,0
MUS 518,MUS 528,False,0
MUS 549,MUS 548,False,0
MUS 575,MUS 574,False,0
NE 330,NE 100,False,0
NE 330,MCB 252,False,1
NE 420,ECE 210,False,0
NE 420,BIOE 205,False,0
NE 420,NE 330,False,0
NEUR 302,PSYC 100,False,0
NEUR 405,PSYC 210,False,0
NEUR 405,PSYC 224,False,0
NEUR 413,PSYC 313,False,0
NEUR 414,PSYC 210,False,0
NEUR 414,MCB 150,False,0
NEUR 432,IB 150,False,0
NEUR 432,IB 204,False,1
NEUR 445,PSYC 204,False,0
NEUR 445,PSYC 210,False,0
NEUR 462,MCB 252,False,0
NEUR 543,NEUR 542,False,0
NPRE 247,MATH 285,True,0
NPRE 247,PHYS 211,False,1
NPRE 247,CS 101,True,2
NPRE 349,MATH 285,False,0
NPRE 349,ME 200,False,1
NPRE 421,NPRE 321,False,0
NPRE 429,ECE 329,False,0
NPRE 429,PHYS 435,False,0
NPRE 441,NPRE 445,False,0
NPRE 442,PHYS 102,False,0
NPRE 442,PHYS 212,False,0
NPRE 442,MATH 231,False,1
NPRE 451,NPRE 445,False,0
NPRE 455,NPRE 247,False,0
NPRE 470,MATH 285,False,0
NPRE 470,CHEM 102,False,1
NPRE 470,PHYS 212,False,2
NPRE 475,CHBE 421,False,0
NPRE 475,ECE 110,False,0
NPRE 475,ECE 205,False,0
NPRE 475,ME 310,False,0
NPRE 475,TAM 335,False,0
NPRE 475,CS 101,False,1
NPRE 475,MATH 241,False,2
NPRE 522,NPRE 421,False,0
NPRE 526,NPRE 429,False,0
NPRE 558,NPRE 501,False,0
NPRE 558,NPRE 448,False,1
NPRE 561,NPRE 461,False,0
NPRE 561,NPRE 457,False,0
NPRE 561,CEE 491,False,0
NRES 201,MATH 115,False,0
NRES 201,MATH 234,False,0
NRES 201,CHEM 102,False,0
NRES 285,NRES 201,False,0
NRES 285,NRES 219,False,1
NRES 287,NRES 102,False,0
NRES 310,ACE 100,False,0
NRES 310,ECON 102,False,0
NRES 325,ECON 102,False,0
NRES 325,ACE 100,False,0
NRES 407,NRES 348,False,0
NRES 419,NRES 219,False,0
NRES 419,IB 103,False,0
NRES 419,CHEM 104,False,0
NRES 419,NRES 201,False,0
NRES 420,NRES 219,False,0
NRES 421,MATH 220,False,0
NRES 421,MATH 221,False,0
NRES 421,MATH 234,False,0
NRES 429,CHEM 102,False,0
NRES 429,PHYS 101,False,0
NRES 429,MATH 220,False,0
NRES 429,MATH 221,False,0
NRES 429,MATH 234,False,0
NRES 429,IB 203,False,0
NRES 429,NRES 219,False,0
NRES 455,NRES 454,False,0
NRES 455,GGIS 379,False,0
NRES 456,NRES 287,False,0
NRES 456,NRES 219,False,1
NRES 460,GGIS 103,False,0
NRES 461,IB 203,False,0
NRES 464,IB 302,False,0
NRES 474,NRES 201,False,0
NRES 475,NRES 201,False,0
NRES 475,CHEM 104,False,1
NRES 480,NRES 348,False,0
NRES 488,NRES 201,False,0
NRES 510,ECON 302,False,0
NRES 592,CEE 491,False,0
NRES 592,UP 456,False,0
NRES 592,UP 480,False,0
NRES 592,NRES 454,False,1
NRES 592,UP 418,False,1
NS 308,NS 303,False,0
NUTR 426,FSHN 120,False,0
NUTR 426,FSHN 414,False,1
NUTR 426,FSHN 220,False,2
NUTR 427,FSHN 120,False,0
NUTR 427,FSHN 414,False,1
NUTR 427,FSHN 220,False,2
NUTR 511,MCB 450,False,0
NUTR 511,MCB 244,False,0
NUTR 511,MCB 246,False,0
NUTR 511,FSHN 426,False,0
NUTR 511,ANSC 520,False,0
NUTR 520,MCB 450,False,0
NUTR 520,ANSC 222,False,0
NUTR 522,MCB 244,False,0
NUTR 522,MCB 246,False,0
NUTR 522,MCB 450,True,1
NUTR 522,FSHN 420,False,2
NUTR 526,ANSC 422,False,0
PATH 527,VM 607,True,0
PATH 546,PATH 545,False,0
PATH 547,PATH 545,True,0
PATH 556,VM 608,False,0
PATH 556,VM 605,False,1
PATH 557,PATH 556,False,0
PATH 558,PATH 556,True,0
PATH 558,PATH 557,True,0
PATH 559,PATH 545,False,0
PATH 559,PATH 546,False,0
PERS 202,PERS 201,False,0
PERS 404,PERS 403,False,0
PHIL 307,LING 100,False,0
PHIL 316,RHET 105,False,0
PHIL 419,PHYS 101,False,0
PHIL 419,PHYS 211,False,0
PHIL 419,PHIL 101,False,1
PHIL 420,PHYS 101,False,0
PHIL 420,PHYS 211,False,0
PHIL 420,PHIL 101,False,1
PHIL 454,PHIL 202,False,0
PHIL 499,PHIL 206,False,0
PHIL 499,PHIL 203,False,1
PHIL 499,PHIL 222,False,2
PHIL 499,PHIL 223,False,3
PHIL 499,PHIL 202,False,4
PHIL 551,LING 501,False,0
PHIL 551,LING 507,False,0
PHYS 102,PHYS 101,False,0
PHYS 211,MATH 231,True,0
PHYS 212,PHYS 211,False,0
PHYS 212,MATH 241,True,1
PHYS 213,PHYS 211,False,0
PHYS 213,MATH 241,True,1
PHYS 214,PHYS 212,False,0
PHYS 221,PHYS 211,True,0
PHYS 221,PHYS 100,False,1
PHYS 225,PHYS 212,True,0
PHYS 325,PHYS 225,False,0
PHYS 325,MATH 285,True,1
PHYS 326,PHYS 325,False,0
PHYS 370,PHYS 214,False,0
PHYS 371,CS 101,False,0
PHYS 371,CS 124,False,0
PHYS 371,PHYS 246,False,0
PHYS 371,PHYS 212,False,1
PHYS 395,PHYS 394,False,0
PHYS 401,PHYS 325,False,0
PHYS 401,PHYS 435,True,1
PHYS 401,ECE 329,True,1
PHYS 403,PHYS 486,True,0
PHYS 404,PHYS 325,False,0
PHYS 419,PHYS 101,False,0
PHYS 419,PHYS 211,False,0
PHYS 419,PHIL 101,False,1
PHYS 420,PHYS 101,False,0
PHYS 420,PHYS 211,False,0
PHYS 420,PHIL 101,False,1
PHYS 427,PHYS 213,False,0
PHYS 427,PHYS 435,False,1
PHYS 427,ECE 329,False,1
PHYS 427,PHYS 214,False,2
PHYS 435,PHYS 325,False,0
PHYS 435,MATH 285,False,1
PHYS 436,PHYS 435,False,0
PHYS 446,PHYS 246,False,0
PHYS 460,PHYS 435,False,0
PHYS 460,PHYS 485,False,1
PHYS 460,PHYS 486,False,1
PHYS 470,PHYS 485,False,0
PHYS 470,PHYS 486,False,0
PHYS 486,PHYS 214,False,0
PHYS 486,PHYS 435,False,0
PHYS 486,ECE 329,False,0
PHYS 487,PHYS 486,False,0
PHYS 504,PHYS 486,False,0
PHYS 504,PHYS 427,False,1
PHYS 509,PHYS 508,False,0
PHYS 515,PHYS 436,False,0
PHYS 560,PHYS 427,False,0
PHYS 560,PHYS 580,False,1
PHYS 576,PHYS 575,False,0
PHYS 581,PHYS 580,False,0
PHYS 583,PHYS 582,False,0
PLPA 200,RHET 105,False,0
PLPA 403,CPSC 212,False,0
POL 102,POL 101,False,0
POL 202,POL 201,False,0
PORT 401,PORT 400,False,0
PORT 402,PORT 401,False,0
PS 220,PS 100,False,0
PS 220,PS 101,False,0
PS 230,PS 100,False,0
PS 230,PS 101,False,0
PS 273,NRES 102,False,0
PS 301,PS 101,False,0
PS 302,PS 101,False,0
PS 305,PS 101,False,0
PS 305,PS 301,False,1
PS 305,PS 302,False,1
PS 316,PS 101,False,0
PS 320,PS 101,False,0
PS 321,PS 101,False,0
PS 344,PS 240,False,0
PS 344,PS 241,False,0
PS 355,PS 240,False,0
PS 355,PS 241,False,0
PS 357,PS 240,False,0
PS 357,PS 241,False,0
PS 358,PS 240,False,0
PS 358,PS 241,False,0
PS 376,PS 270,False,0
PS 381,PS 240,False,0
PS 381,PS 241,False,0
PS 398,PS 280,False,0
PS 398,PS 281,False,0
PS 482,PS 100,False,0
PS 482,PS 280,False,0
PS 482,PS 281,False,0
PS 522,PS 521,False,0
PS 531,PS 530,False,0
PS 534,PSYC 506,False,0
PSM 502,PSM 501,False,0
PSM 503,PSM 502,False,0
PSYC 201,PSYC 100,False,0
PSYC 210,PSYC 100,False,0
PSYC 216,PSYC 100,False,0
PSYC 224,PSYC 100,False,0
PSYC 235,PSYC 100,False,0
PSYC 238,PSYC 100,False,0
PSYC 239,PSYC 100,False,0
PSYC 245,PSYC 100,False,0
PSYC 248,PSYC 100,False,0
PSYC 250,PSYC 100,False,0
PSYC 296,PSYC 100,False,0
PSYC 302,PSYC 100,False,0
PSYC 311,PSYC 210,True,0
PSYC 318,PSYC 216,False,0
PSYC 320,PSYC 216,False,0
PSYC 320,PSYC 100,False,1
PSYC 322,PSYC 100,False,0
PSYC 322,SPED 117,False,0
PSYC 328,PSYC 100,False,0
PSYC 331,PSYC 224,False,0
PSYC 331,PSYC 248,False,0
PSYC 331,PSYC 235,False,1
PSYC 333,PSYC 235,False,0
PSYC 333,SOC 280,False,0
PSYC 333,PSYC 201,False,1
PSYC 336,PSYC 238,False,0
PSYC 336,PSYC 239,False,0
PSYC 341,PSYC 340,False,0
PSYC 358,PSYC 100,False,0
PSYC 363,PSYC 216,False,0
PSYC 363,PSYC 235,False,0
PSYC 379,PSYC 238,False,0
PSYC 396,PSYC 100,False,0
PSYC 402,PSYC 210,False,0
PSYC 402,PSYC 238,False,0
PSYC 404,PSYC 210,False,0
PSYC 404,PSYC 224,False,0
PSYC 413,PSYC 313,False,0
PSYC 414,PSYC 210,False,0
PSYC 414,MCB 150,False,0
PSYC 420,PSYC 238,False,0
PSYC 427,PSYC 210,False,0
PSYC 427,PSYC 224,False,0
PSYC 427,PSYC 248,False,0
PSYC 427,LING 225,False,0
PSYC 427,SHS 170,False,0
PSYC 432,IB 150,False,0
